"species_name","marginality","specialization"
"Abrawayaomys_ruschii",1.19922355959792,4.95178391767126
"Abrocoma_bennettii",3.10513065302487,5.04175324773083
"Abrocoma_cinerea",3.37669475307527,2.77452287272425
"Abrocoma_shistacea",2.6053342544552,48.7147461352179
"Abrothrix_andinus",3.39678755777165,2.6213461373553
"Abrothrix_jelskii",3.21836058858586,3.85184072179834
"Abrothrix_lanosus",3.75799990290849,11.9183208262781
"Abrothrix_longipilis",3.20656974450684,3.01706595818558
"Abrothrix_manni",3.08487866872626,7.666350388937
"Abrothrix_olivaceus",3.05507447287768,2.07507964277654
"Aconaemys_fuscus",3.60203299364204,16.0253952710142
"Aegialomys_xanthaeolus",1.83715960952546,2.27864341216871
"Aepeomys_lugens",2.0135446666836,8.83923613397999
"Aepeomys_reigi",1.50527853074889,5.212354701075
"Akodon_aerosus",1.37561714786549,2.78860148377435
"Akodon_affinis",2.74115863345933,4.09734715236032
"Akodon_albiventer",3.71188941111293,3.33413505360704
"Akodon_azarae",1.91810999708777,4.98551380040113
"Akodon_boliviensis",2.96956645300543,3.96781117772136
"Akodon_budini",1.88784374331441,20.4872489108408
"Akodon_cursor",0.769498038910223,3.39282065810636
"Akodon_dayi",1.24189529585113,3.66021798035065
"Akodon_dolores",2.49169751334623,4.68727402732943
"Akodon_fumeus",1.30743724766251,2.86754712192666
"Akodon_iniscatus",3.20542717429658,7.83815955475372
"Akodon_juninensis",2.50020470596221,7.89151981430112
"Akodon_kofordi",1.57379668440791,5.89851513704471
"Akodon_lutescens",2.59843840325611,4.37750818744909
"Akodon_mimus",2.47425415046233,7.42059311194432
"Akodon_molinae",2.7325193870178,12.2089930223581
"Akodon_mollis",1.59527270162301,1.60667069745176
"Akodon_montensis",1.27060285761972,3.87558089436414
"Akodon_orophilus",1.73378891720603,6.33202971487343
"Akodon_paranaensis",1.7957294091087,4.06191928111503
"Akodon_polopi",1.82300577152932,17.8793277741612
"Akodon_reigi",2.66794016558529,19.6297813035166
"Akodon_serrensis",1.32205132339394,3.96192942095584
"Akodon_siberiae",1.63708369748883,5.76901938630609
"Akodon_simulator",2.05713248754993,5.14432268094624
"Akodon_spegazzinii",2.50871856829458,3.3558681775386
"Akodon_subfuscus",2.89829352708243,4.28138531402223
"Akodon_surdus",1.89663732092035,9.20084333091045
"Akodon_sylvanus",1.90834938299353,22.2620931487146
"Akodon_toba",1.6227175330778,7.7984182584539
"Akodon_torques",1.59096136149783,7.49692302400894
"Alouatta_arctoidea",1.39674329970485,2.99357324401683
"Alouatta_belzebul",1.81522773881132,3.82251230723358
"Alouatta_caraya",1.03932083436657,2.98246538010107
"Alouatta_discolor",1.88335149597152,6.15464007433839
"Alouatta_guariba",1.14601343578108,2.94319370135233
"Alouatta_juara",2.1359518263213,2.06102650584047
"Alouatta_macconnelli",1.88258132320036,3.27333025528421
"Alouatta_nigerrima",1.96216760883324,6.34126800851537
"Alouatta_pigra",0.894561251597562,4.28926682599791
"Alouatta_puruensis",1.02823715631395,4.66999919878829
"Alouatta_sara",1.4233084671995,5.49803102748392
"Alouatta_seniculus",2.07900084977658,1.91516440325196
"Alouatta_ululata",2.39004840501139,5.5123767337665
"Ametrida_centurio",1.40778014633735,1.8900919549324
"Ammospermophilus_leucurus",2.90827943535226,11.8833939467637
"Amorphochilus_schnablii",1.94403823353893,2.72135982435653
"Andalgalomys_olrogi",2.44123527957263,15.3898372863898
"Andalgalomys_pearsoni",1.55467452600078,20.0143546927574
"Andinomys_edax",2.96843497607269,3.49383274138563
"Anoura_caudifer",0.892025521434943,1.43779347431794
"Anoura_cultrata",1.5651453533709,1.69198419100964
"Anoura_latidens",1.61644995971238,1.47725427773038
"Anoura_luismanueli",1.73648790180709,2.50684698271124
"Antrozous_pallidus",1.98981257669703,2.0644479073942
"Aotus_azarae",1.0725724052651,3.40326831228254
"Aotus_brumbacki",2.38987913823523,4.97101155941495
"Aotus_griseimembra",1.5917546106917,2.48265921142956
"Aotus_lemurinus",2.19860950040478,2.64160777070256
"Aotus_miconax",1.79328224480356,7.26829543277029
"Aotus_nancymaae",2.16949371482964,4.41318108034839
"Aotus_nigriceps",1.12054132998322,3.76341480056508
"Aotus_trivirgatus",2.16283914139038,3.42093996830874
"Aotus_vociferans",2.6875939081395,3.88428413679076
"Aotus_zonalis",3.53450447375923,2.51724516493984
"Artibeus_amplus",1.50589307890852,1.81441117332672
"Artibeus_concolor",1.43251195695954,2.21299575276688
"Artibeus_fimbriatus",0.978094823817507,2.55010285764575
"Artibeus_fraterculus",1.71464048504519,2.58034010813282
"Artibeus_hirsutus",2.66717336070316,6.30523189978864
"Artibeus_jamaicensis",0.800131964560171,1.4829402936668
"Artibeus_lituratus",0.738330324336931,1.31793932985183
"Artibeus_obscurus",0.830786788991673,1.57389542765875
"Artibeus_planirostris",0.980714052060454,1.52849130256928
"Ateles_belzebuth",2.32613479651689,2.39906401891616
"Ateles_chamek",1.16554359656887,2.5958297964709
"Ateles_fusciceps",3.22405830476856,7.19377381016017
"Ateles_geoffroyi",1.8681317638825,7.8894644665399
"Ateles_hybridus",1.6081384382161,2.46332493793081
"Ateles_marginatus",1.47530444222136,4.12717140638042
"Ateles_paniscus",1.984267907526,5.99313921860595
"Atelocynus_microtis",1.69456360034731,2.78038133398004
"Auliscomys_boliviensis",3.24437592813921,3.65730923765729
"Auliscomys_pictus",3.06354362412437,4.82191703540016
"Auliscomys_sublimis",3.69431157067063,3.88699428474473
"Baiomys_musculus",1.80707576873556,2.45374925571077
"Baiomys_taylori",2.41031748952469,2.55006546602204
"Balantiopteryx_infusca",2.35070903793701,11.6594726079589
"Balantiopteryx_io",1.04167821740025,3.12604551190156
"Balantiopteryx_plicata",1.50112742260388,1.98933142176108
"Bassaricyon_alleni",1.78786978994451,2.19114926386284
"Bassaricyon_gabbii",1.73471041534636,2.68891785564251
"Bassaricyon_medius",3.08655113880566,2.01845025423303
"Bassaricyon_neblina",2.47685417245643,2.66649242439465
"Bassariscus_sumichrasti",0.858384203617321,2.10140699470856
"Bauerus_dubiaquercus",0.858180531085884,2.97458814532991
"Bibimys_chacoensis",1.81867660692368,12.5157904860246
"Bibimys_labiosus",1.23127300978124,4.61296272271585
"Bibimys_torresi",2.12561729330152,51.1978438785043
"Blarinomys_breviceps",1.08027456135507,3.30210715363403
"Brachyteles_arachnoides",1.74421969775268,4.50133535635293
"Brachyteles_hypoxanthus",1.00330591999919,6.32102765487541
"Bradypus_tridactylus",1.79130715610156,4.24880799753267
"Bradypus_variegatus",0.86252916040954,1.45438561187808
"Brucepattersonius_iheringi",2.22723584395871,5.20066027754508
"Cacajao_ayresi",2.47923347665301,62.0276679694422
"Cacajao_calvus",2.39299932751419,30.0312182851302
"Cacajao_hosomi",2.80648852398016,8.33753223214814
"Cacajao_melanocephalus",2.68981319626305,6.80149742697629
"Caenolestes_caniventer",1.97690834020576,3.73502431628838
"Caenolestes_convelatus",2.36830576306484,3.90621422006302
