term,Estimate,Std. Error,t value,p_value,adj.r.squared,lambda,lam_low,lam_up,class,ext,biome,variable
Beta,0.06994384525000194,0.063047746497113,1.1093789887193624,0.26779788201964605,4.584810319475835e-4,0.39376985403362175,0.18841168778431097,0.5920510310081831,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,0.0904896666592398,0.07187553532386354,1.258977289720389,0.20862365378807413,0.00116171805824965,0.39313529090487287,0.18815801912343064,0.5912460714172814,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,0.01481081728682998,0.05514706329773532,0.26856946501153406,0.7883713449897845,-0.00184808195444183,0.4151524038079041,0.20891280527719708,0.6096125193506756,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,0.00838654483453726,0.06105413283611873,0.13736244288406158,0.8907993909483416,-0.00195437187915333,0.41585817334695346,0.20948130961147984,0.6102506896985038,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,0.001919078808648,0.06900514610244872,0.02781066220479895,0.9778242141995516,-0.00199048810270652,0.41640542706213673,0.20992048397213775,0.6107387633711295,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,0.00793267538071826,0.05579721419770357,0.14216973902336408,0.8870029731391968,-0.00195168987508199,0.35830437687362116,0.16232394791262206,0.5598185595912206,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,0.00723934328876285,0.06224685495017003,0.11630054714504225,0.90746086200402,-0.00196503506778578,0.35838473960001455,0.16228779385286865,0.5599448650276352,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,0.01378254407936024,0.07057003286461884,0.1953030701544465,0.8452347158231444,-0.00191590364924494,0.3578657245808946,0.16169999837746402,0.5595332709608065,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,0.02451717064468855,0.056267285382195,0.4357269144611457,0.663222173217143,-0.00161321867257796,0.3792122662548365,0.17409524773041732,0.577198253246168,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,0.02505685994649981,0.0626009096703273,0.4002635117996809,0.6891327131906366,-0.00167235297207627,0.37968501427087015,0.1745204513240738,0.5775582504586317,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,0.02944624998212863,0.07126666374107725,0.41318406722547574,0.6796481923454132,-0.00165138844578251,0.37993082290264224,0.17478964270640654,0.577682296265248,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,0.09346023748134416,0.05664198464046448,1.6500169984258828,0.09956496717074904,0.00341287718231151,0.4197153643271695,0.21199952090647792,0.6100081568113355,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,0.1086116118882817,0.0626831717912865,1.7327076595600677,0.08376178947590773,0.00396488477243758,0.4197054698250078,0.21204755651130353,0.6098427011543104,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,0.12838680419601975,0.07076337195934743,1.8143115660143525,0.07022657028335244,0.00453545217262008,0.4198133714857277,0.21216463984034137,0.6097868108999132,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,0.01084695095903701,0.05500841159628361,0.19718713273607472,0.8437609112508313,-0.00191442788134121,0.4411347234623267,0.2359586294516633,0.6258425995298625,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,0.01698657001750353,0.06130553824830709,0.27708051348807144,0.7818323409094892,-0.00183881517243887,0.44080036265300393,0.23554236043156104,0.6255984207290202,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,0.03059377187809281,0.06978188832316166,0.4384199484028333,0.6612704939707184,-0.00160852344870739,0.44007736748739495,0.23470451554354405,0.6250452360801945,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,0.00570397712679174,0.05953175595624659,0.09581402455160122,0.9237065145538548,-0.00197370827372879,0.4208463813143441,0.20321044158337873,0.6195528897083251,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,0.01388791255226101,0.06723221756002132,0.20656633168261385,0.8364323104832523,-0.00190687048828734,0.42063565250953233,0.20258704800853905,0.6194923626737514,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,0.02881245863744902,0.077349947904183175,0.37249486803973414,0.7096816404074868,-0.00171515854755655,0.4201012156971331,0.2014355869597551,0.6192484636929485,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,0.02875457210763687,0.05534998995789978,0.519504558709191,0.6036379101262621,-0.00145363087715279,0.38802023612814657,0.18802652044892404,0.5793389073163842,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,0.03004595822130623,0.06200132260615378,0.4846018916751963,0.6281701423483987,-0.00152351240331733,0.38820941998545433,0.1881014067588173,0.5795540522559143,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,0.0386683828578217,0.07060968164067438,0.5476357060296808,0.5841854644639253,-0.00139377914807149,0.3882491835497825,0.1881045797115158,0.5795657226035852,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,-0.00233771789325795,0.05757953516356121,-0.0405998048893136,0.967631081399331,-0.00198874178826971,0.39938563522646575,0.1926291389749087,0.5933891976775584,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,-0.00738615519933671,0.0643980204099928,-0.11469537653972033,0.9087324385345557,-0.00196577512105819,0.39946934235223575,0.19288675157685337,0.5933411235167778,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,-0.00136328409241115,0.07346684657462466,-0.01855645309379633,0.985202315132867,-0.00199134456642454,0.39925308181120056,0.19262095678574073,0.5932128471087336,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,0.03867129285722573,0.05665843926364577,0.6825336765327865,0.49521638205859575,-0.00106305289810149,0.4109899818765298,0.2022321064884086,0.6062918026891779,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,0.04343944473792827,0.06356060326654098,0.6834334871833302,0.4946482774392624,-0.00106060414382574,0.41037859820312894,0.20152562009198405,0.6059736888427042,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,0.05467201007117245,0.07234789015497065,0.7556821623141172,0.4501942108165235,-8.535001465768664e-4,0.40978777735967353,0.20096681795664476,0.6055395685347182,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,-0.03695120929202253,0.05829820241265991,-0.6338310233043872,0.5264797918842989,-0.00119079649643412,0.3702963087617083,0.16604142438348715,0.5710689847585091,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,-0.03597962375262126,0.06475145537542726,-0.5556573754831043,0.5786926461629744,-0.00137613544264692,0.3704674912024987,0.1661072363249099,0.5712567629329748,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,-0.03196674620689188,0.07322267132618147,-0.43656897007336937,0.662611676603472,-0.00161175367781353,0.3703666687498958,0.16595340563346203,0.5711884595988683,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,-0.03286575351028051,0.05728188981028363,-0.5737547001178064,0.5663907658822551,-0.00133539032072297,0.3981571441783115,0.19184655530144995,0.5940455693523438,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,-0.04346760748003825,0.06362760123924388,-0.683156470359416,0.49482313759446006,-0.00106135836279935,0.3993579968909432,0.19289859409931728,0.5951348034496394,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,-0.05261016251434819,0.07222672234011357,-0.7284030177447128,0.46670655770515834,-9.341303213580308e-4,0.40039198023672734,0.1938758824759328,0.5959887465357272,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,0.00494416887719909,0.05984898174098529,0.0826107434642161,0.9341939872226024,-0.00197841028552467,0.4161565906205157,0.2041459929745383,0.6097165264614403,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,0.00260905868828997,0.06684893812887656,0.03902917176126317,0.968882646898272,-0.00198899142224674,0.41616361849118894,0.20411613966766728,0.609769173825114,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,0.00626233786110891,0.07586700555898675,0.08254362769385874,0.9342473286574892,-0.00197843240951474,0.4160607863218023,0.20397876507281465,0.6096903734889896,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,-0.02223274211288023,0.05673337422984671,-0.39188118836026975,0.695312307859981,-0.00168559815824818,0.40605392533359674,0.1986977554216268,0.5990191865719029,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,-0.02644767827808639,0.06357471182847493,-0.4160094087322398,0.6775809036994214,-0.00164671550788268,0.4058918639567348,0.1986830369440669,0.5988395965468217,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,-0.02576309625947814,0.07310800681975838,-0.3523977383625693,0.7246878954401652,-0.00174422157230173,0.4059746850659018,0.19871136756105515,0.5989250444313081,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,0.11328415433587756,0.05668776975504984,1.9983879208051931,0.04621348658272595,0.00591619054568443,0.4246180396290713,0.2109533837952101,0.6204125642101198,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,0.11411986399122208,0.06326638243399217,1.8037994208106805,0.07186211055094271,0.00446051633988522,0.4258052542769822,0.21082472649032707,0.6221567196058688,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,0.12302399207399126,0.07197493623655767,1.7092615639095856,0.08802053893439954,0.00380569020743798,0.42633466746144183,0.21060159017898689,0.6230422332378269,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,0.03989167193834581,0.05667692168906391,0.7038433060496139,0.48185670081091336,-0.00100419746160746,0.39624895932811854,0.1867598506643171,0.5962532027316884,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,0.04373224454967775,0.06330801033328468,0.6907853258924043,0.49001973898085627,-0.0010404763635021,0.39596818781739546,0.18644854804641453,0.5960738289026178,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,0.04954353848639686,0.07211727515053212,0.6869857240582571,0.4924089533805085,-0.0010509056586862,0.3958372074210867,0.18628884825679257,0.5959935558596766,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,0.12650406567206202,0.05491032653903504,2.303830147178817,0.02163976184093963,0.00849116603791238,0.39492067055775554,0.1852105337134115,0.5922702687692198,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,0.13771053156337815,0.06117673139131534,2.251027938752013,0.02481558847152687,0.00802088434890399,0.3944656671446467,0.18394939041455047,0.5923455053656341,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,0.15412781515129292,0.06933915720704066,2.2228106218695554,0.02667321835200287,0.00777385916441933,0.3935002347564405,0.18215780066393175,0.5920436154026416,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,0.08851864099992895,0.05508588512411144,1.6069205532504691,0.10870056878965206,0.00313565100854594,0.4013032565651524,0.19638182479874913,0.5959363276443096,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,0.09988858713392054,0.06152771731196123,1.6234729890507706,0.10511607228963138,0.00324127813607584,0.4013330846276122,0.1960074939698115,0.5962579226893612,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,0.12307392163334924,0.07005901803807055,1.7567177656767905,0.07957557690616812,0.00413010273805981,0.4014494339076703,0.1958372669979104,0.5964837335183454,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,0.02019595257583586,0.05513035613302693,0.3663308926774207,0.7142725199300848,-0.00172424359854677,0.4126122229022733,0.1943536374038007,0.6179060039403921,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,0.0156339300606578,0.06114484227040862,0.2556868164205557,0.798297407385852,-0.0018615588667432,0.41289679570141846,0.194221437599196,0.6184060600173961,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,0.01177536184138317,0.06900028841679005,0.1706567046539741,0.86456246746674,-0.00193390431610792,0.4131211442515954,0.19416189152909155,0.6187581216351615,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,0.05311911017343365,0.0583891300805484,0.9097431336989488,0.3633945708613509,-3.4279625765017786e-4,0.41328560253748087,0.1966114561270499,0.6143437437579904,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,0.06115790563502435,0.0649928537003478,0.9409943117284152,0.3471603573382387,-2.277451071080056e-4,0.41273442705216656,0.19590759689495865,0.6139930702723284,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,0.07592917571693514,0.07394297642368601,1.0268612299546669,0.30498034259252993,1.0822682561373488e-4,0.41173914697114106,0.19480785142605725,0.6132386571463391,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,-0.01237879420672785,0.05748130292707161,-0.21535340321762073,0.829579261317926,-0.00189947175249587,0.4008617941255328,0.19039136124309963,0.5982735578368163,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,-0.01115250649540355,0.06408839707119542,-0.17401756019914658,0.8619218135951079,-0.00193159242240129,0.4008839208393936,0.1903905619834527,0.5982947694401264,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,-5.513305393639589e-5,0.07245030463858591,-7.609775308940921e-4,0.9993931301367948,-0.00199203071665297,0.4010366653916721,0.190196747817144,0.598541311813375,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,-0.01207392263764525,0.05694185066522261,-0.21203951920409636,0.8321622666782114,-0.00190229823411537,0.42547766969392353,0.2123978005283093,0.6188629136880455,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,-0.01055685437581918,0.06391996194783853,-0.1651573945621876,0.8688865845934495,-0.00193759000686592,0.4252043863824932,0.21223234255599008,0.6185738140199585,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,1.3008615553317115e-4,0.07303634770321762,0.00178111528881174,0.9985795839171612,-0.00199202554045428,0.42472093491312873,0.21182443838986736,0.618135410747963,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,0.07859477230350648,0.05804071834260093,1.3541316260005556,0.1763036314267188,0.00165465808679168,0.368621025305765,0.17682347643662635,0.559897535545179,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,0.07614158940870508,0.06456443704960318,1.1793115976556483,0.2388327308801992,7.762872565745909e-4,0.36828641135312606,0.17578524097664996,0.5602966203575246,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,0.07925473929016069,0.07327971349810689,1.0815372428033327,0.27997747376468984,3.373072740220909e-4,0.36799494606319944,0.17507909162780746,0.5604709099031582,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,-0.00136232087298363,0.05697263166095177,-0.02391184737771812,0.980932425927781,-0.00199089060798942,0.3831070289786128,0.1909020987277133,0.569429646339268,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,-0.00406529946297112,0.06392990018533752,-0.06358995479713754,0.9493220427112552,-0.00198396074729378,0.3832102173450555,0.1910246373179137,0.5694834133901763,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,-5.055229237998504e-4,0.07349877768236152,-0.00687797729078653,0.994514943744636,-0.00199193744859687,0.38304382336882753,0.19087655474600695,0.569309764352009,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,0.03675816019348776,0.05778987429426462,0.6360657579270049,0.525023442649666,-0.00118514117050636,0.37745655550771545,0.18439716589677824,0.5679645543149721,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,0.0397449004133063,0.06488499431580573,0.6125437912479651,0.5404554024789077,-0.00124367224237178,0.3775605481348614,0.1843861012121848,0.5681103060798207,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,0.04759494638822292,0.07412977945672201,0.642048940884945,0.5211344828473439,-0.00116990217615467,0.3777163296626653,0.18451365800722896,0.5682132626417888,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,-0.06260186516239649,0.05544964399792494,-1.1289858806801214,0.259443006659833,5.456446913868729e-4,0.36946171065201,0.16764238093991832,0.5790112880490172,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,-0.07467234865960662,0.06173579435765283,-1.209547061580008,0.22702204599962705,9.196387627519588e-4,0.37092815081479175,0.16900916062464397,0.5800638918953556,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,-0.0853204972221348,0.0699257090310187,-1.220159200449252,0.2229774076079067,9.70803095579784e-4,0.37186321546415313,0.16983891951482116,0.5806877405762093,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,-0.05210044751543255,0.0557224626431537,-0.9349990119618992,0.3502383476455524,-2.5011591734062157e-4,0.4169522710103729,0.2111407059363559,0.6084690777866371,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,-0.0608893181956221,0.06244426472662796,-0.975098649366548,0.3299809646175538,-9.778813813333244e-5,0.417174649207914,0.21155057071240488,0.6085170709461204,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,-0.06373915786292286,0.0712998233752581,-0.8939595478022057,0.3717719154963657,-3.994364776315077e-4,0.41659475101318816,0.2109223121269038,0.6080630524170008,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,0.03374593465738695,0.05469677826860884,0.6169638455059457,0.5375382854936559,-0.00123284131317352,0.4165926665303463,0.1952486729938177,0.6247159315322808,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,0.03166985182718665,0.06086398990360867,0.5203380829508997,0.6030573568791231,-0.00145190273758207,0.4165938864831394,0.19501626131879551,0.6249155515064856,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,0.03699783528952516,0.06925911397817947,0.534194464300851,0.593443480309136,-0.00142276945720414,0.4166129489707931,0.1948815150853987,0.6250332255748284,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,0.05539340751668517,0.05798169317715516,0.9553602953166298,0.3398553485040856,-1.735623376076313e-4,0.3879249614828903,0.19839848424869935,0.5725378896413388,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,0.06602285794627816,0.06445545037009864,1.0243176886854342,0.3061785837187596,9.78566802966174e-5,0.38794538615300805,0.1985482491530876,0.5724584527148994,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,0.0831510893030517,0.07331333584477212,1.134187775592551,0.25725709940588737,5.690237618135857e-4,0.38787506259995647,0.1986639273962526,0.5722636549314748,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,-0.0229308505513909,0.05691823354716471,-0.40287354547623994,0.6872127668416619,-0.00166817161408113,0.41373579814990735,0.20021908577754224,0.614557954475765,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,-0.03669447375437307,0.06272414059637069,-0.5850135754031561,0.558801440277789,-0.00130938444562691,0.41301418656389055,0.19959465771731427,0.6141616974276557,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,-0.05001018959706133,0.07050048639010403,-0.7093594974698093,0.4784307401615964,-9.886685544464734e-4,0.4127427198030089,0.19950050851859108,0.6139780006579924,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,-0.03564985941147122,0.05447897737898622,-0.65437827812866,0.5131678044514572,-0.0011380512811066,0.3963252879948362,0.18859116670527615,0.6022550427191586,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,-0.04375307049877422,0.06058121887725432,-0.7222216936147127,0.470494479065148,-9.519905637843586e-4,0.39584609026664785,0.1884482331531181,0.6017353915359486,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,-0.05158390005248264,0.06917400745748958,-0.7457121821976728,0.45619032344676613,-8.833110434954256e-4,0.3956541685022035,0.18849081339346185,0.6014663590841759,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,-0.02398452823584646,0.05596582488945236,-0.4285566822828465,0.6684297001260595,-0.0016255789141407,0.4022085612144445,0.1947239549154285,0.6013146730423494,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,-0.02250360465183931,0.06198947550346029,-0.3630229884842815,0.7167405166760681,-0.00172905666316064,0.4023382248981115,0.19478530375813963,0.6014155322671764,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,-0.01732262296812814,0.07042591789477898,-0.24596943122572143,0.8058064310595192,-0.00187128650253166,0.4023406966941169,0.19468474277909617,0.6014258886027655,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,0.06268558599960439,0.05639437140055875,1.111557491338281,0.266860525962199,4.6809103975816206e-4,0.3875790407138799,0.17828111942402627,0.5897061503855963,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,0.06790186668037582,0.06298747988728985,1.0780216449662663,0.2815418301729484,3.222235083571829e-4,0.3877639687098158,0.17822720452081048,0.5899916633561562,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,0.07979244858474749,0.07166979590104171,1.1133343911697635,0.26609764767524435,4.7594328376781534e-4,0.3875791108315575,0.17790948639416168,0.5898721509047391,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,0.07329987387162079,0.05630291996341177,1.301884057154663,0.193553087585538,0.00137960915502504,0.4009124027983508,0.19258776010920775,0.5975641007119582,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,0.08263755070308054,0.06281725171284978,1.31552317953726,0.18893463152967227,0.00145038088634545,0.40107181153021976,0.19246110458100016,0.5977684057728638,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,0.09673457869913,0.07167557008126849,1.3496171511359958,0.17774711649112152,0.00163047132632298,0.4007247870174478,0.1918356122907346,0.5975979873648432,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,0.00304267113913908,0.05629765225440978,0.05404614610551107,0.9569198999754454,-0.00198620161837374,0.345096724054782,0.15837159618874194,0.5400945019930483,reptiles,low,Deserts_and_xeric_shrublands,specialization
Beta,0.00820715547335665,0.06257146033483652,0.13116451860701325,0.8956977113598867,-0.00195769360287165,0.3448933026651181,0.15819459558561336,0.539880247926969,reptiles,int,Deserts_and_xeric_shrublands,specialization
Beta,0.01660080618067555,0.07118336911406412,0.23321186377220288,0.8156919552997643,-0.00188348563347992,0.34467175733334965,0.15801761615196944,0.5396153443278286,reptiles,high,Deserts_and_xeric_shrublands,specialization
Beta,0.03730782029915852,0.05852779003795089,0.6374377073688788,0.5241303857320609,-0.00118165942091023,0.40137545892983334,0.1857601430977179,0.6057104415808428,reptiles,low,Deserts_and_xeric_shrublands,specialization
