term,Estimate,Std. Error,t value,p_value,adj.r.squared,lambda,lam_low,lam_up,class,ext,biome
Beta,-0.0207697285861769,0.01215336285360461,-1.7089696766534646,0.08767309479356244,0.00133752338813618,0.6203823130360215,0.5112354812274421,0.7115413093016216,group,high,w.marginality
Beta,-0.01775648547092306,0.00969658258529749,-1.8312106677507645,0.0672766295831253,0.00163840780427684,0.6574315841908988,0.5513718609238141,0.743912929399487,group,low,w.marginality
Beta,-0.01847649282618068,0.01054940845329854,-1.751424537970519,0.08008673469724936,0.0014396871523186,0.6576220916955475,0.5515849039834906,0.7440767192043557,group,int,w.marginality
Beta,-0.01944608156622384,0.01180961834855973,-1.6466308217822665,0.0998532153037055,0.00119201747058284,0.6578846213365215,0.5518586298824759,0.7443109841928827,group,high,w.marginality
Beta,-0.02109555719702197,0.00996044140531367,-2.1179339688467973,0.03435243870226534,0.00242482024792713,0.6291085196775097,0.5240881505270648,0.7170967195774329,group,low,w.marginality
Beta,-0.02260403501984315,0.01090452742328644,-2.072903679582904,0.03835963482113258,0.00229384033095936,0.6294671022134443,0.5245318908681796,0.7173714184142315,group,int,w.marginality
Beta,-0.02477433285943602,0.01231881098747424,-2.011097733752595,0.04450210928307663,0.00211859414572474,0.6299380485115664,0.525121617990023,0.7177282049850876,group,high,w.marginality
Beta,-0.02761711665044527,0.01056314353079281,-2.614478973038482,0.00903006415046503,0.00405289375018297,0.6365488399529209,0.5310231462212943,0.724256409783449,group,low,w.marginality
Beta,-0.02867031822981082,0.01151209975069646,-2.490450817026348,0.01287064960135042,0.00361474207509368,0.6371116507518927,0.5316824968784296,0.7247109052241154,group,int,w.marginality
Beta,-0.02989105501684142,0.0129787315103682,-2.303079849749771,0.02141698579084905,0.00299253583752682,0.6378302452440094,0.5324960702433326,0.725308723294545,group,high,w.marginality
Beta,-0.01844813218483312,0.00994226390799121,-1.855526302214249,0.0637263158563961,0.00170071342605795,0.5977363306225444,0.4892654198811569,0.6910879093192974,group,low,w.marginality
Beta,-0.01869138123378394,0.01089870381916322,-1.7150095592944568,0.08655966798490722,0.00135190612982354,0.598896239514973,0.4906512920807119,0.6919955507714539,group,int,w.marginality
Beta,-0.01932653930460471,0.0122936755738058,-1.5720716874767595,0.11615467922402044,0.00102503566489859,0.5999174250430825,0.4918478691083186,0.6928078403848982,group,high,w.marginality
Beta,-0.01062964600953301,0.00990123774121926,-1.0735673950420723,0.2831973617094643,1.0636731219592775e-4,0.630222632391127,0.5199234486867826,0.7220912170054015,group,low,w.marginality
Beta,-0.01048174237887494,0.01078268885411143,-0.9720898488949956,0.33116990360974263,-3.838454561547932e-5,0.630911155765368,0.5207605779479142,0.7226122769380035,group,int,w.marginality
Beta,-0.01105749496751718,0.01212600161340066,-0.9118830196507112,0.361983675189498,-1.1749592255114806e-4,0.6313695635419745,0.5213157910315425,0.7229578078860132,group,high,w.marginality
Beta,-0.02582514129314453,0.00994353987153985,-2.5971778286986695,0.00949556693612208,0.00399052008955492,0.6311155080734866,0.5195496709711345,0.7239949140989992,group,low,w.marginality
Beta,-0.02758292811319402,0.01089961364223105,-2.530633563590061,0.011491963200148,0.00375440518042535,0.6315754053996264,0.5201041955156447,0.7243581319414782,group,int,w.marginality
Beta,-0.03049511243479917,0.01229659717077738,-2.479963522532086,0.01325376478364326,0.00357865287781257,0.6319492218880342,0.5205502911549932,0.7246586382343116,group,high,w.marginality
Beta,-0.02303283368023246,0.00955075261683252,-2.4116249895991144,0.01600667600012828,0.00334715162169392,0.6350275925806192,0.5316950038158432,0.7218000635485508,group,low,w.marginality
Beta,-0.02587681956016308,0.01049527837550562,-2.465567718580542,0.01379608707351653,0.00352935738036972,0.635174700993342,0.5318899993495617,0.7218945737273944,group,int,w.marginality
Beta,-0.02929492342401236,0.01185551422354083,-2.4709955950997955,0.01358934490574093,0.00354791090604512,0.6354219943727135,0.532179211719674,0.7220828441118168,group,high,w.marginality
Beta,0.00351422821851919,0.00967458251343336,0.3632433971842825,0.7164766472302462,-6.057043365518248e-4,0.6365307953547956,0.5310503264127009,0.7238865762177115,group,low,w.marginality
Beta,0.004226754036348,0.01054598221425473,0.4007928280625022,0.6886324078151507,-5.85674130687044e-4,0.636569448337097,0.5311468895536372,0.7238929178828603,group,int,w.marginality
Beta,0.00552114908988148,0.01184949144089217,0.4659397508679731,0.6413294380046153,-5.462537033921497e-4,0.6366433582025536,0.5313022768106216,0.7239171049434496,group,high,w.marginality
Beta,-0.02525345793863431,0.00977132848078609,-2.584444683063474,0.00985172834150938,0.00394487446303609,0.6274325524625965,0.5170474251870094,0.7191965890004272,group,low,w.marginality
Beta,-0.02727762598569637,0.01066565319427855,-2.557520433941081,0.01064431940551591,0.00384908183474993,0.6280213514279843,0.5177971749180234,0.7196359582894827,group,int,w.marginality
Beta,-0.03045417893900147,0.01201304962847003,-2.535091411495323,0.01134740397312139,0.00377003463123452,0.6285417566775672,0.5184582028542704,0.7200278855504951,group,high,w.marginality
Beta,-0.01412512854207318,0.01014379834512155,-1.392489091511403,0.16399036630498243,6.544012345123978e-4,0.6386472028779454,0.5311551245830372,0.7271629069517971,group,low,w.marginality
Beta,-0.01530173329929233,0.01108459564157681,-1.3804502928277873,0.1676633309174307,6.311516129161144e-4,0.6389268768836226,0.5315387721185134,0.727355127718895,group,int,w.marginality
Beta,-0.01664865342102487,0.01245884339410566,-1.3362920533138274,0.1816659781946266,5.475915076693952e-4,0.6392807917541453,0.5320123726966306,0.7276064004470875,group,high,w.marginality
Beta,-0.01908497963996419,0.00944237373460095,-2.021205702759736,0.0434440902540687,0.00214689590932621,0.632121448406899,0.5278102510657796,0.7190092219559805,group,low,w.marginality
Beta,-0.02015120125098467,0.01023238001268258,-1.969356222697764,0.04910458734532286,0.00200320639807324,0.6324659240233066,0.5282223659101599,0.7192762565595583,group,int,w.marginality
Beta,-0.02147813019441019,0.01140053872816933,-1.8839574783725224,0.05977302887961766,0.00177459679790099,0.6328185175117724,0.5286432624105668,0.719550200627012,group,high,w.marginality
Beta,-0.01398390094308056,0.00990458167859367,-1.4118618430199177,0.15820774537051618,6.922358637423901e-4,0.6443334235674542,0.5366415272617061,0.7333254066742931,group,low,w.marginality
Beta,-0.01453352300273497,0.01081036880284666,-1.3444058447763505,0.17902995836544844,5.627424699899345e-4,0.6446242804227015,0.5369996539904724,0.733553808023558,group,int,w.marginality
Beta,-0.01572140874586566,0.01215354017322819,-1.293566197320578,0.19602377162705364,4.6931486109906887e-4,0.6448505951491356,0.53727153899103,0.7337376264273338,group,high,w.marginality
Beta,-0.02283284607906622,0.01004665883569901,-2.272680545091644,0.02319298570368633,0.00289610485406343,0.619039637738735,0.5076657461037254,0.7125072876442007,group,low,w.marginality
Beta,-0.02222965958233123,0.01101146265223941,-2.018774461157562,0.04369661008155945,0.00214007575198959,0.6209962023562603,0.5099434184656649,0.7140859120662638,group,int,w.marginality
Beta,-0.02181225453666755,0.01241354584085842,-1.7571332813605811,0.07910862555774711,0.00145361431195395,0.6230293232035462,0.5123308105084826,0.715708218941984,group,high,w.marginality
Beta,-0.01207370703972221,0.00981357884375911,-1.2303062146793071,0.2187843808077885,3.580679630813833e-4,0.6613377620773403,0.5578783793211555,0.7448535479068887,group,low,w.marginality
Beta,-0.01186269597845289,0.0106866352815254,-1.1100496710092294,0.2671638575202322,1.6190563177081993e-4,0.6618678858930516,0.5585772408365829,0.7452378998532695,group,int,w.marginality
Beta,-0.01181523213630771,0.01198620103612023,-0.985736189531837,0.3244289876766526,-1.9752248336976373e-5,0.6623899512802129,0.559293319290353,0.7456136407099149,group,high,w.marginality
Beta,-0.02439956446944975,0.00963150515877119,-2.533307522265054,0.01140505689083859,0.00376377697858978,0.6384611749038821,0.5308621907631258,0.7281956883091014,group,low,w.marginality
Beta,-0.02626951154640959,0.0105757150152936,-2.483946618117177,0.0131070840753773,0.00359234199899775,0.6392420699288904,0.531845022699653,0.728773083873539,group,int,w.marginality
Beta,-0.02863403670773203,0.01191033719009503,-2.404133170263633,0.01633714118276463,0.00332215959198489,0.640179294923646,0.5329800150287439,0.7294920011271852,group,high,w.marginality
Beta,-0.00670399758225548,0.01010776379171648,-0.6632522999547683,0.5072756567887609,-3.907358691454216e-4,0.6834936476998944,0.5793463128708813,0.7661322667782765,group,low,w.marginality
Beta,-0.00661834216791388,0.01103790761328536,-0.5996011562869007,0.5488668661805429,-4.468372684952688e-4,0.6837704582345778,0.579762051256304,0.7663106258106892,group,int,w.marginality
Beta,-0.00695207625928077,0.01240866836916408,-0.5602596549809402,0.5753899155196192,-4.786872738539133e-4,0.6839773691143831,0.5800701345389673,0.7664464876841351,group,high,w.marginality
Beta,-0.01697748430337614,0.00999276668601917,-1.6989773540023951,0.08954050584973339,0.00131383923298437,0.6355662989544628,0.5314768126803957,0.7219132863012399,group,low,w.marginality
Beta,-0.01766383824729422,0.01087381835015392,-1.6244374955044365,0.10450238422842029,0.00114151078949775,0.636257843193716,0.5323557322821286,0.7224270493640885,group,int,w.marginality
Beta,-0.01921071335859637,0.01218304724680702,-1.5768397650785757,0.1150531163090307,0.00103548429315988,0.636814465204642,0.5330651894554661,0.722838701987582,group,high,w.marginality
Beta,-0.01978740018574215,0.00995319251220392,-1.9880455604048852,0.04699665762265859,0.0020545741835525,0.6675951774000708,0.5679374835798443,0.7479702770583493,group,low,w.marginality
Beta,-0.02126521726739212,0.01087706077379666,-1.9550518021027332,0.05077111923846234,0.00196421484495109,0.6677206030561808,0.5680838852854572,0.7480736041063043,group,int,w.marginality
Beta,-0.02322313582773341,0.01223138714041608,-1.898651032882229,0.0578110917062129,0.0018132165556757,0.6680292836053918,0.5684506975793749,0.7483187337151239,group,high,w.marginality
Beta,-0.01682821827307541,0.00969370349304006,-1.735994739797626,0.0827797032130082,0.00140226918992872,0.6916328917658191,0.5835788673391205,0.7761368725558117,group,low,w.marginality
Beta,-0.01677602214601476,0.0105407425434176,-1.591540830915267,0.1117084699925288,0.00106789757818381,0.6923186140173956,0.5844269499907498,0.7766550552584598,group,int,w.marginality
Beta,-0.01694996160478159,0.0117857049806169,-1.4381796958822537,0.15060142087872075,7.44466860815251e-4,0.6930571995259986,0.585340177735582,0.7772124988045935,group,high,w.marginality
Beta,-0.02684528407751433,0.00981936057634721,-2.7339136666575836,0.00633568627939729,0.00449455016929605,0.5986446712353073,0.4914913523196159,0.6897991629719491,group,low,w.marginality
Beta,-0.02829545544143408,0.01076709189008127,-2.6279570872335607,0.00868167267812469,0.00410176622807751,0.5993202738666797,0.4922507095669323,0.6903617443450204,group,int,w.marginality
Beta,-0.03057583064857968,0.01215076759344754,-2.516370296232815,0.01196554658483384,0.003704578947168,0.5999997307953481,0.4930199188902215,0.690926196096148,group,high,w.marginality
Beta,-0.02365582223803648,0.00972455128242832,-2.432587535507281,0.01511307333262701,0.0034174872284322,0.6234435367842045,0.5193483800797185,0.7113014134861894,group,low,w.marginality
Beta,-0.02451343303532344,0.01065000194756909,-2.301730380520609,0.02149323528165725,0.00298822834762828,0.6240728228668208,0.5200801049674331,0.7118146454829497,group,int,w.marginality
Beta,-0.02574022096731156,0.01202656054639535,-2.1402811608533012,0.03250045595982587,0.00249085368899721,0.6246330871828709,0.5207120109338881,0.7122884045450357,group,high,w.marginality
Beta,-0.03202055959255129,0.00975126482785965,-3.283733972752702,0.00104912527047096,0.00677588628051458,0.5922313809458355,0.4850484732071495,0.6842744562485783,group,low,w.marginality
Beta,-0.03353149267136594,0.01064502768488722,-3.149967634088045,0.00166662812504525,0.0061834903514491,0.5932807886209394,0.4863008490616948,0.6851022482278935,group,int,w.marginality
Beta,-0.03595483927750852,0.01197054992257599,-3.0036079804236135,0.00271424582223067,0.00556278807563616,0.5943362833291521,0.4875743279995856,0.6859264395156467,group,high,w.marginality
Beta,-0.00823113479693136,0.00985962528371662,-0.8348324160478237,0.4039512253815589,-2.1137998384816313e-4,0.6435021082176309,0.5382379524167694,0.730412467164359,group,low,w.marginality
Beta,-0.00865842661957485,0.01072149925064815,-0.8075761063968195,0.41946867280646183,-2.4261172788636473e-4,0.6436258901926902,0.5384022549474098,0.7305012863861959,group,int,w.marginality
Beta,-0.00972285172040818,0.01203211826920001,-0.8080748130025345,0.4191816367662662,-2.420495756234172e-4,0.6436555007233833,0.53844027370813,0.7305225121711051,group,high,w.marginality
Beta,-0.01967724888533602,0.00994713251028801,-1.9781830457153795,0.04809933263694144,0.0020274071849353,0.5982038739195998,0.4934979862654207,0.6884998499261855,group,low,w.marginality
Beta,-0.02146598977232949,0.01092308807243438,-1.9651942408577,0.04958466929575023,0.00199183249845516,0.5986863459152689,0.4940766004237799,0.6888716983412964,group,int,w.marginality
Beta,-0.02373044404939187,0.01233416794490567,-1.9239598613697448,0.05455748199862986,0.00188043328387898,0.5992054081974564,0.49470176045044345,0.6892702476261825,group,high,w.marginality
Beta,-0.01109257991614197,0.0100128195840284,-1.1078377896507707,0.268117786902492,1.5848573476109622e-4,0.6049420576602856,0.4949113374561831,0.698543873372125,group,low,w.marginality
Beta,-0.01122680368616357,0.01102486247745728,-1.0183168914006138,0.3086992732140612,2.5779873254581288e-5,0.6055951680819041,0.4957349310092404,0.6990307149685872,group,int,w.marginality
Beta,-0.0115338068330614,0.01248557328145319,-0.9237707050419862,0.35576122887408856,-1.022752321724221e-4,0.6062662971005708,0.4965854906770188,0.6995282732336386,group,high,w.marginality
Beta,-0.03032382066510788,0.01044518134903135,-2.903139701630933,0.00375096914950567,0.00515337498146565,0.6408692769932142,0.5366849885253849,0.7261621639119409,group,low,w.marginality
Beta,-0.03270768856832085,0.01144708345500615,-2.8572944974920036,0.00433440894542203,0.00497107282029125,0.6417660444379342,0.5379033294750416,0.7267933194045186,group,int,w.marginality
Beta,-0.03581877814029826,0.01293397219752241,-2.7693563580691456,0.00568914868288539,0.00462933060184313,0.6430524482437622,0.5396064780320761,0.727719357486756,group,high,w.marginality
Beta,-8.096087333718926e-4,0.01015181744653228,-0.07975012726892988,0.9364471258257434,-6.933953294847182e-4,0.6240925516933493,0.5169698207171409,0.714093338599328,group,low,w.marginality
Beta,5.802835279746215e-4,0.01115012786769479,0.05204276891351837,0.9585018683230064,-6.959453351510059e-4,0.6243966535039176,0.5173638442456074,0.7143155843340768,group,int,w.marginality
Beta,0.00207780666322966,0.01259621369346704,0.16495485975339583,0.8690027773658033,-6.788356057612587e-4,0.6245691257413344,0.517604811109942,0.7144317932479364,group,high,w.marginality
Beta,-0.01088939023590454,0.00984516380153166,-1.1060649122171458,0.2688840742131773,1.557495110022257e-4,0.6272131109330684,0.5193207511860933,0.7175071371299927,group,low,w.marginality
Beta,-0.01116792831592572,0.01082377003863381,-1.0317965252461474,0.3023415525431965,4.504962281683538e-5,0.6277499852169108,0.5199895481266623,0.7179110423304541,group,int,w.marginality
Beta,-0.01222940414268489,0.01225940435442186,-0.9975528817820456,0.3186646318094013,-3.408831738653952e-6,0.6282373171952604,0.520588974097783,0.7182798282694933,group,high,w.marginality
Beta,-0.01213094287865603,0.00996370855061566,-1.2175128183477884,0.22360961015755043,3.36244964642344e-4,0.6780186892975167,0.5765442524722596,0.7590776984570387,group,low,w.marginality
Beta,-0.0136179921409701,0.01092563883141919,-1.246425252664258,0.21281202540458088,3.858872333345576e-4,0.6779758621799572,0.5765077810846909,0.759043157110827,group,int,w.marginality
Beta,-0.01599922867060719,0.01230852763022859,-1.299849108784919,0.193861736561606,4.806668298864339e-4,0.6778534390769984,0.5763747243044546,0.7589491586241854,group,high,w.marginality
Beta,-0.01123080512842359,0.00998178132129906,-1.1251303516797522,0.260722213863235,1.854037698812233e-4,0.6297565061921648,0.5203639280988388,0.7207783510335357,group,low,w.marginality
Beta,-0.01092540566035673,0.01092962680420225,-0.9996137888400828,0.3176662089271711,-5.385450317642764e-7,0.6303095763700526,0.5210815830902509,0.7211834998577993,group,int,w.marginality
Beta,-0.01046395842191533,0.01229397360422571,-0.8511453463930201,0.39483082128290103,-1.9219285799449969e-4,0.6307935118015396,0.5217215685516813,0.7215337356563457,group,high,w.marginality
Beta,-0.0131274819058618,0.00985635012923328,-1.331880638749486,0.18311120834830352,5.393923269887386e-4,0.6241628382683984,0.5163544629860168,0.7148654810049699,group,low,w.marginality
Beta,-0.01331567778840292,0.01081766901282401,-1.2309193202914226,0.21855503310251012,3.5911950363438867e-4,0.6247568174680976,0.5171454588829906,0.7152891979528881,group,int,w.marginality
Beta,-0.01386591663738345,0.01222119182846886,-1.1345797391939516,0.25674119472237167,0.00020028845710223951,0.6252706955308245,0.5178387679805417,0.7156505902775409,group,high,w.marginality
Beta,-0.00762189908800843,0.00995858655436567,-0.765359526314216,0.4441835185935741,-2.889431540437255e-4,0.6076478411923643,0.4974423132957345,0.7006628921497526,group,low,w.marginality
Beta,-0.00766225800859679,0.01087864102157193,-0.7043396315222487,0.4813357347469558,-3.515221879346171e-4,0.6081670181742104,0.4981608069472368,0.7010215461147659,group,int,w.marginality
Beta,-0.00792101266316306,0.01222139628223412,-0.6481266526540511,0.5170068689379099,-4.0457912861892705e-4,0.6086113054724742,0.4987777400462782,0.7013293874426082,group,high,w.marginality
Beta,-0.01105752467994377,0.01014764902927553,-1.0896636893967544,0.2760445205579698,1.3064328992759604e-4,0.599614447694544,0.4905264611327752,0.6924719501307137,group,low,w.marginality
Beta,-0.01148921100641955,0.0110977354541102,-1.0352752643931835,0.30071504955098227,5.006365324336362e-5,0.6000216503714142,0.491029602726455,0.6927818648101186,group,int,w.marginality
Beta,-0.01243856487309618,0.01247854713367218,-0.9967959202182992,0.31903186383100013,-4.4615913406177014e-6,0.6003780761168382,0.4914656044299782,0.6930556442975595,group,high,w.marginality
Beta,-0.02627383052132029,0.0097494411113059,-2.6949063255381827,0.00712313904221129,0.00434817959643793,0.6037664341538038,0.49718196212220295,0.6949040524856791,group,low,w.marginality
Beta,-0.02792259515769223,0.01063575229461847,-2.6253521503900235,0.00874805418997315,0.00409230134910156,0.604556126895531,0.49809961918566575,0.6955430716115437,group,int,w.marginality
Beta,-0.0307390500860653,0.01195201708412964,-2.5718713309807613,0.01021506394110916,0.00390001771777445,0.6053753358372739,0.4990618557243212,0.6961987719980689,group,high,w.marginality
Beta,-0.02244170891862414,0.00978269903893474,-2.2940201706407466,0.02193344145971898,0.00296366515758611,0.6437110546492646,0.5424954029514079,0.7275564781212941,group,low,w.marginality
Beta,-0.02450428671833628,0.0106908802252612,-2.2920738238593046,0.02204579969673092,0.00295747732310925,0.6438881163119845,0.5427056468139033,0.7276938499331939,group,int,w.marginality
Beta,-0.02764977719142989,0.01205473450051599,-2.2936861189474027,0.02195268998755617,0.00296260277103076,0.644028571780297,0.5428608920615665,0.7278061719805352,group,high,w.marginality
Beta,-0.02022959059342816,0.00995838858420023,-2.0314120525005412,0.04239743584887967,0.00217561546147367,0.6346948057105806,0.5297007592125232,0.7228398006253142,group,low,w.marginality
Beta,-0.02240600016280202,0.01089287915672799,-2.05694012027692,0.03987265243503457,0.00224807470227853,0.6348622088541641,0.5299518053632136,0.7229456827272454,group,int,w.marginality
Beta,-0.02598822267926137,0.01228049084361197,-2.116220191050412,0.0344981195553038,0.00241978448253066,0.6349297188493679,0.530070752166913,0.722980016037457,group,high,w.marginality
