term,Estimate,Std. Error,t value,p_value,adj.r.squared,lambda,lam_low,lam_up,class,ext,biome
Beta,-0.06028267091035898,0.01316290924608082,-4.579737638798031,4.9221198235027686e-6,0.00921320867747474,0.5281980715842781,0.4380808436050375,0.6112331750382173,group,int,w.marginality
Beta,-0.06644971423127664,0.01508785157088957,-4.404186634463212,1.1139836689988414e-5,0.00849191588651992,0.5304177099949249,0.4407520546360114,0.6130126519885486,group,high,w.marginality
Beta,-0.060699611665630523,0.0114267969747787,-5.312040793199275,1.196077339393753e-7,0.01251266777586154,0.4750327322361037,0.3866087253190985,0.5597827444140536,group,low,w.marginality
Beta,-0.06672163654517516,0.01279970093804402,-5.21274964689692,2.0388075205879377e-7,0.01203803091282048,0.4768901391232555,0.38873719557484027,0.5613079548309143,group,int,w.marginality
Beta,-0.07379112394576334,0.0146040169820539,-5.052796366673726,4.7218099297197114e-7,0.01129132515633248,0.47880440683419473,0.3908574514378933,0.5629610710941834,group,high,w.marginality
Beta,-0.06852262388588311,0.0114295458581002,-5.995218422201844,2.377515073703762e-9,0.01600712873838867,0.4677487661067859,0.37965062675062194,0.5526349098346783,group,low,w.marginality
Beta,-0.07628695322594925,0.01280856962992758,-5.95593071124059,3.0135660633590078e-9,0.01579543430298311,0.4686673473592166,0.3808579771203562,0.5532979704779638,group,int,w.marginality
Beta,-0.08521647771491685,0.01464524532387477,-5.818712888065888,6.820198183987713e-9,0.01506628511214288,0.4700518562733734,0.3824856881474904,0.5544396971182641,group,high,w.marginality
Beta,-0.07519787954628612,0.01179519811738994,-6.375296014351812,2.228714990337721e-10,0.0181219577020042,0.4410446429514587,0.35126985846866265,0.5291787761554656,group,low,w.marginality
Beta,-0.08336487325024355,0.01326839891082479,-6.282964041895947,4.009930165693731e-10,0.01759710307217427,0.44313052776945866,0.35377017175460096,0.5308329443985386,group,int,w.marginality
Beta,-0.09309149739974742,0.01529240242799833,-6.087434452372861,1.3552583499887303e-9,0.01650912066522461,0.44597784251774975,0.35695410713768555,0.5332632777572152,group,high,w.marginality
Beta,-0.06042343579141089,0.0114518768187836,-5.276291104729937,1.450815829695529e-7,0.01234079615251579,0.4436505886292336,0.3555630691336904,0.5299035661632507,group,low,w.marginality
Beta,-0.06563578356907865,0.01286918643571762,-5.1002278890692425,3.690060530470163e-7,0.01151043840764419,0.44564515945693906,0.357839200057695,0.5315934405636946,group,int,w.marginality
Beta,-0.07145600334563905,0.01476636531013189,-4.839105754522391,1.397036852424094e-6,0.01032840466907964,0.4480313855770114,0.36044020075575534,0.5337070388861223,group,high,w.marginality
Beta,-0.06303452790660022,0.01155756445939475,-5.4539629113088415,5.4925435089003833e-8,0.01320581971834559,0.472635311304259,0.3830415254596696,0.5584976635872688,group,low,w.marginality
Beta,-0.07062086338608783,0.0129728531121993,-5.4437418488673055,5.812821157746839e-8,0.01315532195006252,0.4736872039868814,0.3844660550382038,0.5592153323347366,group,int,w.marginality
Beta,-0.07927769019076761,0.01485648315868293,-5.336235321912873,1.048856839158674e-7,0.0126296106668145,0.47508963366049634,0.3861801486393113,0.5603126234550593,group,high,w.marginality
Beta,-0.055905351337449,0.01146749516558347,-4.875114445675418,1.1671307325045175e-6,0.0104878798951145,0.4702302667669605,0.3807964812664216,0.5561487664540852,group,low,w.marginality
Beta,-0.06115927299389931,0.01298113495898833,-4.711396436992722,2.617714425445783e-6,0.00977193582745849,0.47234242946348026,0.3832034136204567,0.5579250267002988,group,int,w.marginality
Beta,-0.06690268246728048,0.01496792659415557,-4.469736141905155,8.239236895413171e-6,0.00875806604339034,0.4747791319525345,0.385897868774213,0.5600331727456662,group,high,w.marginality
Beta,-0.06025246908068353,0.01181627914443754,-5.099106778384386,3.711717118104474e-7,0.01150523686075665,0.4975313817418826,0.40705434814000296,0.5832489559373707,group,low,w.marginality
Beta,-0.06674649038016364,0.01329398587414878,-5.020803467977013,5.56950848995541e-7,0.01114463359601527,0.4994309641619534,0.4093933245158985,0.584749885601781,group,int,w.marginality
Beta,-0.0745566343861285,0.01529179893245719,-4.875596044352921,1.164317838586726e-6,0.01049002046084033,0.5013579032232349,0.41160743056466,0.586348897898829,group,high,w.marginality
Beta,-0.06708662490317764,0.01163689670237005,-5.764992731224837,9.345444862418615e-9,0.01478516724277008,0.48636530731416727,0.3941302659739917,0.5736824346409017,group,low,w.marginality
Beta,-0.07302067089956778,0.01309070780498982,-5.5780536841357264,2.7389349233075677e-8,0.01382603181525837,0.4894610214040973,0.3977180848139892,0.5762208384352223,group,int,w.marginality
Beta,-0.08031100166577523,0.01502331342643025,-5.345758248276007,9.958621594030605e-8,0.01267577731577665,0.4922418538039245,0.40086760337288735,0.5785585684808552,group,high,w.marginality
Beta,-0.05826212469355031,0.01172275664655407,-4.970002060963757,7.224879392531136e-7,0.01091352877480175,0.48255828945014934,0.39065334419637726,0.5701800009161038,group,low,w.marginality
Beta,-0.06476288259906396,0.01312085171911976,-4.935874894820372,8.5933704196961e-7,0.01075953789077902,0.4835909921134254,0.3920416863191903,0.5708999905753122,group,int,w.marginality
Beta,-0.07234993428729897,0.01501316094684257,-4.819100690618715,1.5429924316023858e-06,0.01024029511063589,0.4848978920531153,0.39362732467290407,0.5719339164002596,group,high,w.marginality
Beta,-0.05834753034146336,0.01166301467897612,-5.002782895115551,6.109777457297128e-7,0.01106239813768382,0.43525214390638994,0.347806755846091,0.5212727054916217,group,low,w.marginality
Beta,-0.06448397849122652,0.01308056260769487,-4.929755731859168,8.863825657901003e-7,0.01073203372916094,0.43615155778078635,0.34892208681147985,0.5219732512727427,group,int,w.marginality
Beta,-0.07126138130638995,0.01495448605952921,-4.765217676001722,2.012780412119497e-6,0.01000471331072381,0.43777545266493895,0.3507449956730949,0.5233709219687861,group,high,w.marginality
Beta,-0.06362631394176503,0.01151064872912785,-5.527604519870177,3.640729540066445e-8,0.01357229540116622,0.45559796284895465,0.36446909799789823,0.5443912142699107,group,low,w.marginality
Beta,-0.07098345301270692,0.012947194525713,-5.48253545366407,4.685367382961658e-8,0.01334745900105565,0.457250790559718,0.3664857858212977,0.5456630484169198,group,int,w.marginality
Beta,-0.07922025029884269,0.01488678147140318,-5.321516302971273,1.1361801921516701e-7,0.01255840710850879,0.4594834925580071,0.3689855326044251,0.5475563148184579,group,high,w.marginality
Beta,-0.0668868473822167,0.01123323578497875,-5.9543704648004265,3.0419822216742887e-9,0.01578705406956418,0.47192323026654576,0.3812186946579562,0.5590024452158902,group,low,w.marginality
Beta,-0.07372320576950472,0.01249676573005021,-5.899382877301366,4.228429162367321e-9,0.01549302237500884,0.4736120866496858,0.3833207096192143,0.5602783513633987,group,int,w.marginality
Beta,-0.08155586302365672,0.01418358960489342,-5.7500157079784255,1.0198418332052483e-8,0.01470722879975136,0.47562751064439424,0.3856421434321068,0.5619467215345979,group,high,w.marginality
Beta,-0.06606993411383949,0.01149471985795797,-5.747850746279669,1.0327818822375434e-8,0.01469597837932227,0.4985421835667714,0.4055758577925565,0.5860612978064826,group,low,w.marginality
Beta,-0.07252837837181117,0.01285546797306682,-5.641831049928606,1.9047951216322193e-8,0.01414991254525615,0.5011552871038494,0.40872499984220634,0.5881206576118543,group,int,w.marginality
Beta,-0.080021853332859,0.0146940227146322,-5.445877884289221,5.74442600154157e-8,0.01316586775790045,0.5042417274277453,0.4122485275366498,0.590673893290733,group,high,w.marginality
Beta,-0.06583595588120476,0.01148970131683498,-5.7299971570836545,1.1457588877661353e-8,0.01460335234685309,0.4436738727163897,0.3547337851489337,0.531261224050719,group,low,w.marginality
Beta,-0.07291383321102884,0.01284863017440109,-5.674833209558663,1.5760972749134794e-8,0.01431886863019221,0.44596309542325746,0.35736614830197533,0.5331439878069544,group,int,w.marginality
Beta,-0.08158388200633201,0.01468462589961211,-5.555734450714677,3.1073730699660025e-8,0.01371350796877517,0.4483374776868516,0.36001476764050544,0.5351650540024124,group,high,w.marginality
Beta,-0.06437995701055833,0.01147936718756047,-5.608319340139515,2.3063956078317464e-8,0.01397929741177508,0.4796105985223254,0.3902331295085241,0.5653212320489696,group,low,w.marginality
Beta,-0.07180075337050855,0.01290912647650378,-5.562014866086783,2.9990952832292805e-8,0.01374512806702188,0.4807757925791388,0.3916948423083287,0.5661683910385372,group,int,w.marginality
Beta,-0.08030201124464348,0.01477412009757445,-5.435315992715336,6.090397031144336e-8,0.01311376085844724,0.4821030563304712,0.3932559361587266,0.5672430774833377,group,high,w.marginality
Beta,-0.06651635976602452,0.01206074634566036,-5.515111408504008,3.905163881157137e-8,0.01350979680355781,0.4795796060923328,0.38386471969616415,0.570769442059229,group,low,w.marginality
Beta,-0.0716905833386591,0.01350256547350008,-5.309404607543498,1.2132777937878816e-7,0.01249995635807122,0.4835484150956272,0.38839127188117034,0.5740643053062531,group,int,w.marginality
Beta,-0.0783309373111532,0.01547201439376799,-5.062749769849249,4.484505549129381e-7,0.01133714390424399,0.48729398167091,0.39258870147268154,0.5772314246215017,group,high,w.marginality
Beta,-0.05360244318529615,0.01160994951424575,-4.616940247631942,4.1245390942634685e-6,0.00936954575081666,0.44457834612427705,0.3554588220969385,0.5321500751052967,group,low,w.marginality
Beta,-0.0588618079680837,0.01301618212752052,-4.52220223959761,6.453367371817009e-6,0.00897382190415513,0.4463462172533481,0.3576150318230132,0.533519102887865,group,int,w.marginality
Beta,-0.06425743267115452,0.01487160474785711,-4.320813641877722,1.6254512004376664e-5,0.00815887700992756,0.4485338779184392,0.3600917403310364,0.5353609412489745,group,high,w.marginality
Beta,-0.05863065320251918,0.01174645462401982,-4.991348886039865,6.478424459110954e-7,0.01101036620509157,0.4941654004836567,0.4022150375858779,0.5807568997610167,group,low,w.marginality
Beta,-0.0637849991427078,0.01307626843064936,-4.8779205995192525,1.1508322474984567e-6,0.0105003552740281,0.49623713330941127,0.4047179894913394,0.5823936005068601,group,int,w.marginality
Beta,-0.06945777160101071,0.01485208099468381,-4.676635659734994,3.0974714912979096e-6,0.00962294292892916,0.4988391513661166,0.40768503374718545,0.5845501785216213,group,high,w.marginality
Beta,-0.06531191482338507,0.0115882665619311,-5.636038356068093,1.9689854191540235e-8,0.01412035229259641,0.44648583837415545,0.3573140088505452,0.5339021948847599,group,low,w.marginality
Beta,-0.0728101302205178,0.01307059405540334,-5.57052953460966,2.8581303990193874e-8,0.01378805079600615,0.4475876659657571,0.3587880297531172,0.5346619242708428,group,int,w.marginality
Beta,-0.08062038701337144,0.01502910790222171,-5.364282932685149,9.001036049838262e-8,0.01276580740121567,0.4495441991319743,0.3609958342149788,0.5363209563304936,group,high,w.marginality
Beta,-0.06126944812758918,0.01156224536345589,-5.2990959974988865,1.282867381213748e-7,0.01245030673888514,0.473672479608398,0.3830834281904843,0.5607212947195781,group,low,w.marginality
Beta,-0.06581873137407257,0.01298153955964468,-5.070179162622688,4.314924448856061e-7,0.01137139980777163,0.4768468060220882,0.38662245212687335,0.5634431628359258,group,int,w.marginality
Beta,-0.07095443482607472,0.01484025965833308,-4.78121248951547,1.8606032361478952e-6,0.01007437942619535,0.4802249829804148,0.3903028705194549,0.5664045500470339,group,high,w.marginality
Beta,-0.06362631394176503,0.01151064872912785,-5.527604519870177,3.640729540066445e-8,0.01357229540116622,0.45559796284895465,0.36446909799789823,0.5443912142699107,group,low,w.marginality
Beta,-0.07098345301270692,0.012947194525713,-5.48253545366407,4.685367382961658e-8,0.01334745900105565,0.457250790559718,0.3664857858212977,0.5456630484169198,group,int,w.marginality
Beta,-0.07922025029884269,0.01488678147140318,-5.321516302971273,1.1361801921516701e-7,0.01255840710850879,0.4594834925580071,0.3689855326044251,0.5475563148184579,group,high,w.marginality
Beta,-0.05927045968130839,0.01156299492629258,-5.1258744001120276,3.226695297620097e-7,0.01162972617497525,0.4952358410536674,0.40477892388473097,0.5804156502974196,group,low,w.marginality
Beta,-0.06539901394201948,0.01293984926112944,-5.054078499853499,4.690575274857167e-7,0.01129722241055793,0.4964541350938045,0.40626820931271623,0.5813535649906285,group,int,w.marginality
Beta,-0.07270665953110646,0.01483292746960381,-4.901706671194857,1.0212085885807909e-6,0.01060637715343471,0.4980240113933373,0.4080948007605996,0.5826542946898471,group,high,w.marginality
Beta,-0.05991821475296675,0.01200329238492615,-4.991814981380658,6.462986310573626e-7,0.01101248501128297,0.4835746896957964,0.391677581302583,0.5710491816671278,group,low,w.marginality
Beta,-0.06702652022805958,0.01350604399621183,-4.962705604013961,7.498537775152414e-7,0.0108805200750189,0.48460714453689,0.3931111154177701,0.5717357604708516,group,int,w.marginality
Beta,-0.0747153408944497,0.01555255511767592,-4.80405568918599,1.66231301301778e-6,0.01017426165714807,0.48612741963831585,0.3949449817798579,0.5729501468084881,group,high,w.marginality
Beta,-0.05973834822117487,0.0116889631473258,-5.1106627224538554,3.494258025149577e-7,0.01155890447109443,0.4763875340798928,0.3874356230904296,0.5615265212017292,group,low,w.marginality
Beta,-0.06629666033369175,0.0132090598356565,-5.0190294508872375,5.620578193976655e-7,0.01113652549561079,0.4781655765607246,0.3895868214564011,0.5629267739380843,group,int,w.marginality
Beta,-0.0740119443118992,0.0152228055512143,-4.861912218670845,1.2468402537102463e-6,0.01042927859739692,0.4799153865489029,0.3915719995441629,0.5643819007299106,group,high,w.marginality
Beta,-0.05605924695547627,0.01158109311271727,-4.840583389655788,1.3867999038019718e-6,0.01033492656240926,0.45019558904358986,0.362898979180425,0.5352288946703639,group,low,w.marginality
Beta,-0.06261221245877452,0.0131567800342819,-4.758931311128503,2.075806812218417e-6,0.00997739400071016,0.45180725967142,0.3648158859152686,0.5365208214236694,group,int,w.marginality
Beta,-0.0702602153065793,0.01525783251371207,-4.604862141686056,4.368808951937808e-6,0.00931865650332904,0.4535272046161355,0.3667576237322034,0.5379839487701408,group,high,w.marginality
Beta,-0.06655927465865602,0.0118283085450804,-5.627116878544663,2.071976967776834e-8,0.01407488172128225,0.44936618180870896,0.35954262445788865,0.5367734455142917,group,low,w.marginality
Beta,-0.07371865846168492,0.01325097179079762,-5.56326431189599,2.9779953614195165e-8,0.01375142268846356,0.4512782963250704,0.3619052110631225,0.5382413653540113,group,int,w.marginality
Beta,-0.0815248162912574,0.01516096533528086,-5.377283997974864,8.382910610116313e-8,0.01282916880698197,0.454172567711163,0.3651717074042616,0.5406893773700361,group,high,w.marginality
Beta,-0.06726045339103809,0.01177050145899804,-5.714323525241173,1.2547781480520824e-8,0.01452225936263565,0.5510463834866074,0.4578229612438628,0.6354593936280715,group,low,w.marginality
Beta,-0.07519799922338916,0.01317637385947919,-5.707032907941595,1.3088637729197217e-8,0.01448460997302459,0.5521051067479762,0.4593503619082362,0.6361359601269057,group,int,w.marginality
Beta,-0.08464218148558396,0.01510580177176578,-5.60328956810412,2.3733674137105257e-8,0.01395377243978165,0.5539927617482586,0.46171321290104395,0.637574178769932,group,high,w.marginality
Beta,-0.06398969342747196,0.01170897463012332,-5.465012560779458,5.165557759312379e-8,0.01326051189431857,0.476445160381062,0.3886168576811405,0.5604942619235889,group,low,w.marginality
Beta,-0.07108867874202496,0.01325205587089103,-5.364350968227931,8.997689215917148e-8,0.01276613859809195,0.4784672919991847,0.3910022235179251,0.5621320797283381,group,int,w.marginality
Beta,-0.07899042010172438,0.01530365198556497,-5.161540537920709,2.6746845938063757e-7,0.01179656383817351,0.48097046363498247,0.3938076589945539,0.5642714144889663,group,high,w.marginality
Beta,-0.061937911590314317,0.01147190970029452,-5.399093368798413,7.437214533112525e-8,0.01293578406762874,0.5007465602875772,0.4098516567364292,0.586004407145671,group,low,w.marginality
Beta,-0.07023979275163476,0.01289596289362309,-5.446649725269257,5.7199043723699106e-8,0.01316967937153989,0.5013629417552965,0.4108962686209305,0.5862827651460493,group,int,w.marginality
Beta,-0.08027254560632704,0.01482949261923758,-5.413033855399296,6.887810632960624e-8,0.01300414619035028,0.5025041587398288,0.4124896455532238,0.5870763413100081,group,high,w.marginality
Beta,-0.06480431624840852,0.01161579797263407,-5.578981005100337,2.7245829814503963e-8,0.01383071616799381,0.5041631963169655,0.4125495598587749,0.590287374870227,group,low,w.marginality
Beta,-0.07071208735892162,0.0129702973912916,-5.451847804692471,5.557383708776342e-8,0.01319536255953079,0.5068135315488191,0.4157725845088563,0.5923977901409658,group,int,w.marginality
Beta,-0.07776465471914022,0.01484263299971931,-5.239276260526743,1.769652366867547e-7,0.01216400264100393,0.5097573394438439,0.4191742398603835,0.594822787942784,group,high,w.marginality
Beta,-0.06597500247732477,0.01182207088603683,-5.580663752849636,2.6987257539801135e-8,0.01383921842659296,0.4486858047461686,0.36004265736749175,0.5353505684509424,group,low,w.marginality
Beta,-0.0744770223863187,0.01332941458928238,-5.587418853803418,2.5973038830784393e-8,0.0138733736080498,0.4494175526756216,0.3610914460792203,0.5358003892722095,group,int,w.marginality
Beta,-0.08362426762107149,0.0153437597627796,-5.450050633869053,5.613060105602585e-8,0.01318648029942657,0.45125861063576794,0.3631611186414888,0.5373656761210848,group,high,w.marginality
Beta,-0.05814001311967567,0.01144166359891989,-5.081430040048037,4.06984578926739e-7,0.01142336715138537,0.45662893377877795,0.3694195192222612,0.5415777726707901,group,low,w.marginality
Beta,-0.06462849502849749,0.01294159069095826,-4.993860227216942,6.395661498181937e-7,0.01102178465286802,0.4570708049471002,0.3699663879394513,0.5419413479024817,group,int,w.marginality
Beta,-0.07155555455428353,0.01486367329143585,-4.81412320839374,1.5815257983220476e-6,0.01021842674994983,0.4582170469295044,0.3711570498816298,0.5430114933097714,group,high,w.marginality
Beta,-0.06750516465384132,0.01189745861036471,-5.673914645522098,1.5844505707462986e-8,0.01431415345241885,0.49654846088333193,0.4048566021228009,0.5828995209579532,group,low,w.marginality
Beta,-0.07459588791800696,0.01340308213739821,-5.565577167498236,2.9393168343716525e-8,0.01376307821360989,0.4993614215997338,0.40816790571480416,0.585152941861802,group,int,w.marginality
Beta,-0.08384699531568383,0.01549335622004107,-5.411803235197388,6.934681895387484e-8,0.01299810469497915,0.5016642657109288,0.4108706052655201,0.5870310686459013,group,high,w.marginality
Beta,-0.06923923994996568,0.01156644671372852,-5.98621527108959,2.5105673095993093e-9,0.01595850208103846,0.459934000646848,0.3728170002599602,0.5443786717057002,group,low,w.marginality
Beta,-0.07728143466304857,0.01309168741408146,-5.9030919558867865,4.1359005109598e-9,0.01551277540505772,0.461332390164761,0.37452533375846714,0.5454735429811813,group,int,w.marginality
Beta,-0.0863547086985028,0.01511025764456767,-5.7149726185872405,1.2500695811823448e-8,0.01452561352843473,0.4630906627715537,0.3764956007683948,0.5469903460929737,group,high,w.marginality
Beta,-0.06493067867651114,0.01164366111373332,-5.576483035900751,2.7634110999485983e-8,0.01381809937604064,0.5091606073325112,0.41748842619511617,0.59463621977749,group,low,w.marginality
Beta,-0.07117989438263957,0.01301078967087654,-5.470835835734797,5.000912350894282e-8,0.01328937730977724,0.5107291553573661,0.419475071599109,0.595859258728164,group,int,w.marginality
Beta,-0.07862225864146315,0.01489188646729509,-5.279536532468863,1.425677447208784e-7,0.01235635356427047,0.5127372126767139,0.42177263652509256,0.5975396946718105,group,high,w.marginality
Beta,-0.06459729301723213,0.01178683457831386,-5.480461491848046,4.7398581504154436e-8,0.01333715445688027,0.4627241666106,0.3738268267716386,0.5487719971073679,group,low,w.marginality
Beta,-0.07088734821146514,0.01329042230871235,-5.333716759699645,1.0633230518308778e-7,0.01261741385178395,0.4655330441682579,0.3770050893451729,0.5511375555837641,group,int,w.marginality
Beta,-0.07858546477514267,0.01531462361263229,-5.131400337538908,3.1344887929662946e-7,0.01165550313496754,0.4680095444189607,0.37973560841304455,0.5532862026779344,group,high,w.marginality
Beta,-0.06411818289939257,0.01144656760408717,-5.601520483441533,2.397368925599608e-8,0.01394479985970815,0.5099056061789344,0.41670268308878416,0.5971220083158062,group,low,w.marginality
Beta,-0.07082592320890538,0.01279353034518062,-5.536073413511368,3.4714457530782283e-8,0.01361473817529728,0.5121461408019932,0.4193833719689407,0.5988666078337564,group,int,w.marginality
Beta,-0.07866653408574012,0.01460228740019873,-5.387274741946901,7.936059276403284e-8,0.01287795792290898,0.5145522227418541,0.4222613841237964,0.6008141411214412,group,high,w.marginality
Beta,-0.07000241711774345,0.01156888896937587,-6.050919608879262,1.6946815062368612e-9,0.01630949159439627,0.4797526432211978,0.3869604884335433,0.5679613581316033,group,low,w.marginality
Beta,-0.07653012213865765,0.01292570323288879,-5.920770480319451,3.721300601000621e-9,0.01560708365135692,0.48251750246167846,0.3901882863257526,0.570222559347318,group,int,w.marginality
Beta,-0.08455862781669377,0.01475176650243458,-5.7321018335491205,1.1318401771376331e-8,0.01461425752029666,0.4854947804644298,0.3935703809068837,0.5727280081750845,group,high,w.marginality
Beta,-0.06723074907163336,0.01132965340944255,-5.934051699728146,3.4367464429863052e-9,0.01567810752298574,0.46418598499518227,0.37480992525069895,0.5504446859543152,group,low,w.marginality
Beta,-0.07567428461830174,0.01277050496464444,-5.925708092812964,3.612927734764071e-9,0.01563347109491661,0.4654729206326565,0.376452829514776,0.551396237333167,group,int,w.marginality
Beta,-0.08569110036354367,0.01469496522841116,-5.831323792306019,6.3316023535264784e-9,0.01513263252540462,0.46720619138486663,0.3784549478508704,0.5528376678972431,group,high,w.marginality
Beta,-0.06070321009259594,0.01170796271876214,-5.184779927195906,2.365381277513734e-7,0.0119058640594826,0.5066069630072558,0.4153217170726947,0.5920554164487039,group,low,w.marginality
Beta,-0.06675998742877493,0.01311979729598384,-5.088492293185895,3.9229339998669843e-7,0.01145604345823319,0.5080197989538195,0.41715284636085415,0.5931328367742288,group,int,w.marginality
Beta,-0.07326173246640943,0.01504155558082384,-4.870622062508564,1.1936867041484334e-6,0.01046792230150823,0.5101457955572987,0.41960037950973966,0.5949051592453399,group,high,w.marginality
Beta,-0.06201097649927094,0.01205090350997981,-5.145753299569388,2.9067303142227274e-7,0.01172257916176286,0.5178379353384043,0.4260959381474234,0.6029788377514744,group,low,w.marginality
Beta,-0.06792184527070536,0.01346506713078567,-5.044300530475128,4.933911479376718e-7,0.01125228404107105,0.5202154920135724,0.4289668292024178,0.6048674016390704,group,int,w.marginality
Beta,-0.07592365938274517,0.01541990493678183,-4.923743673778483,9.137524483726622e-7,0.0107050427197319,0.5224662699444212,0.4316899587290613,0.6066519903327338,group,high,w.marginality
Beta,-0.05815575441191795,0.01153722240221052,-5.040706712975848,5.02637375943138e-7,0.01123578813448481,0.507668826317304,0.4174673294965668,0.5921913961761738,group,low,w.marginality
Beta,-0.06419140013733939,0.01291366878166862,-4.970810481716952,7.195158395756351e-7,0.01091718886659133,0.5090907744372483,0.4192869310470651,0.5932399858320244,group,int,w.marginality
Beta,-0.0709463066461766,0.01476994258967936,-4.803424672466297,1.667506675850916e-6,0.01017149640464901,0.5108491160636495,0.42133404560179893,0.5946830636227788,group,high,w.marginality
Beta,-0.06534761607357466,0.01206460538657269,-5.41647355878737,6.758423820585335e-8,0.01302103965172901,0.4920443204002176,0.40008942568501304,0.5790979162493936,group,low,w.marginality
Beta,-0.07209153339984349,0.01367673483030679,-5.271107051084526,1.4918627400106746e-7,0.01231596449555995,0.49495536695138576,0.40352579705490343,0.5814469489540852,group,int,w.marginality
Beta,-0.08082746400565378,0.01597199202107293,-5.060575030278794,4.535350834888874e-7,0.01132712553607107,0.498089597815583,0.40708976734110885,0.5840492598446867,group,high,w.marginality
Beta,-0.07296385658399918,0.01201633987110587,-6.072053334596989,1.489273593335838e-9,0.01642489455074337,0.45787281749435094,0.36665230810699606,0.5459220308304232,group,low,w.marginality
Beta,-0.08195712834083324,0.01345917604908264,-6.089312454339977,1.3397241094281751e-9,0.01651941810288493,0.4591476660767552,0.3683948557285806,0.5467824271759119,group,int,w.marginality
Beta,-0.09273329418270695,0.01541714371887382,-6.014946469570881,2.10954920198958e-9,0.01611391996217545,0.46105888844075343,0.37070980229620176,0.5482901716094465,group,high,w.marginality
Beta,-0.06735930428450415,0.01168057431073252,-5.766780167873426,9.248404930772836e-9,0.01479448154315307,0.4737097269471533,0.3820716979442522,0.5614850720660122,group,low,w.marginality
Beta,-0.07512481891289538,0.01310079116235056,-5.734372678864715,1.117006975803747e-8,0.01462602790197365,0.4755859582361477,0.38436602633406136,0.5629224344186379,group,int,w.marginality
Beta,-0.08445276323388698,0.01503633388627785,-5.616579405100767,2.2003751709576136e-8,0.0140212622159764,0.47778445109318246,0.38690923657783893,0.5647180672336861,group,high,w.marginality
Beta,-0.05817810863718905,0.011277061882715,-5.1589775104774365,2.711099287289187e-7,0.01178453791343593,0.5001013067090526,0.4119815391940076,0.5831013305699592,group,low,w.marginality
Beta,-0.06318171344132653,0.01269472249109922,-4.977006270568398,6.971256047982877e-7,0.01094525891050553,0.5020995475435558,0.4142773718372762,0.5847762874041339,group,int,w.marginality
Beta,-0.06884306148592376,0.01458255398289218,-4.720919364789486,2.49927894180324e-6,0.0098129380147731,0.5041870097251875,0.4166070970708328,0.5865744248754591,group,high,w.marginality
Beta,-0.06656312928605577,0.01203372188302588,-5.531383385214023,3.564226935814929e-8,0.01359122601561522,0.469364885800977,0.37809219221962015,0.5574100110431461,group,low,w.marginality
Beta,-0.07392153965895462,0.01345248003407218,-5.4950120328539835,4.3701602558954284e-8,0.01340952699812614,0.4706059373237312,0.3796493544251587,0.558341309499582,group,int,w.marginality
