term,Estimate,Std. Error,t value,p_value,adj.r.squared,lambda,lam_low,lam_up,class,ext,biome
Beta,-0.07473796524349059,0.02441767839210257,-3.0608137286165236,0.00225867884791108,0.00723694920555202,0.6873624360747128,0.5667968172681606,0.78047516725214,group,high,w.marginality
Beta,-0.06567462800022139,0.01591849951657493,-4.1256795549001675,3.963440254084461e-5,0.01376369378167567,0.6484889651489029,0.5253038315756848,0.7471919592262968,group,low,w.marginality
Beta,-0.07168222784865595,0.01822580785150829,-3.9330068896081234,8.89210454904088e-5,0.01244639545596037,0.6509969298352055,0.5282799011860094,0.7491055494116419,group,int,w.marginality
Beta,-0.08699711758866896,0.02337565363125636,-3.721697752756836,2.074827643294697e-4,0.01107035595841156,0.6534929057362758,0.5313594749244543,0.750958440492162,group,high,w.marginality
Beta,-0.04123998998932256,0.01713480700880827,-2.4067962929563693,0.0162504212932264,0.00415744177351292,0.6888668057736874,0.5694652323345786,0.7815350296936616,group,low,w.marginality
Beta,-0.04226875801201391,0.01955286038989625,-2.161768517196383,0.0308423366731867,0.00318948377404638,0.6910149553475882,0.5720125571410327,0.7831591093875574,group,int,w.marginality
Beta,-0.04890400900162195,0.02522004789505916,-1.9390926300026057,0.05273506006214168,0.00239848451050287,0.6928360748336194,0.574213064648053,0.784511580549638,group,high,w.marginality
Beta,-0.04844163722851115,0.01637027245781771,-2.959122235340536,0.00314850238559882,0.00671110657413285,0.7041408861572455,0.5872043620060121,0.7928676863974066,group,low,w.marginality
Beta,-0.05305097534127358,0.01863204872589397,-2.8472969409717006,0.00448785092194059,0.00615276269262449,0.7047619694128303,0.5878784154638212,0.7933755102841232,group,int,w.marginality
Beta,-0.06438309785421302,0.0240074392159822,-2.68179780754592,0.00742791233540085,0.00536482601573429,0.705466285407743,0.588746649289053,0.7939076883022997,group,high,w.marginality
Beta,-0.05596150056810706,0.01729678739883297,-3.2353696254532687,0.00124955037704843,0.00817959524518411,0.7095567410985948,0.591261062562857,0.7986578043823809,group,low,w.marginality
Beta,-0.05911137228746219,0.019693488783797,-3.0015693479408587,0.00274401934745993,0.00692850630969835,0.7127413326863548,0.5953683034746373,0.8009404624018449,group,int,w.marginality
Beta,-0.07211468706720098,0.02527438344921379,-2.8532718597115467,0.00440491606399495,0.00618206722331043,0.7154868242163008,0.598988036264146,0.8028747791039162,group,high,w.marginality
Beta,-0.03580996430716565,0.01643848769448494,-2.1784220648946784,0.02957771655020424,0.00325204015906621,0.6925080199536967,0.5692155017801395,0.7860470758490665,group,low,w.marginality
Beta,-0.04096466865734011,0.01868938949356572,-2.191867672908374,0.0285895253931705,0.00330289090666964,0.6922890715950945,0.5689033171964782,0.7859027781083745,group,int,w.marginality
Beta,-0.05171075552285811,0.02371966906791335,-2.180079130733301,0.02945436175570348,0.00325829049029628,0.6921868547820798,0.5687791265550278,0.7858204712966601,group,high,w.marginality
Beta,-0.04587893201463752,0.01593953146535622,-2.8783112047147115,0.00407227494189821,0.00630552412436341,0.66155757659166,0.5299336897843018,0.7640072683138412,group,low,w.marginality
Beta,-0.0503420272839041,0.01813137486703266,-2.7765146136511905,0.00558393905074039,0.00581015061436333,0.6625409426864373,0.530903584869397,0.7648371842608236,group,int,w.marginality
Beta,-0.06417690454242482,0.02306517769606851,-2.782415353052487,0.00548408453105309,0.00583839174385899,0.6619447392474311,0.5298068978327948,0.7645794305582737,group,high,w.marginality
Beta,-0.03371216638963683,0.01680531648618159,-2.0060417438348828,0.04508625181945347,0.00262740215963099,0.6898479001743921,0.5689727632110713,0.7830088835215643,group,low,w.marginality
Beta,-0.03372061345838063,0.01919792264289005,-1.756471993644013,0.07927468314649921,0.00181307774030982,0.6918436663281566,0.5714589973704907,0.7844696660478341,group,int,w.marginality
Beta,-0.03640130718851606,0.02475761640930862,-1.470307423247317,0.14175276298015604,0.00101100116179981,0.6938330258319607,0.5740352558025388,0.7858868940627657,group,high,w.marginality
Beta,-0.06282609834395451,0.01652150721250132,-3.802685647010215,1.506738214120951e-4,0.01158921812561594,0.6817983939626718,0.5613590311693722,0.7755379490812657,group,low,w.marginality
Beta,-0.0688798679082983,0.01896975960701299,-3.631035360239034,2.9474298213294503e-4,0.01050213879836992,0.6840379589202803,0.5640354515730136,0.7772417115741388,group,int,w.marginality
Beta,-0.08371815966259087,0.02462987674433098,-3.3990490708346774,6.994423249366832e-4,0.00910923342848777,0.6867426469364905,0.567486070278726,0.7792064145735926,group,high,w.marginality
Beta,-0.04337412077952998,0.0172270507430349,-2.5177914331660425,0.01194465283598233,0.00462940422014039,0.6903977126650643,0.5727860209242227,0.7813906062769935,group,low,w.marginality
Beta,-0.0437722540056461,0.01966361556269497,-2.226053182645062,0.02620433337830618,0.0034335644170504,0.6922134560894543,0.5748989963221595,0.782828774368526,group,int,w.marginality
Beta,-0.04573841618589591,0.02524389354550569,-1.811860603177,0.07026916791330429,0.00198458915342562,0.6947383903887471,0.5779873017716285,0.7847565284319502,group,high,w.marginality
Beta,-0.05834946665704734,0.01694195313107631,-3.444081458944541,5.936946510551877e-4,0.00937272939736032,0.6968126713835671,0.5748062855256468,0.7892679915009987,group,low,w.marginality
Beta,-0.0647427731761242,0.01932256484830922,-3.3506303994518287,8.325296142406291e-4,0.00882963918995149,0.6976915526395069,0.5757212183576039,0.7899910299119213,group,int,w.marginality
Beta,-0.0815671727172372,0.02471596093761788,-3.3001821342536317,9.959401803723011e-4,0.00854242790785877,0.6976683757024227,0.5756305445274986,0.7900092831302504,group,high,w.marginality
Beta,-0.04356305763101574,0.01711976788367961,-2.544605623569505,0.01107030033661149,0.00474654214015093,0.6865391417257156,0.5621624975918907,0.7814677928594027,group,low,w.marginality
Beta,-0.04618849167692676,0.01947365000537901,-2.3718456305915208,0.01786380940585186,0.00401314311247022,0.6883586432539291,0.5645563920751019,0.7827404526134034,group,int,w.marginality
Beta,-0.053145783773496,0.02485662199472474,-2.1380935746126326,0.03271999166013684,0.00310136566167265,0.6900888935517567,0.5669049020065046,0.7839304796143985,group,high,w.marginality
Beta,-0.04262835813142326,0.01623812376554178,-2.625202193733925,0.00877492764460363,0.00510592686178295,0.6828880619415553,0.5599583956381349,0.7779374352887526,group,low,w.marginality
Beta,-0.04712397579985075,0.01851999014614754,-2.5444924877378132,0.01107386654681308,0.00474604535716223,0.6837172154313027,0.5609966882412896,0.7785320906158452,group,int,w.marginality
Beta,-0.05822832216020563,0.02360170358259718,-2.4671236953903843,0.01376557217374774,0.00441137629227574,0.6842505026079398,0.5618046070599451,0.7788608852237643,group,high,w.marginality
Beta,-0.05260977376356402,0.0160829942656011,-3.27114297839972,0.00110301205442175,0.00837900425965557,0.675501390767343,0.5507586300581254,0.7721644746298958,group,low,w.marginality
Beta,-0.05882931784500955,0.01839892965521879,-3.1974315325632445,0.00142447153335778,0.00797042910052143,0.6762435707430063,0.5516845306861028,0.7727164482356838,group,int,w.marginality
Beta,-0.0734876690762074,0.02343249182227572,-3.1361440188937793,0.00175539349780229,0.00763755959796356,0.6768177276370948,0.5525855636770077,0.7730554579910803,group,high,w.marginality
Beta,-0.05339741499137566,0.01732591500037005,-3.0819391062599104,0.00210560905932366,0.00734834482433932,0.718790956330037,0.6006112691294533,0.8063736513808952,group,low,w.marginality
Beta,-0.0574665599402234,0.01983342657023569,-2.897459989413241,0.00383347672906841,0.00640064448433357,0.7208521980977082,0.6031961497748933,0.8078617854726166,group,int,w.marginality
Beta,-0.07070486573229257,0.02557096152728805,-2.7650452509124404,0.00578274014423829,0.00575542483134357,0.7225005375388751,0.6052911170155306,0.8090465482503342,group,high,w.marginality
Beta,-0.04293131959535257,0.01631941830115894,-2.630689329919545,0.00863537209487641,0.00513079212593624,0.6597145531950318,0.5351002313489375,0.7592013948879371,group,low,w.marginality
Beta,-0.04435738404758965,0.01860398468474101,-2.3842948056161086,0.01727369885771268,0.00406430402243214,0.662642153978571,0.5386767589009717,0.7613713571066066,group,int,w.marginality
Beta,-0.05085226544341164,0.02386263570022701,-2.131041435750866,0.03329790607405614,0.00307530219302716,0.6650441888949621,0.5416663200328719,0.7631292336583921,group,high,w.marginality
Beta,-0.0638498211187708,0.01646111718518889,-3.8788267163434407,1.1092777760257631e-4,0.01208670327685363,0.6889360821232744,0.5692376152075918,0.7815539275016447,group,low,w.marginality
Beta,-0.07338516768974578,0.01892539137946941,-3.877603702788162,1.1147942509337484e-4,0.01207863849749012,0.6898699109344587,0.570616301194646,0.7821301024294813,group,int,w.marginality
Beta,-0.09460314977925584,0.02442070755237985,-3.8738906141987086,1.1317015463840896e-4,0.01205416847518712,0.6907570094065842,0.5719732537725377,0.7826484049069037,group,high,w.marginality
Beta,-0.04717507001461059,0.01783272600946759,-2.6454211201116884,0.00827047014382786,0.00519780067919989,0.6922306970735349,0.5730521888037987,0.7833914921236365,group,low,w.marginality
Beta,-0.04884123343903062,0.02048851724113732,-2.3838344602588446,0.01729521131415889,0.00406240752034973,0.6953101600001643,0.577005946014377,0.7855899199412962,group,int,w.marginality
Beta,-0.0559013664973611,0.02641715623621716,-2.116100839829305,0.03455121471750955,0.00302036436512287,0.6981184220438315,0.5807347025598755,0.7875439017972063,group,high,w.marginality
Beta,-0.05232821299309345,0.01588950950540221,-3.293255400697081,0.00102056722402243,0.00850332006254498,0.6662110655597979,0.5431607189259765,0.7638318014373651,group,low,w.marginality
Beta,-0.05748214239503623,0.018123444564342,-3.1717007322180204,0.00155568647244663,0.00782992065838357,0.6670616669441175,0.5441764235798419,0.7644898610436981,group,int,w.marginality
Beta,-0.06942507882372237,0.02318303889058345,-2.994649629472072,0.00280653533331198,0.00689286114372699,0.6678154674521486,0.5450548152264273,0.7650904748291076,group,high,w.marginality
Beta,-0.04845568308232511,0.01635383766320447,-2.962954878251518,0.00310986217195008,0.00673061279592111,0.680197944876128,0.560449914379429,0.7740185309931893,group,low,w.marginality
Beta,-0.05443251732105307,0.01871730173608508,-2.9081391158060255,0.00370590361592659,0.00645395835084866,0.6814089792935283,0.5620133059465472,0.7748768324156904,group,int,w.marginality
Beta,-0.06913449636719761,0.02404206046137837,-2.8755645331753734,0.00410761500104839,0.00629193044537265,0.6823147128591246,0.5632708838488635,0.7754731423397394,group,high,w.marginality
Beta,-0.04740893764090549,0.01660627590295417,-2.854880764233942,0.00438282263232636,0.00618996844352888,0.6735159619630834,0.5507700851793299,0.7692617924273252,group,low,w.marginality
Beta,-0.05203709157292161,0.01887337579928332,-2.757169259295818,0.00592293387119013,0.00571797244892304,0.6745808098164979,0.5521564097986441,0.7700093978885604,group,int,w.marginality
Beta,-0.06249944153139918,0.02383433326950809,-2.622244172919928,0.00885099373567643,0.00509254344892944,0.6757507804681777,0.5538732343547983,0.7707453220872488,group,high,w.marginality
Beta,-0.03192129806160549,0.01632077424853819,-1.9558691012753024,0.05072304324826104,0.0024551281910739,0.6462111363865712,0.5220335052119712,0.7453092250391459,group,low,w.marginality
Beta,-0.03277214874016341,0.01860385945247893,-1.761577957728367,0.07840701521625659,0.00182866805341044,0.6480600160608871,0.5244842932782714,0.7466105036655837,group,int,w.marginality
Beta,-0.03552830882224854,0.02345100801180713,-1.51500135108737,0.13004757386107269,0.00112697682980706,0.6499500690977331,0.5270966181354261,0.7479007869771418,group,high,w.marginality
Beta,-0.04000878899673679,0.01703881680386793,-2.3480966699315946,0.01903875437872004,0.00391627321008481,0.6491915243729094,0.5222471801728988,0.7504204903846625,group,low,w.marginality
Beta,-0.04351089034618694,0.01951478025215292,-2.229637730170531,0.02596450404480466,0.00344738142482362,0.649907791154617,0.5230030481761105,0.7510173955550636,group,int,w.marginality
Beta,-0.05173234626685689,0.02505129370329265,-2.0650568740909923,0.03914191907085129,0.00283554301114302,0.6508539939764897,0.5241526143171839,0.751739489361649,group,high,w.marginality
Beta,-0.0451412658259563,0.01652380720081324,-2.7318925522039867,0.00639382001279509,0.00559847789873978,0.6847037469241997,0.5622101631753826,0.7780482824000504,group,low,w.marginality
Beta,-0.04752987202584914,0.0186803050528615,-2.5443841463696217,0.01107728258621909,0.00474556964705042,0.6870130508302472,0.5650333316641585,0.77973719976515,group,int,w.marginality
Beta,-0.05753516471350448,0.02363226572657237,-2.4346021401075957,0.01505987662368335,0.00427371928281278,0.6889749913567716,0.5675140386059186,0.7811392082222685,group,high,w.marginality
Beta,-0.02677634738360671,0.01670280445928388,-1.6031048827087049,0.10918681793795272,0.00136568050637647,0.688789229551406,0.5695444141622363,0.7806113690692551,group,low,w.marginality
Beta,-0.02676284947174878,0.01920119989701024,-1.393811304256873,0.16364456771749536,8.205021396710435e-4,0.6904347531445159,0.5717125957437297,0.7817616356825098,group,int,w.marginality
Beta,-0.02985356076663044,0.02481416019663884,-1.203085678904991,0.229191432400371,3.895826181385548e-4,0.6917247584091006,0.573482565991208,0.7826398424929041,group,high,w.marginality
Beta,-0.04016979396557804,0.01618648089778627,-2.4816879109944043,0.01321854622152107,0.00447360328856503,0.6834786029866546,0.5614670731467579,0.7774377212063399,group,low,w.marginality
Beta,-0.04371958194880256,0.01847166648146087,-2.366845568193959,0.01810575364144373,0.00399266885845548,0.6854244353214247,0.5641024777869725,0.7787637875709752,group,int,w.marginality
Beta,-0.05394272309577414,0.0236884692671472,-2.27717217551856,0.02295942230226932,0.00363267292402826,0.6870567820136801,0.5663745174912842,0.7798602486967823,group,high,w.marginality
Beta,-0.05646217718770466,0.01644118633325164,-3.434191185675705,6.155548030477576e-4,0.00931457375682548,0.6550371263709924,0.5293507985446416,0.7552484542049223,group,low,w.marginality
Beta,-0.06409593409859529,0.01892590171697962,-3.3866779536898246,7.314223993966085e-4,0.00903742979048925,0.6554837831169237,0.5298732034599727,0.7555759188218615,group,int,w.marginality
Beta,-0.08189433462096846,0.02441608693817326,-3.354113819644498,8.22220366992088e-4,0.00884962556568139,0.6553997457350403,0.5298920928296639,0.7554375843529554,group,high,w.marginality
Beta,-0.03190392903713594,0.01641539291794323,-1.9435373369748952,0.05219560524173783,0.00241344462564334,0.6897059894450155,0.5701133888475505,0.7819203631566984,group,low,w.marginality
Beta,-0.03582645290826603,0.01858476607721281,-1.9277322490592776,0.05413510962121837,0.00236040106000884,0.6902333939296763,0.5708928637224511,0.7822432573064061,group,int,w.marginality
Beta,-0.04555361703969683,0.02339495283978365,-1.9471557541347917,0.05175985673286254,0.00242564855210526,0.690258268095846,0.5711029634258054,0.7821765957078232,group,high,w.marginality
Beta,-0.03607527538914007,0.0163339795136481,-2.208602953064612,0.02739944071139355,0.00336661282708303,0.6949606416497905,0.577582831758892,0.7858168849171039,group,low,w.marginality
Beta,-0.03816043996058972,0.01861987740379666,-2.04944635955598,0.04064554426144817,0.00277990769654369,0.6965133089590893,0.5795533496200866,0.7869418710385023,group,int,w.marginality
Beta,-0.04574844558251178,0.02384232471905172,-1.918791314252821,0.05525870956973389,0.00233058365972791,0.6983323964476135,0.5819785476664284,0.788198225422561,group,high,w.marginality
Beta,-0.04456715944082487,0.01675711750082074,-2.659595806894714,0.00793247174210254,0.00526261985908526,0.706412726725251,0.5861195218011569,0.7972404803125138,group,low,w.marginality
Beta,-0.04851226417477715,0.01918963878188602,-2.528044676931079,0.01160332729867086,0.00467405228785465,0.7084935861868049,0.5888182845536447,0.7986905611799937,group,int,w.marginality
Beta,-0.06252352214648361,0.02473299174732458,-2.527940120840695,0.01160676372602531,0.00467359609964298,0.7097277841209568,0.5905561200869542,0.7994882756883985,group,high,w.marginality
Beta,-0.06619945389814284,0.01665938337959523,-3.9737037313893224,7.518028210862227e-5,0.01271968047321621,0.6796038624866952,0.5528431662521679,0.7762482913436308,group,low,w.marginality
Beta,-0.07612876979958073,0.0190236599428219,-4.0017940831783,6.689643090052044e-5,0.0129098628991103,0.6798381727513771,0.5529550089986607,0.7764848802034553,group,int,w.marginality
Beta,-0.1015635756739564,0.0246341301601327,-4.122880532567961,4.011211966448158e-5,0.01374413178394109,0.6793141860635317,0.5522374325436554,0.7761083484501975,group,high,w.marginality
Beta,-0.05432486939737917,0.01677465024693646,-3.238509810796232,0.00123600047573324,0.00819701477591764,0.6755565899578722,0.55301891543551,0.7708484663942057,group,low,w.marginality
Beta,-0.05966435415471451,0.01916259021172891,-3.113585037068503,0.00189406393400393,0.00751660221964434,0.6766785043493603,0.5542746653214641,0.7717370500274799,group,int,w.marginality
Beta,-0.07402319233659255,0.02440332725036248,-3.033323758566284,0.00247314841446177,0.00709310288451356,0.677307520052636,0.554973402396954,0.7722293045446229,group,high,w.marginality
Beta,-0.04230853171847309,0.01598868583620693,-2.646154421438687,0.00825267285419006,0.00520114569055455,0.7024995531816526,0.5856838784282501,0.7919806043906361,group,low,w.marginality
Beta,-0.04785964883254619,0.0181131289639365,-2.6422629092872594,0.00834751379721199,0.00518340459150358,0.7033344160325585,0.5867579071124596,0.7925687840575686,group,int,w.marginality
Beta,-0.06277155280951638,0.02286357579412951,-2.745482744026142,0.00613661119671826,0.00566259173389705,0.7038561776488371,0.5875387735101136,0.7928824959639335,group,high,w.marginality
Beta,-0.03918017572687993,0.0163949032019003,-2.389777801331491,0.01701927346811604,0.00408692012540873,0.6982332881704558,0.5824434833387194,0.7869843210131476,group,low,w.marginality
Beta,-0.04280663659474768,0.01864854284545556,-2.295441362335673,0.02188763287725326,0.00370490819313291,0.6991777706633592,0.5837696173081006,0.7876162635173333,group,int,w.marginality
Beta,-0.05144268185150729,0.02381496317989067,-2.160099155431214,0.03097162935081821,0.00318323912576739,0.7002758356770451,0.5853356480334272,0.7883433636324453,group,high,w.marginality
Beta,-0.04194979346009955,0.01674647862394056,-2.5049919091723933,0.0123832330052811,0.00457391735368933,0.6975788994102115,0.5788822317356483,0.7885629374547147,group,low,w.marginality
Beta,-0.04615949520525157,0.01921586376620111,-2.4021556234407617,0.01645698393356909,0.00413816301958573,0.6991992305007525,0.5810072430657106,0.789682550747878,group,int,w.marginality
Beta,-0.06051936034524854,0.02475409017767456,-2.444822649948584,0.01464200553370664,0.00431678785314583,0.6997508974052739,0.5818779212422948,0.789982435708947,group,high,w.marginality
Beta,-0.05695948097543163,0.01627138810115835,-3.500591382942719,4.820542317252041e-4,0.00970808698603135,0.663669659874563,0.5365626207666693,0.7629597804154649,group,low,w.marginality
Beta,-0.06136113463349692,0.01840435131022499,-3.334055821864595,8.832476195252958e-4,0.00873481486333326,0.6651493039813117,0.5382296481619614,0.7641435549835807,group,int,w.marginality
Beta,-0.07238905807016655,0.02330011309250754,-3.1068114469128556,0.00193762697871857,0.00748044813119362,0.6670337478803748,0.5405087998405621,0.7655848741192901,group,high,w.marginality
Beta,-0.02940816403287883,0.01673349954405637,-1.757442545443187,0.07910915595230716,0.00181603773198452,0.6886570885860824,0.5721542797827937,0.7790585724892376,group,low,w.marginality
Beta,-0.03220736051398065,0.01917674839581039,-1.6795006040240432,0.09332685876281754,0.00158348361934745,0.6897565831997589,0.5736756172322564,0.7797930926179375,group,int,w.marginality
Beta,-0.03960829554672059,0.02487037103037817,-1.5925896520940772,0.11152780242490824,0.00133648823798692,0.6911605659041629,0.5756814263194071,0.7807067803639184,group,high,w.marginality
Beta,-0.0450218275404541,0.01729382972304144,-2.603346295266759,0.00935103099497336,0.00500738866381391,0.7135496577832733,0.5973290815909738,0.800843923628493,group,low,w.marginality
Beta,-0.04925128301122655,0.01984021774473302,-2.4823962944812576,0.01319243737700093,0.0044766390659148,0.7149684451927796,0.599188586922692,0.8018390088477818,group,int,w.marginality
Beta,-0.06186133397561244,0.02561792859563656,-2.414767210575688,0.01590094552383769,0.00419064048360251,0.7157927163695376,0.6003117105703053,0.8023986045435056,group,high,w.marginality
Beta,-0.0426113284625506,0.01616679271919879,-2.6357317250655252,0.00850888275843186,0.00515368669906156,0.712308478547371,0.5990938456982563,0.7981069625299357,group,low,w.marginality
Beta,-0.04613821889832756,0.01832721060018278,-2.517470874584014,0.01195546629590049,0.0046280111985657,0.7138305671011443,0.6011164712764386,0.7991738520837938,group,int,w.marginality
Beta,-0.05865893891397504,0.02314390753107676,-2.534530473525701,0.01139191897911406,0.00470238650436373,0.7147789815911492,0.6024883344743369,0.7997891035752809,group,high,w.marginality
Beta,-0.04752816896617273,0.01672413098213652,-2.8418916963122807,0.00456409617778552,0.00612630361905192,0.6982931034238727,0.5799246816053032,0.7886775948843058,group,low,w.marginality
Beta,-0.05247780432064539,0.01926383073493064,-2.7241624494493006,0.00654441636700986,0.00556214822098209,0.7001339825988635,0.5825006972665542,0.7898861785563573,group,int,w.marginality
Beta,-0.0646709629455467,0.02495782721816853,-2.5912096586063473,0.00968532839651548,0.0049530175369674,0.7025293023467506,0.5859365934650563,0.7914217675830095,group,high,w.marginality
Beta,-0.04045786837032006,0.01693549219619919,-2.388939624642263,0.0170579525993697,0.00408345954119233,0.6777386984355421,0.5580422928533336,0.7711193708777452,group,low,w.marginality
Beta,-0.04491732239922664,0.01942771742255621,-2.3120226335532426,0.02095287240629551,0.00377096005639912,0.6791992894485486,0.5599024439928302,0.7721635081516617,group,int,w.marginality
