term,Estimate,Std. Error,t value,p_value,adj.r.squared,lambda,lam_low,lam_up,class,ext,biome
Beta,-0.03250954447963238,0.02522011365487398,-1.289032433577065,0.19759485191870585,4.6115726013876845e-4,0.3968385353133314,0.2633592488250124,0.5281191882680198,group,low,w.specialization
Beta,-0.03164789503705641,0.02755977681841023,-1.1483364051016285,0.2510213686371463,2.2217970420817723e-4,0.3976998464678143,0.2641804239458594,0.5289282345745667,group,int,w.specialization
Beta,-0.03210239099843653,0.03098324022960311,-1.036121166170481,0.3003204274714415,5.128542475164953e-5,0.39835646615044584,0.2648336974321107,0.5295293291417088,group,high,w.specialization
Beta,-0.04688169768390133,0.02463326908674946,-1.903186195823256,0.05721647212268577,0.00182519652431626,0.35108770301913816,0.21897014543287216,0.4881083538978478,group,low,w.specialization
Beta,-0.04976331156372703,0.02691058769756775,-1.849209393826236,0.06463340889682967,0.0016844489059345,0.35193359281640013,0.21972355308540864,0.4889213886534351,group,int,w.specialization
Beta,-0.05483038773795336,0.03023639738071165,-1.8133902345433075,0.06998077153910232,0.00159326230581567,0.3528183715007685,0.22051641803227903,0.4897741129341655,group,high,w.specialization
Beta,-0.00132273549662846,0.02528043532889442,-0.05232249680117801,0.9582790205238644,-6.959249484528553e-4,0.37870157598553666,0.24171360310277615,0.5153092207114313,group,low,w.specialization
Beta,0.0032182370003942,0.02774682654290373,0.11598576851367062,0.9076800718413592,-6.884424564512953e-4,0.37951929944840135,0.2424802535277885,0.5160568430472836,group,int,w.specialization
Beta,0.00881997628340322,0.03141724667548568,0.2807367677539132,0.7789528309409568,-6.42802655923403e-4,0.38020090253864447,0.2431307703976097,0.5166683794696408,group,high,w.specialization
Beta,-0.04703748798026111,0.02681473026528072,-1.7541659943961654,0.07961580569313176,0.00144636965404354,0.3871157317321793,0.2514002908074088,0.5199836180177271,group,low,w.specialization
Beta,-0.05204730456174315,0.02928964565305712,-1.7769864879301018,0.07578254565437592,0.00150239838345347,0.387385017647373,0.25164965255356897,0.5202229909129108,group,int,w.specialization
Beta,-0.06057300500263452,0.03308155000847445,-1.8310207649616668,0.067304985731095,0.00163792440731492,0.3875229790917959,0.2517799080757386,0.5203353231278579,group,high,w.specialization
Beta,-0.04772864508073163,0.02524407463896871,-1.8906870528363111,0.05886771467895002,0.00179224758461011,0.3461092322198173,0.21454792449724977,0.482275414850655,group,low,w.specialization
Beta,-0.04547146289885186,0.02775567434512614,-1.6382762794173142,0.10158360268940836,0.00117292470162401,0.3477731253672061,0.2161011231082556,0.483830088334618,group,int,w.specialization
Beta,-0.0434082305443584,0.03137528607245721,-1.3835166456845251,0.1667219862213161,6.37054369471797e-4,0.3491595786789906,0.2174071203019325,0.4851181950474503,group,high,w.specialization
Beta,-0.02635659536159602,0.02497237044524913,-1.0554302571869074,0.29140649607717384,7.944489287993363e-5,0.3436675969972507,0.21976979597649732,0.4725299467685485,group,low,w.specialization
Beta,-0.02391071061572311,0.02728392723185055,-0.8763661628524786,0.3809778878101491,-1.617990816860382e-4,0.34527591262282575,0.2212827045621687,0.4740236090902928,group,int,w.specialization
Beta,-0.02201960994079259,0.03078453577564046,-0.7152815329512463,0.4745516168117425,-3.406825024596996e-4,0.3467265703233537,0.22268576666233852,0.47533834775655287,group,high,w.specialization
Beta,-0.08144264081350173,0.02504115121760243,-3.2523521025763555,0.00117117736788729,0.00663476138080063,0.36107536531577183,0.23368353442616904,0.4905192718789822,group,low,w.specialization
Beta,-0.08677664179498179,0.0275400160139359,-3.150929242418405,0.00166118890719624,0.00618766348254942,0.36194748750504,0.2344245893856367,0.4913899577937996,group,int,w.specialization
Beta,-0.09529011792365376,0.03116901340669176,-3.057206741846877,0.00227544029419801,0.00578675996842999,0.3627760943075561,0.2351180582916947,0.492230956431458,group,high,w.specialization
Beta,-0.0631121925292688,0.02435950682594457,-2.5908649538852697,0.00967068298372986,0.00396786225516724,0.3371250753658906,0.2106634839570935,0.46867437738208584,group,low,w.specialization
Beta,-0.06548709641273227,0.02687239752921919,-2.4369651551011073,0.01493211251763604,0.00343225102418176,0.3377475082446368,0.21117822542705864,0.46932386246974994,group,int,w.specialization
Beta,-0.06835071163082926,0.03045692865282227,-2.244176108824275,0.02497320073582565,0.00280683202037032,0.33828009730899805,0.21159449946889072,0.46990778344991285,group,high,w.specialization
Beta,-0.04534377130007694,0.02444270081954166,-1.8551047871037685,0.06378651488128373,0.00169962641547876,0.3981922943009717,0.2635861255714591,0.5289489476258038,group,low,w.specialization
Beta,-0.04434322609116444,0.02674313681948912,-1.658116113695728,0.09751289209117986,0.00121842231560716,0.3995560635317673,0.2649257429248031,0.5301782904868008,group,int,w.specialization
Beta,-0.04314064471595813,0.03014712768106746,-1.4310034830631864,0.15264724843156685,7.3012967912097e-4,0.40089665113778944,0.2662488540638424,0.5313903791815352,group,high,w.specialization
Beta,-0.09155933047539286,0.02469785611132038,-3.707177257115292,2.1757028317659355e-4,0.00880817241074664,0.3746023084905256,0.24198370514744916,0.5085329739861015,group,low,w.specialization
Beta,-0.0981076053952442,0.0270485159640734,-3.627097528217573,2.9667846259817665e-4,0.00840562003939918,0.37584174711589535,0.24301640079929376,0.5097917855033699,group,int,w.specialization
Beta,-0.10946584219663284,0.0305510501642877,-3.583046789160514,3.5098203742967016e-4,0.00818779313923459,0.377041506850821,0.24404960057137087,0.5109812528238044,group,high,w.specialization
Beta,-0.02233054561501724,0.02563893589864407,-0.8709622623690169,0.3839206412254956,-1.683859065902194e-4,0.40167689560110825,0.2617284628922626,0.5391722462334692,group,low,w.specialization
Beta,-0.02056661703053262,0.0280924423051882,-0.7321049842196993,0.4642242063394275,-3.2369071951902185e-4,0.4021062266404714,0.26213015947147206,0.5395617776806142,group,int,w.specialization
Beta,-0.01810910178698285,0.03164929105840979,-0.5721803295233984,0.5672895599870398,-4.692645065193618e-4,0.40245190525506663,0.2624440135491183,0.5398874964914996,group,high,w.specialization
Beta,-0.04640967778881147,0.02393051822780606,-1.9393511392864764,0.05265465617989262,0.0019217411123004,0.3633047067119572,0.2266457444756192,0.5025803206535736,group,low,w.specialization
Beta,-0.04734747640162806,0.02600712873516678,-1.8205576203268037,0.06888261717448585,0.00161136726089452,0.3644727801956358,0.22764021869992004,0.5037119688398796,group,int,w.specialization
Beta,-0.04993639130305125,0.0290531263369897,-1.7187957923644692,0.08586753977167105,0.00136094792966653,0.3655466420483928,0.22853212668307257,0.5047701358189972,group,high,w.specialization
Beta,-0.07190592543360814,0.02496084752771015,-2.8807485544624294,0.00402635764435554,0.00506398303979459,0.3551634839113499,0.22768390179513795,0.486282286208859,group,low,w.specialization
Beta,-0.07642549567916715,0.02736066242095272,-2.7932618919577297,0.00528735901827026,0.00472119730821249,0.3561248781967626,0.22848726973099995,0.4872548293548396,group,int,w.specialization
Beta,-0.08244600149707786,0.03089519367937272,-2.6685704693323613,0.00770342906546694,0.0042505228443761,0.3572777425435531,0.22941177503579505,0.4884599978406238,group,high,w.specialization
Beta,-0.07342390009586672,0.02523198737784528,-2.909953108185838,0.00367063834312419,0.00518071021182859,0.32255843989881394,0.20183409514736445,0.4512289083062569,group,low,w.specialization
Beta,-0.07757496839717182,0.02777258718984053,-2.7932208067943143,0.00528802696248442,0.00472103875906526,0.32395912905288776,0.20317099843624944,0.452548070820626,group,int,w.specialization
Beta,-0.08430902138263162,0.03144749114449942,-2.680945866086312,0.00742566193509297,0.00429629535224434,0.3255516950957709,0.20470916783273932,0.4540258201040067,group,high,w.specialization
Beta,-0.01846254889732515,0.02491761214134595,-0.7409437466397565,0.4588489429029032,-3.146054756824203e-4,0.3105557934894691,0.18552883484532068,0.4454178698808715,group,low,w.specialization
Beta,-0.01474029692752345,0.0272335049904993,-0.5412559614587166,0.5884153012980051,-4.932990008998757e-4,0.3112998822303455,0.18615908134318085,0.4461357258932558,group,int,w.specialization
Beta,-0.01140454488451239,0.03065467350018565,-0.37203282835301854,0.7099234140796211,-6.011921595019552e-4,0.31186438900119606,0.18664807594581231,0.4466700751284852,group,high,w.specialization
Beta,-0.0549431919386838,0.02454388009072152,-2.238569930084295,0.02533693751851462,0.00278940480080908,0.34366054059661044,0.21688650011391084,0.47565475744928426,group,low,w.specialization
Beta,-0.05756439024490175,0.02705667374831544,-2.1275486698909445,0.03354485561260567,0.00245314672994197,0.34481864884222657,0.21788060643267132,0.47679509454242697,group,int,w.specialization
Beta,-0.0621849141253863,0.03057762447963514,-2.0336738116069735,0.04216840652866982,0.00218199915997051,0.3457885549846503,0.21871666196059128,0.47774684533131856,group,high,w.specialization
Beta,-0.02491377021991943,0.02555992243418455,-0.9747201026947978,0.3298636255012437,-3.4813430483985136e-5,0.4117622957415719,0.2701695213852351,0.5484755230104431,group,low,w.specialization
Beta,-0.02518548754978506,0.02802619947593954,-0.8986408439505605,0.36899496319449865,-1.3421929105140545e-4,0.41266236230066694,0.2711288048780345,0.5492022597226373,group,int,w.specialization
Beta,-0.0267164091553974,0.03161813216607216,-0.8449711391890964,0.3982680040326869,-1.99498490411771e-4,0.41339391193576885,0.27193117927243154,0.5497734680260016,group,high,w.specialization
Beta,-0.02745177213187758,0.02531072606865652,-1.08459046403542,0.2782855153512933,1.2295313358256444e-4,0.3170089357107206,0.18639183120703268,0.4548453308094395,group,low,w.specialization
Beta,-0.02430668665133679,0.02765163616725659,-0.8790324921213635,0.3795310308892992,-1.5853410940990233e-4,0.3181260064413064,0.18736696427305777,0.4558879226978473,group,int,w.specialization
Beta,-0.0208502705553621,0.03109770228488822,-0.6704762417606075,0.502662284448782,-3.840118500810105e-4,0.31899885913887405,0.18813279909897151,0.45669674458891346,group,high,w.specialization
Beta,-0.03374153020746867,0.02522215811060262,-1.3377733205662827,0.18118260306861256,5.503506831987139e-4,0.373041815005746,0.23809753870812136,0.5076894932835359,group,low,w.specialization
Beta,-0.03605954340498631,0.02768051623311126,-1.3027048737570908,0.19288484280150087,4.858447244810328e-4,0.3732927857883101,0.23828396111753344,0.5079578639028242,group,int,w.specialization
Beta,-0.04041800369426258,0.03123792002642721,-1.2938762779362083,0.19591665546507508,4.698738307000816e-4,0.3735839401051536,0.2385294834845084,0.508242786236185,group,high,w.specialization
Beta,-0.07200449517274296,0.02455567014356892,-2.932296074664482,0.00341807660012127,0.00527078864606452,0.328311051989418,0.19912753637169744,0.4654253118939554,group,low,w.specialization
Beta,-0.07674668553046401,0.02681688064145782,-2.861879670367653,0.00427255470263565,0.00498917802321021,0.3293278759544536,0.20007157226339609,0.46637932072061233,group,int,w.specialization
Beta,-0.08490974030047954,0.03010492107451987,-2.820460485191082,0.00486155558529777,0.00482665826574791,0.33034452038078793,0.201037210650758,0.46730678795371655,group,high,w.specialization
Beta,-0.04349837305886463,0.02490357253313432,-1.7466720086441343,0.0809084940008018,0.00142812706601941,0.3311198119700642,0.2081729696041387,0.460692791940008,group,low,w.specialization
Beta,-0.04588388506784486,0.02740453783998213,-1.6743170541961157,0.09428651704937564,0.00125597813485043,0.33171505573245147,0.20870792104911895,0.46127223867077866,group,int,w.specialization
Beta,-0.04960813685863906,0.03103655585591437,-1.5983776385802055,0.11017941260881692,0.00108307329230301,0.332396689436746,0.2093303721165092,0.4619255011580218,group,high,w.specialization
Beta,-0.05594042464547637,0.02462222433665322,-2.2719484592706816,0.02323728935713132,0.00289379814346809,0.35403444323538535,0.2254959225336826,0.4856867970533627,group,low,w.specialization
Beta,-0.05573149827643862,0.02705567447659387,-2.0598820526412114,0.03959006760165762,0.00225648259437773,0.35607831444655585,0.2273911961182718,0.48761027512919314,group,int,w.specialization
Beta,-0.05627095873413427,0.03064866038075107,-1.836000596276479,0.06656464970844689,0.00165061697679801,0.35827342082678765,0.2294784570858079,0.489634640293325,group,high,w.specialization
Beta,-0.05960528064783275,0.02476665862414089,-2.406674293549373,0.01622438549579685,0.00333062797466753,0.36430429824916216,0.2260543451999643,0.5021409596623153,group,low,w.specialization
Beta,-0.05974080949100684,0.02712244952296659,-2.202633262914541,0.02777933942385302,0.00267871406817715,0.36625294972810574,0.2279047358807194,0.5039255428315921,group,int,w.specialization
Beta,-0.06165119025449919,0.03058844065096616,-2.0155061501166087,0.04403802612543739,0.0021309202222156,0.36815383056487144,0.2297384949003992,0.5056491789911048,group,high,w.specialization
Beta,-0.0444949427933102,0.02489627221428958,-1.787213057855773,0.07411434895620328,0.00152773950788022,0.3562505017475024,0.22133827833582104,0.49489824249728487,group,low,w.specialization
Beta,-0.04819311317985117,0.0271625374237505,-1.774249306241613,0.07623421133136943,0.00149564018445732,0.35693595527467525,0.2219901654558134,0.4955070834986825,group,int,w.specialization
Beta,-0.05520949424051133,0.03056723436092914,-1.8061658306608133,0.07110217697822896,0.00157508493414952,0.3573949873845134,0.22241690695206193,0.4959228636218028,group,high,w.specialization
Beta,-0.0125515771185219,0.02521040174128335,-0.4978729513051767,0.6186499858819323,-5.247679317558087e-4,0.33406632665353375,0.21007439721270788,0.4640841920603419,group,low,w.specialization
Beta,-0.01312606393538919,0.02778228571642306,-0.4724616278649067,0.6366692675472745,-5.419811787613519e-4,0.3341572299007687,0.21012260474219668,0.4641995936585012,group,int,w.specialization
Beta,-0.0152109870822429,0.03146925658505804,-0.4833602294076832,0.6289138251822499,-5.34708974716974e-4,0.33423652203831583,0.210172231188833,0.4642946238883686,group,high,w.specialization
Beta,-0.03912858876987574,0.02544875458574953,-1.537544347721694,0.1243808255790988,9.503112664846756e-4,0.3433111317819788,0.21014767084187871,0.48194065710062906,group,low,w.specialization
Beta,-0.0405603440812325,0.02810944254879578,-1.4429437371738316,0.14925486581548042,7.540242044212406e-4,0.3444457720270919,0.2112747931610056,0.4829445763572772,group,int,w.specialization
Beta,-0.04292160757461839,0.03193449233803385,-1.3440516642720803,0.17914442741359315,5.620792004734343e-4,0.34571400823301013,0.21256640474366,0.48404176541011745,group,high,w.specialization
Beta,-0.02471955426902645,0.02650189985127139,-0.9327464977134674,0.3511079975770435,-9.065254838238866e-5,0.4018714908378691,0.2649191410215641,0.5366915989786615,group,low,w.specialization
Beta,-0.02375421977685135,0.02912658162483151,-0.8155512405410451,0.41489237717232275,-2.335804704231977e-4,0.4033151611762056,0.2664562935637537,0.5378684115282716,group,int,w.specialization
Beta,-0.02370835386511263,0.0329953406177384,-0.7185364182107261,0.472543738628282,-3.3742582315240483e-4,0.4046278511364957,0.26790188179654845,0.5388944503919177,group,high,w.specialization
Beta,-0.01836855885759492,0.02579138427959104,-0.7121974787576691,0.4764584322273242,-3.4375463379016205e-4,0.3544186195049622,0.2209370285387917,0.49153629162684903,group,low,w.specialization
Beta,-0.01482979135852332,0.02841844858169619,-0.521836767967514,0.6018646331994009,-5.077097915639387e-4,0.3551797731504933,0.22169715773809123,0.4922160678360979,group,int,w.specialization
Beta,-0.01157506712884525,0.03220876111375095,-0.3593763537804467,0.7193665096503206,-6.076553781041875e-4,0.35572503531919625,0.22226772289234736,0.4926864851110722,group,high,w.specialization
Beta,-0.01602949716548489,0.0249882092590268,-0.6414824287456433,0.5213118798014429,-4.1055921047909207e-4,0.399051056467038,0.25860319600647436,0.534960215814475,group,low,w.specialization
Beta,-0.01370341201070936,0.02756059146437559,-0.4972103747636253,0.6191169818994964,-5.252281907058664e-4,0.39954738471129225,0.25912937155776045,0.5353770139471542,group,int,w.specialization
Beta,-0.01219972050377805,0.03130583076382765,-0.38969483339423894,0.6968201255861746,-5.917990683877994e-4,0.39984910715878874,0.2594530318486745,0.5356310440412,group,high,w.specialization
Beta,-0.00152927331172827,0.02526921364398051,-0.06051922838891246,0.9517505406967572,-6.952790484878046e-4,0.4240660979430152,0.2867812827616767,0.556337060074191,group,low,w.specialization
Beta,-0.00248643800950072,0.02780104514337748,-0.08943685378292396,0.9287472335825852,-6.922508806049623e-4,0.42390532961729865,0.28673373016146675,0.5561188034568646,group,int,w.specialization
Beta,-0.00580896485831738,0.03141369202396499,-0.1849182469187582,0.853319325709097,-6.739582666560723e-4,0.423375563734603,0.2863375357770661,0.5555645466686343,group,high,w.specialization
Beta,-0.01627357822435136,0.02524001350878097,-0.6447531503376495,0.5191903660691992,-4.076231147947101e-4,0.39125229024668673,0.25306907413949875,0.528789779125811,group,low,w.specialization
Beta,-0.01457109259942415,0.02772129857995432,-0.5256280674369537,0.5992279752527203,-5.049376330068899e-4,0.3918050969372911,0.2536470916376238,0.5292701539431668,group,int,w.specialization
Beta,-0.01359277794231631,0.03127251881896138,-0.43465568031170687,0.6638778158593217,-5.659229045846302e-4,0.3921881915378157,0.2540580224558204,0.529596442291696,group,high,w.specialization
Beta,-0.05961374135990596,0.02490601670445636,-2.3935477947880544,0.01681428827754505,0.00328697816782078,0.33010675941320483,0.2044849814299169,0.46311697001183927,group,low,w.specialization
Beta,-0.06273617276658813,0.02744172587190231,-2.286159881468094,0.02239027899049217,0.00293870744578938,0.33126678430819184,0.2055743030366951,0.4641907254314844,group,int,w.specialization
Beta,-0.06786496062284984,0.03111453863978209,-2.1811334376039824,0.02933565307220487,0.00261333603388392,0.33235840190350624,0.20661498291810876,0.4651893884574947,group,high,w.specialization
Beta,-0.01621087870156956,0.02519374731290783,-0.643448491414536,0.52003608191596,-4.087960828374366e-4,0.36317166176338406,0.23356152601487587,0.49848145407036215,group,low,w.specialization
Beta,-0.01414019865317393,0.02760999295164982,-0.5121406107540853,0.6086315226560672,-5.147082993750415e-4,0.3640322755801418,0.2344157887499193,0.4992456239964262,group,int,w.specialization
Beta,-0.01254554467536649,0.03110020590246299,-0.403391048750997,0.6867207515901732,-5.842153494285936e-4,0.36469009248892353,0.23508209137844585,0.4998200197036826,group,high,w.specialization
Beta,-0.04099670108541372,0.02557940895582845,-1.6027227664332848,0.1092162561176957,0.00109275177418847,0.3510794702652062,0.21873418331507757,0.48900291202966106,group,low,w.specialization
Beta,-0.03919370773921178,0.0280862127567712,-1.395478560197217,0.16308777428560317,6.602056898438158e-4,0.3515494696094209,0.2191173673733796,0.4895236836364486,group,int,w.specialization
Beta,-0.03955047969178158,0.03168628231458463,-1.2481893362913452,0.21216562923716964,3.88953690493313e-4,0.3519057850119567,0.2194275079064861,0.48989546248819,group,high,w.specialization
Beta,-0.03955014619998899,0.024719934764604,-1.599929230259138,0.10983471307019332,0.00108652636455049,0.34386966315957784,0.21903288301271548,0.47305743222427377,group,low,w.specialization
Beta,-0.04363964854020889,0.0270346814604786,-1.6142098291043196,0.10670207578347846,0.00111846407558765,0.34434973784950207,0.2194915903921568,0.4734883364343267,group,int,w.specialization
Beta,-0.05159310198369497,0.03045777269796445,-1.693922352606664,0.09049734798115194,0.00130191016807997,0.3446089847853673,0.2197407426487007,0.4737111685649816,group,high,w.specialization
Beta,-0.05280214614701078,0.02493585034775895,-2.117519371131301,0.03438763352606577,0.00242360162468893,0.3740659516082442,0.24012519836381385,0.5099631672542251,group,low,w.specialization
Beta,-0.05727531889481121,0.02734019697767302,-2.0949124449097525,0.03635396853822748,0.00235751001138166,0.3744775691653029,0.24043817203042875,0.5103873840858568,group,int,w.specialization
Beta,-0.06398616272606761,0.03092743348619546,-2.0689127907955247,0.03873323394346673,0.00228236615180041,0.3751253161536218,0.24097846525790337,0.5110279943709649,group,high,w.specialization
Beta,-0.051065727830035,0.02516946688418071,-2.0288760212927026,0.04265549015335601,0.00216846599511033,0.3331354386100847,0.20949697789287464,0.46226571016926626,group,low,w.specialization
Beta,-0.05464292590148594,0.02763646763389702,-1.9772036942400204,0.04821000681436294,0.00202471678537315,0.33446019156286133,0.21085467007278663,0.46341283794950744,group,int,w.specialization
Beta,-0.06233544489995759,0.03126027066581126,-1.9940788602362496,0.04633265964495914,0.0020712592102215,0.3356108582877947,0.2120677085865849,0.4643783691654306,group,high,w.specialization
