term,Estimate,Std. Error,t value,p_value,adj.r.squared,lambda,lam_low,lam_up,class,ext,biome
Beta,-0.03074319200860655,0.01114815277251228,-2.7576938203079937,0.00587911543038677,0.00360605897918805,0.40267460646711023,0.28281178681544283,0.5190476669840706,group,int,w.marginality
Beta,-0.03416194552694646,0.01258249721942153,-2.7150370018930956,0.00668930635726372,0.00347904626634784,0.4031702726074157,0.2833577574396555,0.51946444160372085,group,high,w.marginality
Beta,-0.00905912153463955,0.010502055184846,-0.8626046402528396,0.3884682762405915,-1.4024609613693455e-4,0.4042531702890442,0.2827973713762391,0.521097807048612,group,low,w.marginality
Beta,-0.00685552743292069,0.01165351082890876,-0.5882800070785749,0.556417194355006,-3.5844439978558894e-4,0.4047048745721883,0.2831951292516555,0.5215512420533642,group,int,w.marginality
Beta,-0.00540569750276557,0.01322555729764078,-0.4087311695916102,0.6827849385861235,-4.566132393989456e-4,0.4048849003817804,0.2833531004808828,0.5217380203724887,group,high,w.marginality
Beta,-0.01860274492067591,0.01022438839920077,-1.8194481854904956,0.06900695049767336,0.00126436740587406,0.435816388172927,0.3153060257855947,0.5482841073138013,group,low,w.marginality
Beta,-0.01780401679818829,0.01134778776964212,-1.568941643922706,0.11683498711870131,8.002237220509543e-4,0.4372850098592973,0.31678326091693826,0.549603750661918,group,int,w.marginality
Beta,-0.01741167933711699,0.01288834818121564,-1.350962830325608,0.17687489437577675,4.5190558978440264e-4,0.4384612195508425,0.31798501007951385,0.5506475481723007,group,high,w.marginality
Beta,-0.01692606561448529,0.01049362419582469,-1.6129856852716336,0.10692060340405396,8.768867350134453e-4,0.433358513674208,0.31262814397230065,0.5465013604169178,group,low,w.marginality
Beta,-0.01650061925583691,0.01160912673866334,-1.4213488772486915,0.15538630428863476,5.587192368557924e-4,0.4340376446482427,0.3133016422512846,0.5471146714903556,group,int,w.marginality
Beta,-0.01565394532956168,0.01317003364616647,-1.188603290631549,0.234750538853826,2.2612846120033956e-4,0.434862754578923,0.3141488668863154,0.5478336839304266,group,high,w.marginality
Beta,-0.01841600772717753,0.01037035089934967,-1.7758326507864264,0.0759271914523798,0.00117865385005309,0.4372376010228822,0.31255428097833676,0.5534087054686366,group,low,w.marginality
Beta,-0.01740021166105076,0.01145703757597015,-1.518735671911013,0.12900234669201316,7.154100363855387e-4,0.4392824883913339,0.31469570637905064,0.5551584628098561,group,int,w.marginality
Beta,-0.01612776094378191,0.01295343973235722,-1.2450562381122094,0.21327101046761632,3.0136944281182785e-4,0.4412112758939734,0.31673995496540824,0.5567933802201761,group,high,w.marginality
Beta,-0.00321172542197695,0.01057969537388503,-0.3035744705754753,0.7614867265190532,-4.976955452088057e-4,0.4427194880795776,0.3222732575436852,0.5536565914511493,group,low,w.marginality
Beta,-0.00143871184226431,0.01168755724011249,-0.12309773656778844,0.9020432653744104,-5.399335337767337e-4,0.44364408325015053,0.3233279098897391,0.5543980749981828,group,int,w.marginality
Beta,1.8779702032553636e-4,0.01324064514889746,0.01418337386235095,0.988685235521714,-5.481352640553837e-4,0.4443154227921744,0.3241159259649142,0.5549256190700566,group,high,w.marginality
Beta,-0.01790568260027061,0.01040661822114522,-1.7206053128660015,0.0854920666856176,0.00107308431752534,0.406161174750146,0.2859725897420198,0.5216244428967229,group,low,w.marginality
Beta,-0.01863509699706634,0.01142300502395378,-1.631365560812498,0.10298583761280522,9.095027875526952e-4,0.4062083589120259,0.2859686277259114,0.5217025096774272,group,int,w.marginality
Beta,-0.02049575038814938,0.01279224056035499,-1.6022017637526835,0.1092841501999251,8.579211430282408e-4,0.4060128115667659,0.2857748291630342,0.5215507515263993,group,high,w.marginality
Beta,-0.01269678053741829,0.01028659911801073,-1.2343030375498545,0.21724900275689008,2.8676924036045667e-4,0.41341696397592376,0.29264785597252185,0.5290282350353573,group,low,w.marginality
Beta,-0.01128907255949999,0.01140212411102136,-0.9900850446442616,0.3222638723505509,-1.0811954908686709e-5,0.4145936237271359,0.2937783678807213,0.5301035452743897,group,int,w.marginality
Beta,-0.0095430355016957,0.01291340154949249,-0.7390024591987351,0.4600005884339096,-2.4876069679670903e-4,0.4156498501824115,0.29481409680722875,0.5310524436056308,group,high,w.marginality
Beta,-0.02332072091809844,0.010343422935034,-2.2546424974182657,0.02427395440837365,0.00223249129187326,0.4245646597137168,0.30151310084063404,0.542156104239927,group,low,w.marginality
Beta,-0.02337118166986929,0.01141054951282494,-2.048208251811286,0.0406824885950523,0.00174771114039637,0.4253540928188426,0.30236500251502846,0.5428280225219843,group,int,w.marginality
Beta,-0.02360992476602903,0.0128786540056815,-1.8332602735979515,0.06692676105789963,0.00129194145726388,0.4259415520117485,0.30304250968482577,0.5432993046338165,group,high,w.marginality
Beta,-0.01624021013879729,0.01031637272922238,-1.5742170785275067,0.11561069566212324,8.092948731472913e-4,0.4461502690182627,0.32334379551551884,0.5597724993272826,group,low,w.marginality
Beta,-0.01550964466084772,0.01140133542056673,-1.3603357930221105,0.17389177224795138,4.6581769071634663e-4,0.4466259014582868,0.32385020103081597,0.5601938520800137,group,int,w.marginality
Beta,-0.01413040701058556,0.01287659261139246,-1.097371597986551,0.2726238304123303,1.1189127295094024e-4,0.4470479591954679,0.32432888575801044,0.5605462604912281,group,high,w.marginality
Beta,-0.01471917957909882,0.01003721972283731,-1.4664598350486255,0.14269543219631986,6.300162253945438e-4,0.3585991266369645,0.24727303487901933,0.4703967633954531,group,low,w.marginality
Beta,-0.01330726979414205,0.0111694060361857,-1.1914035313095683,0.23365020931927916,2.2977862768241536e-4,0.3602255823782455,0.2488177865655821,0.4719111446600713,group,int,w.marginality
Beta,-0.01115575101432409,0.01271420497137975,-0.8774241912440606,0.3803718301739947,-1.2611277290128475e-4,0.3618219648564897,0.2503334744934048,0.4733932171327273,group,high,w.marginality
Beta,-0.01533560057651545,0.01032262063960666,-1.485630549830978,0.1375496778247174,6.609864411493893e-4,0.443204941567306,0.3196271794340297,0.558047570415363,group,low,w.marginality
Beta,-0.01428327697083612,0.01142707342271853,-1.2499505728596336,0.21147795079692375,3.080565429349831e-4,0.444839438735099,0.32136780674241733,0.5594309038635018,group,int,w.marginality
Beta,-0.01292635480342049,0.01290168738354809,-1.001911952998013,0.3165190136394078,2.0972896100180537e-6,0.4463631101854236,0.323005534280017,0.5607118548765738,group,high,w.marginality
Beta,-0.03317578277725409,0.01030606753453912,-3.219053500869346,0.00130874492877142,0.00510384748622696,0.421411507644298,0.30034162593924596,0.5360089582418366,group,low,w.marginality
Beta,-0.03520440175852725,0.01131044546054891,-3.1125566080771088,0.00188351941712472,0.00473799719339097,0.42111932642646854,0.29997870051843845,0.535834198712121,group,int,w.marginality
Beta,-0.03778730191003059,0.01271263482337142,-2.972420936733028,0.0029933101935371,0.00427495382919355,0.4209194498683509,0.2997137832713844,0.5357372524608076,group,high,w.marginality
Beta,0.00269383292797697,0.01037145346660061,0.25973533378440866,0.7950972481989167,-5.112407164664487e-4,0.4179698443932125,0.29629388769668585,0.5326964083259328,group,low,w.marginality
Beta,0.00530885213246954,0.01141940710183015,0.46489735282479866,0.6420604575611248,-4.297026205623789e-4,0.41855327331333586,0.2969097895519257,0.5331865638810604,group,int,w.marginality
Beta,0.00893119309441186,0.01284351559838864,0.6953853893035624,0.4869023947619979,-2.830604623851479e-4,0.41910291962262913,0.2974883575351478,0.5336454037625391,group,high,w.marginality
Beta,-0.0149959432422351,0.01009861836694038,-1.4849499899240657,0.13772986677258992,6.598801460498146e-4,0.4023219915246772,0.28030111944196345,0.5207604128913409,group,low,w.marginality
Beta,-0.0146879670634906,0.01113366791105281,-1.3192388331350633,0.1872548596885486,4.055292321182765e-4,0.402838573316438,0.2807346135222264,0.5212887908035312,group,int,w.marginality
Beta,-0.01440648865257643,0.01258643075687016,-1.1446047676949882,0.25252308972265247,1.6989993690179957e-4,0.40332360193568545,0.2811306138347762,0.5217852279173778,group,high,w.marginality
Beta,-0.01782929206082077,0.01044473397575111,-1.7070125579276525,0.08798991458089622,0.0010476092395137,0.4440345981286949,0.3205675411022409,0.5579609533921862,group,low,w.marginality
Beta,-0.01742494984753233,0.01158722824952085,-1.5038065594550512,0.1328043007464743,6.9071938149818e-4,0.4447957936548167,0.32137243047673214,0.558624852641746,group,int,w.marginality
Beta,-0.01724016768633343,0.01319327300811724,-1.3067392508080684,0.19146601133357843,3.8755794312816206e-4,0.44559700229518806,0.3222535918885675,0.5592957364398442,group,high,w.marginality
Beta,-0.02428627153502127,0.01042186774341851,-2.3303185314703514,0.01989788706363282,0.00242172891395739,0.3963147368590788,0.27582543715508484,0.5135040457142263,group,low,w.marginality
Beta,-0.02309882972828975,0.01148354963238609,-2.0114712321307033,0.0444225498678692,0.00166626906006074,0.3981040341437284,0.2774982039651711,0.5151921475934222,group,int,w.marginality
Beta,-0.02260573257472958,0.01297453666647006,-1.742315209848634,0.08162184770951142,0.00111418859110748,0.3993451641804204,0.2786868683039033,0.5163458174170159,group,high,w.marginality
Beta,-0.01015608053682166,0.01037215259329676,-0.9791680603875094,0.3276267975490068,-2.2592241637423625e-5,0.42841916160243865,0.3023188752712137,0.5470313436645268,group,low,w.marginality
Beta,-0.00813686956720132,0.01141001901328927,-0.7131337430484815,0.475854225422339,-2.693548692327376e-4,0.4299714959031107,0.30400768878923784,0.5483127907741928,group,int,w.marginality
Beta,-0.00615703618556282,0.01287793749595711,-0.4781073201741941,0.6326311167814112,-4.228710130170677e-4,0.431194721510041,0.3053794200630313,0.5492988099087535,group,high,w.marginality
Beta,-0.02698349349040843,0.01031792097214623,-2.615206451304656,0.00899084809995343,0.00318941414885172,0.4046225854597875,0.28539808004856176,0.5193088764532267,group,low,w.marginality
Beta,-0.0282045891282657,0.01137987432640335,-2.4784622676215324,0.0132848671940009,0.00281004044147908,0.4052231186178734,0.2860412848283648,0.5198497395656706,group,int,w.marginality
Beta,-0.03076914432367296,0.0128340894953762,-2.3974543994537596,0.01660945899852128,0.00259477706689582,0.4054957589126249,0.2863890834519909,0.5200728987780896,group,high,w.marginality
Beta,-0.02377753215388819,0.01030274919341165,-2.307882265938622,0.02111710913303754,0.00236498021420896,0.384160963170578,0.2653677471647723,0.5012485047439519,group,low,w.marginality
Beta,-0.02410048429642759,0.01136833916370285,-2.1199652780747686,0.0341436737400671,0.00191100014392806,0.3848231371381268,0.26594264390006844,0.5019382878846486,group,int,w.marginality
Beta,-0.0250702623693919,0.0128387133699345,-1.9527083164035,0.05100692589792599,0.00153903581032282,0.38540068781913894,0.2664654239973536,0.5025270010712042,group,high,w.marginality
Beta,-0.01811767957347119,0.01085060623558558,-1.6697389233472093,0.09514261745411812,9.78782455690021e-4,0.4197690702088407,0.3010829066589236,0.5321334017847984,group,low,w.marginality
Beta,-0.01766527855723462,0.01204714923482077,-1.4663451255484858,0.14272666130011613,6.298321175109112e-4,0.42049962506286254,0.30179005959536354,0.5328203146938019,group,int,w.marginality
Beta,-0.01748117354802027,0.01374646428204467,-1.2716850812942344,0.2036471541554028,3.3806810745933203e-4,0.4211204730441074,0.3023940403667591,0.5334001939366385,group,high,w.marginality
Beta,-0.01818039624294332,0.01043732567733891,-1.741863462439985,0.08170090611843928,0.00111332806256286,0.39865685742565343,0.2793258784805518,0.5134082104529393,group,low,w.marginality
Beta,-0.01757044090941518,0.01159230092775331,-1.5156991712792334,0.12976870805520746,7.103684304740385e-4,0.3998765999059561,0.2805173536434492,0.5145360934999959,group,int,w.marginality
Beta,-0.0171880311173511,0.01316296888078011,-1.3057868079022945,0.191789728927803,3.861955557518714e-4,0.4010001927596457,0.28165102313025725,0.5155486841512872,group,high,w.marginality
Beta,-0.00878852579259034,0.01017859483107107,-0.8634321277591858,0.3880134401524819,-1.394632613981599e-4,0.4279405308986094,0.30816844093060836,0.5404080302475989,group,low,w.marginality
Beta,-0.0068749146814581,0.0111992506681281,-0.613872738916666,0.5393759760017685,-3.4157431011258614e-4,0.428233349828244,0.3083904693688773,0.5407392385298972,group,int,w.marginality
Beta,-0.00468246046508017,0.01262640226401829,-0.37084676752489304,0.71079472968847,-4.728112119276361e-4,0.428550602147908,0.3086568547256842,0.5410711774341088,group,high,w.marginality
Beta,-0.02782341872165139,0.01004220897561972,-2.7706472539259575,0.00565123895927799,0.00364501387443299,0.3900115720913398,0.2704724980653687,0.5072423464795809,group,low,w.marginality
Beta,-0.03125771836818351,0.01113944015011765,-2.8060403347876837,0.00506869840797263,0.00375236663489294,0.38916467822821177,0.2695764872400713,0.5065756950535769,group,int,w.marginality
Beta,-0.03612544368824479,0.01261121269526827,-2.8645495529386356,0.00422382077061644,0.00393277040941697,0.388648930528689,0.26905689662923515,0.5061605366146632,group,high,w.marginality
Beta,-0.00674590243152725,0.01020197228365108,-0.6612351263037377,0.5085450502741227,-3.084612054086933e-4,0.3954188701460599,0.27743869168619245,0.5097326238570294,group,low,w.marginality
Beta,-0.00575481712166771,0.01128198806445217,-0.5100889212780026,0.6100508827945279,-4.055393502317006e-4,0.39585801535432713,0.2778797571911057,0.5101217767253449,group,int,w.marginality
Beta,-0.00418092870249907,0.01275409441789272,-0.3278107065471969,0.7430924133811265,-4.893023905200047e-4,0.3964122679036204,0.27845317107561135,0.5106002319040319,group,high,w.marginality
Beta,-0.0403032074072127,0.01034335345328077,-3.8965319699511065,1.0110398102813888e-4,0.00771155545183591,0.4002336950937123,0.28003773075480665,0.5156184797850712,group,low,w.marginality
Beta,-0.04349119268188996,0.01149109812176765,-3.784772544888843,1.588205895775019e-4,0.00724817799753592,0.4013963203375701,0.28113927160414154,0.5167219205660708,group,int,w.marginality
Beta,-0.04775002247725341,0.01306039519991602,-3.656093230437654,2.633435548866636e-4,0.00673083689347603,0.40265238810501264,0.28235289843299016,0.5178931157289635,group,high,w.marginality
Beta,-0.02255248105623359,0.00995950519470782,-2.2644178215015427,0.02366537065495766,0.00225658838522681,0.38030753848602944,0.2605260602070296,0.4983641451585666,group,low,w.marginality
Beta,-0.02360048075935501,0.01097926450535345,-2.1495502497318912,0.03172198248956448,0.00197994397683802,0.3807511834018977,0.26096639107472985,0.49876769227212103,group,int,w.marginality
Beta,-0.02481068544449521,0.01236257422531716,-2.006919027728522,0.04490560629448859,0.00165627902910286,0.3814370700219813,0.2616778994960832,0.4993563385539416,group,high,w.marginality
Beta,-0.01199464165429977,0.00993202230793468,-1.2076736521944038,0.2273293844281925,2.511564389536662e-4,0.43394653264012506,0.3077067793678848,0.5516905814510668,group,low,w.marginality
Beta,-0.0109944229690836,0.01100325943420241,-0.9991969229507264,0.3178318408388554,-8.797318246900141e-7,0.434847046080802,0.30863765417819583,0.5524723054771202,group,int,w.marginality
Beta,-0.00994217835461156,0.01249422505485843,-0.7957418976333792,0.4262856117777072,-2.0102387225758817e-4,0.43578433288821133,0.30964263960208205,0.5532532488542187,group,high,w.marginality
Beta,-0.03585059501218743,0.01057935275387287,-3.38873235879797,7.171081759707043e-4,0.00571157788102702,0.417113186412244,0.2981150730984201,0.5303436946138383,group,low,w.marginality
Beta,-0.0375189719414739,0.01173247552146135,-3.197873447325178,0.00140818906891948,0.00503012856664869,0.4169535073039413,0.2978635733036103,0.530299841068029,group,int,w.marginality
Beta,-0.03925193519320247,0.01331414399963853,-2.948138099923518,0.00323757527168,0.00419684282903005,0.4167476745097378,0.29754788267633264,0.5302306138268021,group,high,w.marginality
Beta,-0.03288867677279097,0.01064644737542188,-3.08916914845387,0.00203745665082633,0.00465926688713958,0.439743335479829,0.3189527545982457,0.5517297295461687,group,low,w.marginality
Beta,-0.03480401162867971,0.01173929793303149,-2.964743873715802,0.00306865253841026,0.0042501909576558,0.44012053550517566,0.3192873752296083,0.5521127443239049,group,int,w.marginality
Beta,-0.03749620921695175,0.01322513781620818,-2.835222569174134,0.00462986252894626,0.0038418881844661,0.4401110436733224,0.3192232409143975,0.5521651527794099,group,high,w.marginality
Beta,-0.03209558050996777,0.01040570523712442,-3.084421457131075,0.00207008351380055,0.00464335550413131,0.3890991228361775,0.2694336592118809,0.5062663446246255,group,low,w.marginality
Beta,-0.03275747932958464,0.01151510722457887,-2.8447394097785006,0.00449437844962985,0.00387127950458594,0.3907088104993035,0.27101369671944703,0.5077442340008133,group,int,w.marginality
Beta,-0.03374642406859821,0.01308823186033244,-2.5783791446174025,0.01000427707448325,0.00308526756264842,0.3922940110769912,0.2725997271614679,0.5091738428920114,group,high,w.marginality
Beta,-0.0176543475894184,0.01015956802216437,-1.737706519696823,0.08243131727682873,0.00110541995396407,0.3986441090213312,0.2773472201677626,0.5162340544759144,group,low,w.marginality
Beta,-0.01820466350341731,0.01117460132364399,-1.6291107822252806,0.103462248127276,9.054817929426808e-4,0.398865875221507,0.27753102007247465,0.5164680136331464,group,int,w.marginality
Beta,-0.01947231082990012,0.01251670207388657,-1.5557061848204363,0.11995145672083574,7.775985595133202e-4,0.39882171451454174,0.2774746754154428,0.5164486590174372,group,high,w.marginality
Beta,-0.02025136138395093,0.01036600557342964,-1.9536321141732376,0.05089740940190435,0.0015410070773293,0.3932321751697989,0.2730550606242483,0.5095543313009263,group,low,w.marginality
Beta,-0.01925703596462529,0.01146979846189705,-1.678934118031597,0.09333616354360474,9.956213243486024e-4,0.3949000910868035,0.27468605409017294,0.5110790180425308,group,int,w.marginality
Beta,-0.01784583324536935,0.01298970094371232,-1.3738448115703263,0.16965867423069714,4.860373877294829e-4,0.39673708714967776,0.27651793943180675,0.5127245465397107,group,high,w.marginality
Beta,-0.00736934511617086,0.01066943382514487,-0.69069692328035,0.4898439061048774,-2.8662336786536367e-4,0.4430905898113848,0.31900215549199695,0.5590039120853667,group,low,w.marginality
Beta,-0.00568845537087457,0.01180955482505127,-0.4816824558710557,0.6300893259116451,-4.2098921855077376e-4,0.44392969996580656,0.31984477707683384,0.5597481409060867,group,int,w.marginality
Beta,-0.00446999072606383,0.01337888473956099,-0.3341078731956028,0.7383365678392155,-4.870162085465403e-4,0.4444843726549008,0.32041260177179687,0.560229621215113,group,high,w.marginality
Beta,-0.02034264257885971,0.01017515466132032,-1.999246523120668,0.0457298050256929,0.00163949212284134,0.4159642124476319,0.2941291736597179,0.5330698636467878,group,low,w.marginality
Beta,-0.02153806497144027,0.01115267421037229,-1.9312018413852063,0.05361287788104074,0.00149340506437847,0.4159383230384665,0.2940824299656774,0.5330839306375968,group,int,w.marginality
Beta,-0.02275535562176199,0.0124936447901883,-1.8213544569181737,0.06871672979008658,0.00126816071684997,0.41626540098663495,0.2943921313166075,0.5334018781792914,group,high,w.marginality
Beta,-0.02496724976285692,0.01031758808865612,-2.4198727016741115,0.01562312959154521,0.00265364294554961,0.3762671463430913,0.2597712748882034,0.4920085938328341,group,low,w.marginality
Beta,-0.02553513846603882,0.01141623597301909,-2.236738845131448,0.02542384383126039,0.00218862443630371,0.3766939723602171,0.26016084606824913,0.4924475636214384,group,int,w.marginality
Beta,-0.02640616219742393,0.01289675517038364,-2.047504341096864,0.04075155884068016,0.00174613692014927,0.3770640768361423,0.26051115721253004,0.49282270425866287,group,high,w.marginality
Beta,-0.01789156703441383,0.01018682965100325,-1.7563430083128726,0.07919765834858694,0.00114102029114836,0.39288686339162143,0.2779897668968568,0.504986140047513,group,low,w.marginality
Beta,-0.01665272849623797,0.01128042168857339,-1.4762505299874122,0.1400492592869671,6.45783038497967e-4,0.39344896355110703,0.2784233462135032,0.5056180315535581,group,int,w.marginality
Beta,-0.01502052726052353,0.0127710267213433,-1.176140931208045,0.23969204305926084,2.099873974352932e-4,0.39396148194536906,0.2788058746381674,0.5062034880157991,group,high,w.marginality
Beta,-0.02826116781619762,0.01008731959082415,-2.801652863452959,0.00513783635901843,0.00373898601891504,0.4022155302964131,0.28233329706060495,0.5186378867932709,group,low,w.marginality
Beta,-0.03074319200860655,0.01114815277251228,-2.7576938203079937,0.00587911543038677,0.00360605897918805,0.40267460646711023,0.28281178681544283,0.5190476669840706,group,int,w.marginality
Beta,-0.03416194552694646,0.01258249721942153,-2.7150370018930956,0.00668930635726372,0.00347904626634784,0.4031702726074157,0.2833577574396555,0.51946444160372085,group,high,w.marginality
Beta,-0.01717956834372432,0.01026759482642698,-1.6731833145097563,0.09446268924168376,9.850792942469751e-4,0.4198274762982901,0.29754886096915206,0.5358638881715387,group,low,w.marginality
Beta,-0.01666978772365072,0.01139453696575479,-1.4629631527590985,0.14364974811679576,6.244105179460286e-4,0.4208529172735327,0.29860352373423255,0.5367614541792644,group,int,w.marginality
Beta,-0.01645204136314258,0.01292171505211449,-1.2732088036913018,0.20310619809255304,3.4019144015204973e-4,0.42179553708351986,0.29961599660829286,0.5375547374257337,group,high,w.marginality
Beta,-0.01716598076966306,0.0101961431740747,-1.6835758851749216,0.0924347770059606,0.00100415655259634,0.385894226861951,0.2704794149734678,0.49964935020868606,group,low,w.marginality
Beta,-0.0164776102062752,0.01132146421685782,-1.4554310194029323,0.14572205429569984,6.123806244226447e-4,0.38681975360037113,0.2714348228704754,0.5004570486877821,group,int,w.marginality
Beta,-0.01595746188139313,0.01285762059355329,-1.2410898085913409,0.21473216467543743,2.959693148560582e-4,0.38740057906166103,0.2720653527907545,0.5009408407168134,group,high,w.marginality
Beta,-0.00646422637420835,0.01025171659760962,-0.6305506314635743,0.528413378353833,-3.3019441765959725e-4,0.4001500736904484,0.27630767544772844,0.5201213488289109,group,low,w.marginality
Beta,-0.00540792959996078,0.01132324129582414,-0.47759554518679703,0.6329953266226114,-4.2313924243864864e-4,0.40113151092058424,0.2773285630881401,0.5209599644384427,group,int,w.marginality
Beta,-0.0040940825549671,0.0128059373137266,-0.31970190503577456,0.7492309287210943,-4.921822293369149e-4,0.4021298504106582,0.2784016387719482,0.5217923313037067,group,high,w.marginality
Beta,-0.01879402974336272,0.01053511805479305,-1.7839410669738247,0.07459943879925612,0.00119443229959528,0.42805531734225577,0.30609498395957946,0.542820736702621,group,low,w.marginality
Beta,-0.01843399241329797,0.01162372110922452,-1.5858942450596871,0.1129366378337746,8.294815571062616e-4,0.4287649009240338,0.30671535193219684,0.5435298941827198,group,int,w.marginality
Beta,-0.01836229843884595,0.01318159606321604,-1.3930254235362995,0.16378184979198496,5.15087879589568e-4,0.42932905014532335,0.30719389247776213,0.5441046513821294,group,high,w.marginality
Beta,-0.02730907915689437,0.01038464922908132,-2.6297546074466944,0.0086164852688948,0.00323095683130136,0.3825272084020399,0.26606518518324823,0.4975430995291038,group,low,w.marginality
Beta,-0.02823276826116748,0.01149280323054721,-2.456560657553625,0.01411999546063325,0.00275114471382589,0.3830858238417684,0.26653520567220457,0.4981352585412243,group,int,w.marginality
Beta,-0.02910713360829405,0.01297856459551585,-2.242708228177304,0.02503531588497454,0.00220321195887256,0.3839652024419755,0.2673062523874233,0.49901400016622666,group,high,w.marginality
Beta,-0.02214419378995995,0.01031244628756671,-2.1473269457566317,0.0318987047447159,0.00197472999247773,0.3884694560286493,0.2722003708709233,0.5020895151154767,group,low,w.marginality
Beta,-0.02120909833136228,0.01139693871905302,-1.860946948491143,0.06291246126462147,0.00134783761891894,0.3895293147704739,0.2731748952445872,0.5031371637315247,group,int,w.marginality
Beta,-0.02006188883462277,0.01288159176367945,-1.5574075939270695,0.11954722458291966,7.804963297155668e-4,0.3906140001936621,0.274201498873486,0.5041830579240443,group,high,w.marginality
Beta,-0.01134750483866943,0.01057629564069112,-1.0729186497974923,0.28344954341341566,8.281748540006151e-5,0.4499602508510531,0.3273181353516016,0.562450639493353,group,low,w.marginality
Beta,-0.00877888042217055,0.01169481900837239,-0.7506640689253672,0.4529516775525013,-2.3923719643083595e-4,0.4511151702320602,0.32851331602968614,0.563468300049466,group,int,w.marginality
Beta,-0.00593396054051918,0.01319712276842196,-0.44964047426443166,0.6530231248459284,-4.373547264438141e-4,0.45196621604457954,0.32940715234411483,0.5642087834024047,group,high,w.marginality
