term,Estimate,Std. Error,t value,p_value,adj.r.squared,lambda,lam_low,lam_up,class,ext,biome
Beta,-0.1158522346663771,0.0283438408369234,-4.087386580136905,4.523104153886237e-5,0.00725917650694871,0.3286523911823525,0.2102414454866523,0.4452920816290216,group,high,w.specialization
Beta,-0.12204487311673218,0.02119746939560068,-5.7575209020969895,9.761924824047696e-9,0.01474626103349974,0.27013232681858995,0.15841144592997697,0.3878236301221613,group,low,w.specialization
Beta,-0.13704276733305595,0.02390172196463489,-5.733593903226935,1.1220725237848228e-8,0.01462199081179035,0.27182036412007177,0.1606964657349747,0.3889103787255214,group,int,w.specialization
Beta,-0.15464780690956714,0.02746683927734924,-5.630345936348736,2.034109636284143e-8,0.01409133159922434,0.2743524876464226,0.16363460966666882,0.3909214585143212,group,high,w.specialization
Beta,-0.1190920248315897,0.02123333447076084,-5.608729283456831,2.3010187977234864e-8,0.01398137873383355,0.24095466514382868,0.1414506474660297,0.3486081950814535,group,low,w.specialization
Beta,-0.1329904420898005,0.02405167905404975,-5.529362078669845,3.6049518037373225e-8,0.01358109855377868,0.24339982324448012,0.14420608202359328,0.350593324523622,group,int,w.specialization
Beta,-0.15020000339533007,0.02775762118915139,-5.411126636962438,6.96058342075645e-8,0.01299478361861027,0.2456080906959269,0.14667618608450983,0.35243245431759707,group,high,w.specialization
Beta,-0.12314222222455969,0.02120366092720494,-5.80759250241379,7.2813430840312784e-9,0.01500789126977327,0.2698117513006174,0.16256689192711604,0.3842741543691875,group,low,w.specialization
Beta,-0.1358056440678767,0.02393440791644245,-5.674075771666821,1.5829821897739293e-8,0.01431498049405663,0.2731999945975899,0.16619434825712026,0.387133649716217,group,int,w.specialization
Beta,-0.15134083802485565,0.0275913892564657,-5.485074949221369,4.619472537825686e-8,0.01336008158060927,0.2769701718611817,0.17002179767624986,0.39046725807880306,group,high,w.specialization
Beta,-0.10574637822107186,0.02115769273209159,-4.99801086820198,6.261104932292483e-7,0.01104066860425099,0.2893103742933572,0.18642201857503043,0.395354871043272,group,low,w.specialization
Beta,-0.11788417278755814,0.0241070405749244,-4.890030877957645,1.0829736556416949e-6,0.01055427292524563,0.29075360423054813,0.1881762875721258,0.3964911955953206,group,int,w.specialization
Beta,-0.13227496113752948,0.0279704932990242,-4.72908932007088,2.401788115058423e-6,0.00984817807552117,0.29239917144238736,0.1899450559053028,0.39795727298035777,group,high,w.specialization
Beta,-0.10393094629219836,0.0213139084444485,-4.876203093537667,1.1607815189051962e-6,0.0104927189055445,0.25131269782919,0.149734427581845,0.36202318012196577,group,low,w.specialization
Beta,-0.11576096966137642,0.02402474832859285,-4.8184050912035765,1.5483226285528673e-6,0.01023723772330215,0.253755249968275,0.1523913589448546,0.3640411492185563,group,int,w.specialization
Beta,-0.1301226687804592,0.02755855188515981,-4.721680200131627,2.490041876690441e-6,0.00981621731388108,0.2565340292717474,0.1552437294134818,0.3664778953798119,group,high,w.specialization
Beta,-0.10110467097663343,0.02089301476756257,-4.8391614183704785,1.3966499028406076e-6,0.01032865032014497,0.2559829887684222,0.15692863817066657,0.36285951706332753,group,low,w.specialization
Beta,-0.10931690686709476,0.02377775683249661,-4.5974440582087786,4.525645754149821e-6,0.00928746503916411,0.2600681409583951,0.1610345893817217,0.3665656500888943,group,int,w.specialization
Beta,-0.11875019091509116,0.02760442319807712,-4.3018537305776094,1.769693469277911e-5,0.00808399790151115,0.2642064046943297,0.16505887044198647,0.37044487819264926,group,high,w.specialization
Beta,-0.11360839790698714,0.02165983885707119,-5.245117410921916,1.715181225936391e-7,0.01219182313875558,0.28868681407039964,0.17675204542660128,0.4036824385515506,group,low,w.specialization
Beta,-0.1273926494671988,0.02455386020500483,-5.188294158375646,2.321728156395864e-7,0.01192243292952202,0.29141310650889424,0.1802088973448236,0.405637028365944,group,int,w.specialization
Beta,-0.14540516986686652,0.02850776143896265,-5.100546746828591,3.68392345073687e-7,0.01151191799083737,0.29380349411885287,0.18313899840852085,0.40743421409808567,group,high,w.specialization
Beta,-0.11475020983176049,0.02113136934455819,-5.430325312131807,6.26082230503755e-8,0.01308917270760481,0.2480532263790491,0.14953511465017397,0.35477954739832457,group,low,w.specialization
Beta,-0.12768227399489154,0.02398552948017306,-5.323304374015858,1.1252078602197457e-7,0.01256704699180112,0.2510735414656951,0.15292393187734665,0.3572138144520558,group,int,w.specialization
Beta,-0.14304737766088746,0.02775554186397807,-5.153831201059648,2.785668908877881e-7,0.01176040818283252,0.25431110983790656,0.15628373036905546,0.36003010015781156,group,high,w.specialization
Beta,-0.115014553078363,0.0211590716713042,-5.435708847016432,6.077174230512128e-8,0.01311569728512784,0.27497361717374685,0.16541074929027735,0.389531600456547,group,low,w.specialization
Beta,-0.1289991760709762,0.02389117825554119,-5.3994480594968906,7.422723502514827e-8,0.01293752135104199,0.2767880621777025,0.16778874073284872,0.390740492140322,group,int,w.specialization
Beta,-0.14517809752438524,0.02745661632461306,-5.287545115100093,1.365435204903065e-7,0.01239478265393742,0.27920310508511575,0.17052917297960662,0.392679795787275,group,high,w.specialization
Beta,-0.11489685636591764,0.02065206706382028,-5.5634555132353745,2.9747792007484012e-8,0.01375238606521375,0.22720845990631208,0.13496494381491544,0.3296700060602425,group,low,w.specialization
Beta,-0.12943603933083542,0.02363348058992403,-5.476808159438841,4.83734374778777e-8,0.01331901172023021,0.23029283055404165,0.1383165056606812,0.33228322133060656,group,int,w.specialization
Beta,-0.14716843387782214,0.02769439235455312,-5.3140156315300695,1.183346940436536e-7,0.01252219416384776,0.2340945402674979,0.1421038925865197,0.3357825207578374,group,high,w.specialization
Beta,-0.12411457158481594,0.02144085100812721,-5.788696145398797,8.135432327804892e-9,0.01490890568123124,0.28144158677338627,0.17421293856291276,0.3944873591372564,group,low,w.specialization
Beta,-0.13608327651911845,0.02435045857619824,-5.588530338896176,2.5809744785831867e-8,0.01387899723726005,0.28519654321497334,0.17798250759950954,0.39782363905979823,group,int,w.specialization
Beta,-0.15011716022886132,0.02826410725118917,-5.311229500183322,1.201345516399499e-7,0.01250875516659844,0.2898837092841828,0.18251705791020997,0.4021356001574251,group,high,w.specialization
Beta,-0.09956898206098266,0.0212108486212553,-4.694247921849058,2.844713050009773e-6,0.009698300952716,0.2376622988185899,0.14288727035088364,0.34261076227566956,group,low,w.specialization
Beta,-0.10977171873991382,0.02403376981834195,-4.567394943432423,5.217956893677211e-6,0.00916160938573039,0.23939382268736736,0.1447689841830587,0.34409304895003817,group,int,w.specialization
Beta,-0.12152378139768212,0.02775914633589846,-4.377792455401487,1.2564132846337728e-5,0.0083858183575773,0.241460417729853,0.14682677547709902,0.3460182948238503,group,high,w.specialization
Beta,-0.10202088918768593,0.02133703746573438,-4.7813989805999775,1.858895926076798e-6,0.01007519301522186,0.27476322334538056,0.16235528845482683,0.3924507302354712,group,low,w.specialization
Beta,-0.1127136611830426,0.02406874926887373,-4.682987882914487,3.0039191187825054e-6,0.00965009100699482,0.2778822996287053,0.16596098626350866,0.3949293124095485,group,int,w.specialization
Beta,-0.1252056416232249,0.02770157643585737,-4.519802037733732,6.526263239159391e-6,0.00896389868000178,0.28129151751066295,0.16966032659885952,0.39783863026074817,group,high,w.specialization
Beta,-0.12131215728968556,0.02242475725661488,-5.409742272857859,7.013872149741475e-8,0.01298798970415868,0.26005703133247426,0.1487779575963202,0.3800465858346113,group,low,w.specialization
Beta,-0.13511879291548817,0.02540772151031149,-5.318020856795499,1.1579296987918043e-7,0.01254152520802612,0.2629652632118878,0.15227500765714733,0.38221711198679387,group,int,w.specialization
Beta,-0.1521983655443957,0.02943321610825895,-5.17097299135071,2.544699040374354e-7,0.01184087056038009,0.26665863774320275,0.1563778887384653,0.3852286155166795,group,high,w.specialization
Beta,-0.10309988742358624,0.02139764638682212,-4.818281672655408,1.549270201017805e-6,0.01023669530247509,0.3073809140526879,0.19609337319766856,0.4210591881813604,group,low,w.specialization
Beta,-0.11535893441329262,0.02426054234381996,-4.755002290485839,2.11615744571958e-6,0.00996033679626882,0.30852837687189033,0.197824325395442,0.4217010773498576,group,int,w.specialization
Beta,-0.1290657457704957,0.02809103615261771,-4.594552691801241,4.588226637292081e-6,0.00927532054709136,0.31023712426361105,0.1998889533135158,0.42304280902565333,group,high,w.specialization
Beta,-0.12271542507561252,0.02177020901334751,-5.636851028870444,1.959854856181664e-8,0.01412449765658382,0.2126516909316603,0.11918125811618176,0.3193223718868251,group,low,w.specialization
Beta,-0.13682020544483503,0.02492607570697087,-5.4890391513402825,4.518402763054041e-8,0.01337979671176475,0.21630225634915343,0.12287603172828486,0.3225561481094258,group,int,w.specialization
Beta,-0.15391359842588473,0.02917342793347012,-5.275814648072349,1.454542286616345e-7,0.01233851295494728,0.22049331393314917,0.12693710237661168,0.3264506946999289,group,high,w.specialization
Beta,-0.10822568139485551,0.02097749739248156,-5.159132158140282,2.708888584557201e-7,0.01178526337130283,0.28555236618739666,0.1811573415192542,0.3939082750160521,group,low,w.specialization
Beta,-0.12094180070366412,0.02386934531189713,-5.066825215494429,4.390699723799685e-7,0.01135592929512199,0.28738196363239754,0.18320594674487609,0.3954196344169176,group,int,w.specialization
Beta,-0.13688505446543214,0.0277266870070241,-4.936942319533326,8.547014229698391e-7,0.01076433904557525,0.28930061951043756,0.18521617203402663,0.39711380079700426,group,high,w.specialization
Beta,-0.10452803911429212,0.02124941473103475,-4.919102028802187,9.354387340287929e-7,0.01068422567627167,0.2772446476326377,0.17020159031389012,0.3889247807076821,group,low,w.specialization
Beta,-0.11541285169909604,0.02401429374533641,-4.8060064944241505,1.6463548817569065e-6,0.01018281270953505,0.2787477326652899,0.17206501024137508,0.3900935735108525,group,int,w.specialization
Beta,-0.12821524056023065,0.02771776577684705,-4.625742261929719,3.954834000730045e-6,0.00940671235509288,0.2807523971397516,0.17426926663579212,0.3918481022721482,group,high,w.specialization
Beta,-0.10670933610487492,0.02146139239861537,-4.972153442931295,7.146045786221578e-7,0.01092327032436294,0.26718936254110903,0.16240302716714483,0.3784813543664622,group,low,w.specialization
Beta,-0.1179684076731008,0.02450746242815719,-4.813570887598878,1.5858582318450942e-6,0.01021600148498854,0.26968054643002204,0.16510048097644148,0.38061947823051073,group,int,w.specialization
Beta,-0.13166377107315658,0.02866854431291917,-4.592621433304644,4.630488090739959e-6,0.00926721284849636,0.27256304374620127,0.16801051229408892,0.38325454651413926,group,high,w.specialization
Beta,-0.1179307639087766,0.0208720869986414,-5.650166364123189,1.815984473907406e-8,0.01419249801734279,0.29558522840301504,0.1857314315027784,0.40780287128136816,group,low,w.specialization
Beta,-0.13186018090045884,0.02369589426880628,-5.564684725743483,2.954183253578435e-8,0.01375858025470894,0.298131241223661,0.18887264041570856,0.40969213380741504,group,int,w.specialization
Beta,-0.14865148519340474,0.02742584128135989,-5.420124898572808,6.623654758008969e-8,0.01303898363465207,0.3005056494733785,0.1917075959723913,0.4115494206509001,group,high,w.specialization
Beta,-0.12368612605862576,0.02097033861630021,-5.898146344784566,4.259722352628614e-9,0.01548643969374904,0.2494734603732892,0.14944083343230458,0.35722480773676607,group,low,w.specialization
Beta,-0.13845777824642574,0.02369076120764774,-5.844378618012891,5.861736873669088e-9,0.01520145732622147,0.2518919087776414,0.15231742119360267,0.3590345966349021,group,int,w.specialization
Beta,-0.15552044504679188,0.02726684993881202,-5.703645466776925,1.334758392701474e-8,0.01446713230558058,0.25481494007758837,0.15545571109986706,0.3615005201824948,group,high,w.specialization
Beta,-0.12336194898607256,0.02083278395476929,-5.921529703082772,3.704433204632096e-9,0.01561113972824629,0.2719880804928868,0.16573034372064488,0.38351063506138666,group,low,w.specialization
Beta,-0.13786470091562428,0.02358661102870275,-5.845040677859805,5.838835193117121e-9,0.01520495153751026,0.27371814741723827,0.1678116492102243,0.38484739422262904,group,int,w.specialization
Beta,-0.1558045210681558,0.02724066299485455,-5.719556866056654,1.2173007934990211e-8,0.01454931265352471,0.27591077400289155,0.17020979806620967,0.3867282725995392,group,high,w.specialization
Beta,-0.11592533701571836,0.02162876731733442,-5.3597754932066675,9.225474073559781e-8,0.01274387405851732,0.2805884227032954,0.17689038981854568,0.38846500054077865,group,low,w.specialization
Beta,-0.1283392995330988,0.02441115059596069,-5.257404767898777,1.6058411400621253e-7,0.01225044198508585,0.28231935026544386,0.178989424194028,0.3898044586895784,group,int,w.specialization
Beta,-0.1433285644308505,0.02810920455489783,-5.098990409028722,3.713972054342207e-7,0.01150469701153179,0.2845570646793194,0.1814091367963085,0.39174458211239505,group,high,w.specialization
Beta,-0.11160709904702534,0.02101253645543159,-5.3114529644599715,1.199892198933128e-7,0.01250983280749046,0.22906038462761175,0.13370091409499657,0.33578649763433294,group,low,w.specialization
Beta,-0.12319074207486937,0.02385360816448098,-5.164448968282521,2.633935056728376e-7,0.01181021730032909,0.23188174907268308,0.13661213720528603,0.33825976064210894,group,int,w.specialization
Beta,-0.13609504594270838,0.02757171437070086,-4.93603858334359,8.586246047492807e-7,0.01076027407874567,0.2353658447497013,0.13992725746021883,0.3415771719361724,group,high,w.specialization
Beta,-0.1234030488641685,0.02060675087459016,-5.988476767404157,2.476479021851219e-9,0.01597071016196224,0.243595929125991,0.14565899856045733,0.352044299326477,group,low,w.specialization
Beta,-0.13580317213493875,0.02329296029766159,-5.830223827263905,6.372825822609229e-9,0.01512684012138492,0.247023368106204,0.14913142088804937,0.3551017197509732,group,int,w.specialization
Beta,-0.15091330869252362,0.02682024857942032,-5.626842280959402,2.0752286111758167e-8,0.01407348324131808,0.25039489295013595,0.15236262846856988,0.3582572268718672,group,high,w.specialization
Beta,-0.10338404335708568,0.02170344572081302,-4.763485240407847,2.0299635643539204e-6,0.00999718103575248,0.27050403195632194,0.16431645079954058,0.3835875411633829,group,low,w.specialization
Beta,-0.1124074900543534,0.02442269987889782,-4.602582458603519,4.416443859955876e-6,0.00930906577725177,0.27359254274430206,0.16748701290726925,0.3862645532626935,group,int,w.specialization
Beta,-0.12402451562359328,0.02806939345917566,-4.418496459639409,1.0433525488018349e-5,0.00854969460981348,0.27654415032242463,0.1704846142482246,0.3888858214700605,group,high,w.specialization
Beta,-0.1029317426048511,0.02160983600562467,-4.763189437349719,2.0329115435480105e-6,0.00999589520696825,0.2804932877579763,0.17168426725439587,0.39394701647619057,group,low,w.specialization
Beta,-0.1157697917686648,0.02439305709292394,-4.746014053410626,2.211320156764174e-6,0.009921366600362,0.28205352549299084,0.17376841882473557,0.3949501110747316,group,int,w.specialization
Beta,-0.13168272946317924,0.02811690074742901,-4.683401298246579,2.9979254976275627e-6,0.00965185908352297,0.28369966358002496,0.17578815202214346,0.39615522303481265,group,high,w.specialization
Beta,-0.10446458914482788,0.02153334314889046,-4.8512944981425505,1.314722809064861e-6,0.01038225953616875,0.26020778861356664,0.1533877911740708,0.37263791765693904,group,low,w.specialization
Beta,-0.11469914586546888,0.02441556280478723,-4.697788323887396,2.796352039702299e-6,0.00971348216507922,0.2635208891439862,0.15707690645416458,0.37539668767301143,group,int,w.specialization
Beta,-0.12719025571364573,0.02823280731367438,-4.505051669163693,6.991850944881861e-6,0.00890302712576302,0.2671314978633012,0.1609733370289734,0.3785081747518571,group,high,w.specialization
