"species_name","marginality","specialization"
"Adelophryne_adiastola",4.01124740788802,18.4380647200326
"Adelophryne_gutturosa",2.33559405792631,8.37080884079072
"Adelphobates_castaneoticus",1.83944137084782,16.4542474071865
"Adelphobates_galactonotus",2.35405805027175,9.56382468973241
"Adelphobates_quinquevittatus",1.71886190313406,9.03959751129867
"Adenomera_andreae",1.97328446699374,3.88838122135725
"Adenomera_araucaria",2.82661751506534,68.6871321080635
"Adenomera_bokermanni",1.68357322607736,8.10288154599287
"Adenomera_diptyx",1.25050962005352,5.20433001356667
"Adenomera_heyeri",2.41910180742071,14.55291224453
"Adenomera_hylaedactyla",1.33451399764707,2.31333469936749
"Adenomera_lutzi",1.82181292797755,45.4807144549712
"Adenomera_marmorata",1.56358815876806,6.91011687341376
"Adenomera_martinezi",1.43863770324614,7.74542821876955
"Adenomera_nana",2.37288900399134,43.3578429178117
"Adenomera_thomei",1.08887422826588,58.2667918216561
"Agalychnis_callidryas",1.52760387151886,2.89128178382852
"Agalychnis_hulli",4.98998443187171,48.8378923050768
"Agalychnis_lemur",2.93768592292511,6.73541431542871
"Agalychnis_moreletii",1.37174959152311,2.60254837074119
"Agalychnis_saltator",2.58932565723475,16.6811526391514
"Agalychnis_spurrelli",3.38313171908432,11.0200683457128
"Agalychnis_terranova",3.09757954931386,13.1227109316206
"Allobates_algorei",2.05910687394357,32.3323743091271
"Allobates_brunneus",1.79236342410828,6.89229534519184
"Allobates_crombiei",2.7969640864154,80.5578205318317
"Allobates_femoralis",1.94853804581871,4.9208628682172
"Allobates_granti",2.57211402365915,31.7363161595142
"Allobates_insperatus",4.82406280733865,13.2531927714204
"Allobates_kingsburyi",4.40129103215325,2.2761235392927
"Allobates_marchesianus",2.10881185669213,6.98394803485355
"Allobates_melanolaemus",3.86043057110513,67.9255996927509
"Allobates_myersi",3.84269059515472,13.8819717232998
"Allobates_niputidea",3.24360969173906,24.7018394459904
"Allobates_olfersioides",0.996436433985671,4.47686541371624
"Allobates_paleovarzensis",2.89269893194284,124.30766515653
"Allobates_pittieri",1.88727779625237,16.7190309278854
"Allobates_talamancae",4.60366055256034,5.12773440838674
"Allobates_trilineatus",2.45643473676168,5.66865673504064
"Allobates_vanzolinius",2.58374426403769,36.0650443747123
"Allobates_zaparo",4.98033112223861,43.2831997357931
"Allophryne_ruthveni",2.20677951278089,5.91482574812159
"Alsodes_barrioi",3.02221977927534,98.6390247086511
"Alsodes_gargola",3.71517829573624,29.1709439025054
"Alsodes_montanus",4.27958036444765,83.5932349160224
"Alsodes_neuquensis",3.90980148940598,47.190431462164
"Alsodes_nodosus",3.36657464102312,22.05529213054
"Amazophrynella_bokermanni",2.81468906340034,26.4213635166515
"Amazophrynella_minuta",2.10885712072134,4.93359615983478
"Ambystoma_granulosum",3.02264680100067,72.1129125783462
"Ambystoma_rosaceum",2.96929518420008,15.3322163564149
"Ambystoma_velasci",2.91010314216717,6.89909003433121
"Ameerega_bassleri",2.18683266902964,26.9643100458919
"Ameerega_berohoka",1.69739414012361,43.7375200366039
"Ameerega_bilinguis",4.62280174819554,16.2202891061382
"Ameerega_boliviana",1.19408598286372,27.2531739002762
"Ameerega_braccata",1.47530216434948,12.4535117888467
"Ameerega_cainarachi",2.28449400069432,41.4255894371677
"Ameerega_flavopicta",1.24889429416727,5.33450618238567
"Ameerega_hahneli",2.32135241974364,5.82912020325185
"Ameerega_macero",1.93221484887219,46.8859610385474
"Ameerega_parvula",4.44773356205963,9.18514686687446
"Ameerega_pepperi",2.63681915748824,22.0618765970979
"Ameerega_petersi",2.08727150487437,18.9022269232792
"Ameerega_picta",1.48756149941009,4.22326039602526
"Ameerega_pongoensis",2.35313005913836,49.857557565553
"Ameerega_pulchripecta",2.85589633242676,155.247697623343
"Ameerega_silverstonei",3.20990091323999,20.9971954155503
"Ameerega_simulans",4.79050532306342,36.5046436343195
"Ameerega_trivittata",2.23459246389123,5.89631652051609
"Ameerega_yungicola",1.22210076254877,10.5477242466753
"Anaxyrus_cognatus",3.12103877046106,53.9936697748968
"Anaxyrus_compactilis",2.96295209670275,7.83188782276122
"Anaxyrus_debilis",2.53915411201849,13.2597767298843
"Anaxyrus_kelloggi",3.23366298402248,15.6380438661926
"Anaxyrus_mexicanus",2.91975595771844,16.5540110728183
"Anaxyrus_punctatus",3.06663262349236,7.96863032846649
"Anaxyrus_speciosus",1.96096431299578,20.9016591043571
"Andinobates_fulguritus",7.76556917888373,7.68640598498612
"Andinobates_minutus",6.4218704831021,6.29356200447234
"Andinobates_opisthomelas",3.4797849054569,20.8057640493006
"Andinobates_virolinensis",1.99699018832466,11.0310935453609
"Anomaloglossus_beebei",1.93253426351098,12.6754498638686
"Anomaloglossus_kaiei",1.86418356363478,32.7603700018595
"Anomaloglossus_shrevei",3.60080723547123,15.1764332596555
"Anomaloglossus_stepheni",2.93510868166655,38.0410036371111
"Anomaloglossus_surinamensis",2.51261710982496,23.2548920352109
"Aplastodiscus_albofrenatus",1.32405963572289,18.7179310962664
"Aplastodiscus_albosignatus",1.88668638825329,10.3617203868225
"Aplastodiscus_arildae",1.50992912358371,8.68708294041213
"Aplastodiscus_callipygius",2.33349399985918,36.7343790859634
"Aplastodiscus_cavicola",1.11117996270221,18.803770568325
"Aplastodiscus_cochranae",2.48001188636225,101.914479437145
"Aplastodiscus_ehrhardti",2.37488648901975,27.0068599703774
"Aplastodiscus_eugenioi",1.88502318404471,143.488363559139
"Aplastodiscus_ibirapitanga",2.09511455970084,30.7990948608898
"Aplastodiscus_leucopygius",1.65160572487567,9.44077543437873
"Aplastodiscus_perviridis",1.16221647098223,4.11081873717604
"Arcovomer_passarellii",1.16171380358509,11.436196566418
"Atelognathus_praebasalticus",4.00760200740355,127.719463278249
"Atelognathus_reverberii",NA,NA
"Atelognathus_salai",4.44782756034265,47.0743094548158
"Atelopus_andinus",2.73813424214847,23.802877874551
"Atelopus_boulengeri",2.49495035236089,16.9581410792723
"Atelopus_coynei",2.52044368713681,6.27237666104714
"Atelopus_franciscus",3.05938349916509,45.2176914906374
"Atelopus_ignescens",3.41603623193335,8.70782270431726
"Atelopus_limosus",3.15495014606634,4.19183782599392
"Atelopus_loettersi",2.65278667041078,29.0142467087518
"Atelopus_lozanoi",2.3255414625953,37.2313324366488
"Atelopus_marinkellei",2.3775393301737,4.90640710314215
"Atelopus_nepiozomus",2.52683518444646,14.2676497177065
"Atelopus_petersi",3.08308228658598,11.0456600443616
"Atelopus_podocarpus",2.03460208150902,12.8154154639122
"Atelopus_pulcher",2.30822678207232,29.3476177437043
"Atelopus_seminiferus",2.21001678269699,22.8277239832693
"Atelopus_spumarius",2.5600025233145,6.39576792680681
"Atelopus_spurrelli",9.24751527306095,12.2758881119556
"Atelopus_varius",3.15550479867411,9.00068566372494
"Barycholos_pulcher",4.50147700748954,27.703552565261
"Barycholos_ternetzi",1.50709602890354,8.72337287758389
"Batrachyla_antartandica",NA,NA
"Batrachyla_leptopus",3.60809136868184,5.31701716404616
"Batrachyla_taeniata",3.42001364660651,8.42214117568871
"Bokermannohyla_alvarengai",1.71569143799813,16.3404782627954
"Bokermannohyla_astartea",1.85425088745547,10.8182357041444
"Bokermannohyla_caramaschii",1.03722801227128,92.6943876909485
"Bokermannohyla_carvalhoi",1.26215228602173,7.20729733183505
"Bokermannohyla_circumdata",1.87068464888849,12.8413772553551
"Bokermannohyla_hylax",2.25761799004459,10.4795569668435
"Bokermannohyla_itapoty",1.16161665201871,38.9189536800188
"Bokermannohyla_luctuosa",1.81742072182708,35.860112020605
"Bokermannohyla_martinsi",1.83122175148021,40.6353731476723
"Bokermannohyla_nanuzae",2.03851418858201,165.791924628957
"Bokermannohyla_oxente",1.2030472628289,36.6625879014578
"Bokermannohyla_pseudopseudis",1.52478413613607,21.1666877773538
"Bokermannohyla_sagarana",1.76262850751459,147.283783310025
"Bokermannohyla_saxicola",1.68378808385295,20.3969067977855
"Bolitoglossa_adspersa",2.17010330174143,8.58661020812981
"Bolitoglossa_alberchi",1.24110799167294,18.4237032105582
"Bolitoglossa_altamazonica",2.19425417265075,4.41175168907639
"Bolitoglossa_alvaradoi",3.35853610994498,43.7586514232731
"Bolitoglossa_biseriata",NA,NA
"Bolitoglossa_borburata",1.80357106060486,8.83838594354641
