"species_name","marginality","specialization"
"Abrawayaomys_ruschii",1.34446814493972,7.46497993941951
"Abrocoma_bennettii",3.67327286978325,23.8079811846374
"Abrocoma_cinerea",4.19899722275655,10.9761191705404
"Abrocoma_shistacea",3.82361369702838,84.8638496791247
"Abrothrix_andinus",4.32019186036218,5.00337923011826
"Abrothrix_jelskii",4.01903896717016,7.70468916283202
"Abrothrix_lanosus",4.59502981614897,17.0922057184907
"Abrothrix_longipilis",3.60825415918133,4.72482787009601
"Abrothrix_manni",3.29675008575256,16.4095318675676
"Abrothrix_olivaceus",3.47611886198023,3.80329236730735
"Aconaemys_fuscus",3.75461474096421,25.7936450158609
"Aegialomys_xanthaeolus",2.18098469842251,3.5207360186305
"Aepeomys_lugens",2.19264444315224,18.5565393854071
"Aepeomys_reigi",1.64159099851784,14.3318098856022
"Akodon_aerosus",1.52562971933415,5.42804996016044
"Akodon_affinis",3.05332031026146,8.40034132267093
"Akodon_albiventer",4.56009024132238,15.6963896579546
"Akodon_azarae",2.38194865296272,6.15485035624213
"Akodon_boliviensis",3.68339982580112,9.07123569017074
"Akodon_budini",2.15619149279861,30.0678692848058
"Akodon_cursor",0.837398284139235,4.05047385829208
"Akodon_dayi",1.29523515767057,5.38319209568352
"Akodon_dolores",3.23743698256084,9.18663081718701
"Akodon_fumeus",1.58100456196811,5.1373195349416
"Akodon_iniscatus",3.8046351231541,13.3311627010785
"Akodon_juninensis",3.19506751875902,10.4628044430301
"Akodon_kofordi",1.94659250308231,13.82448576928
"Akodon_lutescens",3.271971913851,11.1275375318916
"Akodon_mimus",3.08410919772011,11.9552241784346
"Akodon_molinae",3.56098908192061,16.4503459455809
"Akodon_mollis",1.81347854275294,4.10524463826853
"Akodon_montensis",1.44364988558968,4.34840370300154
"Akodon_orophilus",1.85126586107403,11.793543412258
"Akodon_paranaensis",2.1915169731274,5.09444244117981
"Akodon_polopi",2.57510938783686,32.4480006286487
"Akodon_reigi",2.97362542634713,23.8333829908242
"Akodon_serrensis",1.61171077722038,5.14745654954639
"Akodon_siberiae",1.7683323002813,7.49412824282376
"Akodon_simulator",2.51810114003026,9.78751707265868
"Akodon_spegazzinii",3.30956012196816,12.1423800089856
"Akodon_subfuscus",3.58708471979792,8.29745580353153
