tree_id,K,K_pval,lambda,lambda_pval,class
40,0.007122535408481445,0.7940000000000006,0.13138784850673685,3.479781771479444e-7,Birds
41,0.007497737409758975,0.7390000000000005,0.11527157157623823,1.2836845092594944e-6,Birds
42,0.0018343745371285718,0.7820000000000006,0.1409242390397653,3.104056421666706e-6,Birds
43,0.006538290409710268,0.7450000000000006,0.12830028690872378,2.0598574924462143e-6,Birds
44,5.474390611988661e-4,0.8080000000000006,0.14019667747290376,1.7128698503996105e-6,Birds
45,0.005159353582338749,0.8120000000000006,0.13819691568889708,9.85803246197975e-7,Birds
46,5.6109677179227e-4,0.8860000000000007,0.14162933678780235,5.858899628862765e-6,Birds
47,0.006253713923264549,0.8010000000000006,0.15066434096586562,4.577790483311132e-7,Birds
48,0.0030515686513858486,0.7210000000000005,0.13853869971123267,3.9782479424760777e-7,Birds
49,7.403139337033257e-4,0.9500000000000007,0.14607116975728993,2.0595710461908636e-6,Birds
50,0.0026928267802737004,0.7210000000000005,0.17146300018560612,2.786286187946263e-7,Birds
51,0.0028738303420542733,0.8570000000000007,0.15261415533634962,4.4010170519554393e-7,Birds
52,0.002069449446723368,0.7840000000000006,0.13649916199549247,6.706232692721602e-7,Birds
53,0.004210632503086057,0.6110000000000004,0.14606158931699867,7.921691599338005e-8,Birds
54,0.003594761160773122,0.8190000000000006,0.1483295913457635,5.428406667847738e-7,Birds
55,0.006980118758824646,0.7710000000000006,0.14878009360680527,2.2870800752237963e-7,Birds
56,0.004628782404030968,0.6430000000000005,0.1465199516972506,4.637138743644364e-7,Birds
57,0.0052023791608237745,0.5890000000000004,0.12744252886841334,2.454672274054096e-7,Birds
58,0.007186817737715591,0.8090000000000006,0.11271758546546314,2.059296348475204e-6,Birds
59,0.0039419122663048,0.7540000000000006,0.1287703493803019,1.3803985216691118e-6,Birds
60,0.005988289607311123,0.5750000000000004,0.14731980844854473,1.711940050676571e-7,Birds
61,1.3370487457598908e-4,0.9720000000000008,0.15076386082091597,9.397199954810188e-7,Birds
62,0.004115325155137207,0.8730000000000007,0.12237673816067779,3.7162433000288613e-7,Birds
63,8.717017572231864e-4,0.7310000000000005,0.13836567000151911,3.9898046294410274e-7,Birds
64,0.0011885386912941398,0.7980000000000006,0.1310329702863483,2.7242992615232784e-6,Birds
65,0.0037666565444450244,0.5830000000000004,0.1510090853116862,2.8525129440379023e-6,Birds
66,0.0030143953716919676,0.7840000000000006,0.12341491558722796,3.7768260259737604e-6,Birds
67,0.0019823448728100595,0.7940000000000006,0.12981305573761398,7.784711618907911e-7,Birds
68,0.0032898370187483647,0.6530000000000005,0.16331722001774449,1.814684545490601e-6,Birds
69,0.004111199777031683,0.8230000000000006,0.13732252563652217,9.13391138372275e-6,Birds
70,0.004250257053405913,0.8120000000000006,0.13265542986454415,3.208873651699823e-6,Birds
71,0.004021691139094728,0.7980000000000006,0.14878546543766222,4.4498304840034456e-7,Birds
72,0.005293160567187735,0.6570000000000005,0.15288453578952638,2.7340871810433177e-7,Birds
73,7.488244660474357e-4,0.8950000000000007,0.12998001991642325,2.0797570654904913e-6,Birds
74,0.0010594923779277004,0.8370000000000006,0.12758382763947096,1.2459076604029533e-6,Birds
75,0.00194127254853587,0.9200000000000007,0.13328763696021753,6.894851479745364e-7,Birds
76,0.0018343745371285718,0.7630000000000006,0.1409242390397653,3.104056421666706e-6,Birds
77,0.0031795290167906318,0.8580000000000007,0.130437550392168,2.380700819445981e-7,Birds
78,0.0034559096020297156,0.7450000000000006,0.14226066182170402,1.1187373726910211e-6,Birds
79,0.005579870042443012,0.7990000000000006,0.11925132668841804,1.2690122113766387e-6,Birds
80,0.005341858195124912,0.6350000000000005,0.1538834571757666,7.301291312782917e-7,Birds
81,0.009637796523978821,0.7750000000000006,0.11875326367568108,6.020042333508025e-7,Birds
82,6.443535358317485e-5,0.9770000000000008,0.1340876290628364,6.869573590913589e-6,Birds
83,0.003076263941572604,0.8010000000000006,0.14454568967917153,1.0768917716063669e-6,Birds
84,0.001757524985579837,0.8590000000000007,0.15477627472966984,1.574996604169388e-6,Birds
85,0.0030056004451982175,0.8510000000000006,0.17320183852832288,2.2866656988457204e-6,Birds
86,1.4299645993250392e-4,0.9670000000000007,0.11224710334896554,3.190281652384416e-6,Birds
87,0.0034783419004107787,0.8200000000000006,0.15450247746364335,3.8198828007530986e-7,Birds
88,0.002651318180974645,0.8590000000000007,0.14057073217098237,1.2659200719011523e-6,Birds
89,0.006238749826382815,0.5620000000000004,0.13752514628953563,6.665528578581433e-7,Birds
90,0.006301741349230499,0.7530000000000006,0.12315923195901461,3.2004999966765266e-6,Birds
91,0.0033006852533919323,0.7710000000000006,0.13244255630883273,8.853336318259032e-7,Birds
92,0.0014126522037599218,0.7600000000000006,0.15189495183696444,8.539802984946936e-7,Birds
93,0.0011404127015664683,0.7920000000000006,0.14760418387400065,1.3229604528523656e-7,Birds
94,0.00271872335676903,0.6970000000000005,0.12656657729394857,1.0937871958277693e-6,Birds
95,0.005542489961377572,0.7740000000000006,0.15776554808584992,3.8515735446009594e-7,Birds
96,0.005172071527806986,0.7970000000000006,0.13353681909496593,7.393509411115135e-7,Birds
97,0.004009653301689918,0.6770000000000005,0.135333548804956,3.9144342089113036e-7,Birds
98,0.00387946608380169,0.8240000000000006,0.13171290917638634,1.0754394078677728e-6,Birds
99,0.00639852281535067,0.7080000000000005,0.12928397960033985,2.8803046803959458e-6,Birds
100,0.0039877850912141835,0.6970000000000005,0.1431231676870193,7.00101305884915e-7,Birds
1,0.03124063563800394,0.2830000000000002,0.8874087509818186,7.895191188577614e-43,Reptiles
2,0.029791166838848193,0.18600000000000014,0.48622078848909916,5.567122864203577e-19,Reptiles
3,0.01947487395580903,0.7140000000000005,0.7732490066862915,4.414286465708e-26,Reptiles
4,0.026868858649264707,0.4860000000000004,0.5254126742516322,2.784384953396432e-19,Reptiles
5,0.04231429096574051,0.03800000000000003,0.16046966738886698,2.088052086559766e-16,Reptiles
6,0.032083874347781226,0.08900000000000007,0.3860693375839286,7.72804828979006e-19,Reptiles
7,0.021899130158602176,0.4840000000000004,0.14171135965276974,1.2854232055104243e-16,Reptiles
8,0.03905795831259269,0.1500000000000001,0.18131447813028198,4.120422410661888e-17,Reptiles
9,0.016226356806378225,0.8180000000000006,0.23318791989290408,1.5245589765782816e-17,Reptiles
10,0.025251995351457366,0.5520000000000004,0.14434977002884772,3.787781559933429e-16,Reptiles
11,0.023552001984092318,0.5030000000000003,0.19052450853386105,1.314605127687932e-16,Reptiles
12,0.03226953146677689,0.34800000000000025,0.1513576088953829,3.520555976839235e-17,Reptiles
13,0.02878097840073876,0.07900000000000006,0.15219652788778903,3.117818231384255e-16,Reptiles
14,0.024596630370688533,0.3920000000000003,0.20192249543427998,2.246860819644082e-17,Reptiles
15,0.01819764433162346,0.6490000000000005,0.2962135022258351,1.932026435370612e-17,Reptiles
16,0.035052861827824654,0.09900000000000007,0.13976897676754152,2.2019076768252402e-16,Reptiles
17,0.04302761243999499,0.05200000000000004,0.16109027591842198,1.865432118470485e-16,Reptiles
18,0.019763456791097533,0.5650000000000004,0.15298114566700888,1.1407635091664946e-16,Reptiles
19,0.030351147563322346,0.17000000000000012,0.3873876658286072,2.673478905570442e-18,Reptiles
20,0.028662599941907983,0.32800000000000024,0.3154878345080761,5.931096714122495e-18,Reptiles
21,0.02928838543396387,0.21600000000000016,0.15717659486177205,3.667884336901972e-16,Reptiles
22,0.030766463047315562,0.4110000000000003,0.37881796019332414,8.565245676047523e-19,Reptiles
23,0.0327336645113035,0.21700000000000016,0.6816509834324215,3.2868743836029905e-25,Reptiles
24,0.029819118950267138,0.5310000000000004,0.8504516494637747,6.251939170994348e-55,Reptiles
25,0.03245422412523372,0.19200000000000014,0.8844822669908375,7.058664557503345e-44,Reptiles
26,0.01899725561404573,0.6980000000000005,0.16831290772139423,3.6237511658661683e-16,Reptiles
27,0.0316833730561342,0.11500000000000009,0.1778743924970661,1.1346301862876408e-16,Reptiles
28,0.015183239099740118,0.8280000000000006,0.2427090176750163,8.916666575274237e-18,Reptiles
29,0.033388129564002465,0.18400000000000014,0.16371260848301955,3.0478349807244575e-16,Reptiles
30,0.03342169594578294,0.25400000000000017,0.2213282611406705,2.7755234114259686e-17,Reptiles
31,0.02606042261518829,0.4860000000000004,0.8475173270235298,5.8170703017698464e-30,Reptiles
32,0.02464317927516115,0.43200000000000033,0.7544350998354802,1.7555504534591024e-28,Reptiles
33,0.022921836014576837,0.3910000000000003,0.2689978217850892,1.3733408073011503e-18,Reptiles
34,0.024498859542356977,0.5300000000000004,0.29858094767222715,2.176588707565806e-18,Reptiles
35,0.02995756073629677,0.1460000000000001,0.6025977650672935,1.7471872283905794e-17,Reptiles
36,0.017586251169665404,0.8280000000000006,0.1103409542837517,1.036385192917227e-15,Reptiles
37,0.02571860475841303,0.5290000000000004,0.6409911470243983,2.5576667419530036e-23,Reptiles
38,0.021913258856024635,0.5250000000000004,0.851074504279312,2.8001740136323893e-33,Reptiles
39,0.03653555823305225,0.09900000000000007,0.12955680298964742,6.899526183934014e-16,Reptiles
40,0.029188158620445902,0.2730000000000002,0.21195636854644367,8.993006523029387e-16,Reptiles
41,0.032865343775998396,0.19200000000000014,0.695661744982977,4.729050559541228e-27,Reptiles
42,0.02347367981351692,0.5010000000000003,0.87462244104543585,3.756747795715992e-45,Reptiles
43,0.005718981460445661,0.9850000000000008,0.10889612109992496,2.522711665314458e-15,Reptiles
44,0.030763812756222454,0.3030000000000002,0.13496099713280357,2.9533126503215183e-16,Reptiles
45,0.015716176038792287,0.7680000000000006,0.2028012386266464,3.9250605379706474e-17,Reptiles
46,0.034234276204234054,0.1410000000000001,0.16569239410100403,3.339049682913557e-17,Reptiles
47,0.025316238386356407,0.5520000000000004,0.1469114297261416,2.0088264361909989e-16,Reptiles
48,0.0337142122505634,0.2880000000000002,0.18274718550872343,6.296112469322331e-17,Reptiles
49,0.01819764433162346,0.6650000000000005,0.2962135022258351,1.932026435370612e-17,Reptiles
50,0.030914645878658862,0.47300000000000036,0.28847406755507055,1.5205046375261829e-18,Reptiles
51,0.03323207479301113,0.10800000000000008,0.8205086434041309,4.7604622934328947e-35,Reptiles
52,0.023717090495131245,0.3070000000000002,0.3060332819990732,2.2147609482332685e-18,Reptiles
53,0.03732755132163928,0.04900000000000004,0.6159991949138269,2.933251279095532e-20,Reptiles
54,0.022652246619630518,0.5370000000000004,0.12980028969155846,3.2154135068763915e-16,Reptiles
55,0.029077360861160813,0.19600000000000015,0.1803287746242524,7.992852968692086e-17,Reptiles
56,0.023564768736149475,0.3880000000000003,0.24916890486831447,5.191073449196672e-18,Reptiles
57,0.030449611052089758,0.17500000000000013,0.5895914024874025,4.203557534898076e-19,Reptiles
58,0.029077360861160813,0.20700000000000016,0.1803287746242524,7.992852968692086e-17,Reptiles
59,0.029148669536643718,0.2990000000000002,0.8097524820346451,5.516911765369021e-34,Reptiles
60,0.02388039927636372,0.5340000000000004,0.11493141092639822,8.028303034091545e-16,Reptiles
61,0.03425967621287957,0.059000000000000045,0.7709520821566567,7.442428329899356e-34,Reptiles
62,0.02579544273292859,0.36000000000000026,0.27709313265787006,4.125173761050703e-18,Reptiles
63,0.023641044107275522,0.4960000000000004,0.24705619910747778,2.4655250360397817e-18,Reptiles
64,0.028473450035380956,0.4020000000000003,0.2407999415415323,8.226673304351842e-17,Reptiles
65,0.017586251169665404,0.8330000000000006,0.1103409542837517,1.036385192917227e-15,Reptiles
66,0.031716200923950194,0.20600000000000016,0.10653954377522099,7.927175884574979e-16,Reptiles
67,0.028548734668207416,0.17900000000000013,0.4616336575230404,1.5588100094790308e-19,Reptiles
68,0.032741679755793,0.1340000000000001,0.7479565450383827,4.6669812581070556e-26,Reptiles
69,0.0305313292384255,0.33600000000000024,0.14162044398563967,1.0601528248519072e-16,Reptiles
70,0.011463578046117032,0.8730000000000007,0.1585417268688425,1.0580336130657455e-16,Reptiles
71,0.03822008643172224,0.07400000000000005,0.8920451992621409,3.0820177288823942e-34,Reptiles
72,0.029407456518783157,0.12500000000000008,0.4051185545501811,9.739325045443143e-18,Reptiles
73,0.027554057495539228,0.2940000000000002,0.11825898633493054,2.303586560740408e-15,Reptiles
74,0.022217991014145247,0.6370000000000005,0.13861294050095394,2.0010866270591743e-16,Reptiles
75,0.03793116802707515,0.06400000000000004,0.6972496855628101,2.5751506996213515e-21,Reptiles
76,0.029904928746319396,0.3050000000000002,0.14445396415498998,6.05446164115006e-17,Reptiles
77,0.0356043515746546,0.16100000000000012,0.7671483803726126,2.0062714322019906e-22,Reptiles
78,0.02175128996920213,0.5410000000000004,0.23911120938794034,3.410517082652377e-17,Reptiles
79,0.02525497809196964,0.36100000000000027,0.1765932782565452,1.931563801594094e-16,Reptiles
80,0.04302761243999499,0.047000000000000035,0.16109027591842198,1.865432118470485e-16,Reptiles
81,0.027577450098675165,0.21400000000000016,0.39561006546953703,1.8282482665078851e-19,Reptiles
82,0.026285538010590272,0.6730000000000005,0.1630507720572416,1.0022135322647753e-16,Reptiles
83,0.0316833730561342,0.09800000000000007,0.1778743924970661,1.1346301862876408e-16,Reptiles
84,0.027113391566301312,0.5120000000000003,0.18408803507279625,1.0537691728223585e-16,Reptiles
85,0.024470128040318898,0.4170000000000003,0.22513700554671975,5.0613554152396985e-17,Reptiles
86,0.034016493485547285,0.09700000000000007,0.2885421902206518,1.3490352395818932e-17,Reptiles
87,0.03580479716130814,0.05500000000000004,0.25362985955789225,3.471588489250628e-17,Reptiles
88,0.032980702614210676,0.07100000000000005,0.5060682821575495,6.578821548086552e-19,Reptiles
89,0.030835727066402134,0.34300000000000025,0.17045645095509712,1.378866748812071e-16,Reptiles
90,0.026627952390321816,0.43600000000000033,0.15792694836047821,1.540723421266574e-15,Reptiles
91,0.028700058417971495,0.08600000000000006,0.29881706183900897,1.4143673036719647e-18,Reptiles
92,0.02669571051487712,0.2590000000000002,0.311232978953907,1.6613779002490212e-20,Reptiles
93,0.03120790858637888,0.3040000000000002,0.4341179911439694,2.691296034363963e-21,Reptiles
94,0.02854201080481228,0.46400000000000036,0.257510665901859,3.6623918791324615e-18,Reptiles
95,0.043381893981173855,0.07800000000000006,0.8600356186296442,4.056566027800725e-35,Reptiles
96,0.01947487395580903,0.6930000000000005,0.7732490066862915,4.414286465708e-26,Reptiles
97,0.01270683051500583,0.9050000000000007,0.13322719053676385,5.984462589715729e-16,Reptiles
98,0.02036495247190429,0.47000000000000036,0.32866021592716665,2.6205741264951513e-18,Reptiles
99,0.029962812980560208,0.3870000000000003,0.4169383912951042,7.768136653689819e-19,Reptiles
100,0.026896869495483436,0.33200000000000024,0.7992375735585087,1.75504508945752e-25,Reptiles
1,0.0444951675913519,0.45700000000000035,0.33706473238245427,1.6405566273841192e-7,Amphibians
2,0.029322905213995863,0.7400000000000005,0.28442863986863715,1.6876014351850087e-6,Amphibians
3,0.029750170001404508,0.51900000000000035,0.26869270597951245,2.0931927532352454e-5,Amphibians
4,0.022821240726973887,0.7310000000000005,0.22727965158278932,4.251814072253851e-5,Amphibians
5,0.027792160066714533,0.4900000000000004,0.3651699519437747,2.397069109827609e-7,Amphibians
