biome,species,marginality,specialization,w.marginality,w.specialization,orderName,className,familyName,genusName,redlistCategory,BSI,Estimated.age,low.age,int.age,high.age
Tropical_&_subtropical_moist_broadleaf_forests,Proechimys_brevicauda,1.30329678429909,2.69008923805281,1.3241003703659675,3.425096803298081,RODENTIA,MAMMALIA,ECHIMYIDAE,Proechimys,Least_Concern,3,2.92719996650001,2.7703286258241184,2.5879075260300444,2.120720447094909
Tropical_&_subtropical_moist_broadleaf_forests,Proechimys_canicollis,1.64263431611959,7.52958048928642,2.369351288209015,4.462216328942384,RODENTIA,MAMMALIA,ECHIMYIDAE,Proechimys,Least_Concern,4,0.872449912800036,0.8581516383434327,0.8489515544820218,0.8206184135687762
Tropical_&_subtropical_moist_broadleaf_forests,Proechimys_cuvieri,1.54538721360174,2.12892818369729,1.6086984935787356,2.1944255850957406,RODENTIA,MAMMALIA,ECHIMYIDAE,Proechimys,Least_Concern,3,1.28944423750004,1.2583750161258291,1.2343768505047998,1.1611524915938252
Tropical_&_subtropical_moist_broadleaf_forests,Proechimys_decumanus,2.9796815551849,4.18107800113565,2.9087826739418037,5.874783012385749,RODENTIA,MAMMALIA,ECHIMYIDAE,Proechimys,Near_Threatened,5,0.872449912800036,0.8581516383434327,0.8489515544820218,0.8206184135687762
Tropical_&_subtropical_moist_broadleaf_forests,Proechimys_echinothrix,2.22989154516671,8.65571703987692,2.2298915451667103,8.655717039876915,RODENTIA,MAMMALIA,ECHIMYIDAE,Proechimys,Least_Concern,1,0.210678950800049,0.2098381918375809,0.2094929247770283,0.20854335717970565
Tropical_&_subtropical_moist_broadleaf_forests,Proechimys_goeldii,1.53965474382457,3.21904980738214,1.5415994676694114,3.223847699800579,RODENTIA,MAMMALIA,ECHIMYIDAE,Proechimys,Least_Concern,1,0.180667004800039,0.18004848767142487,0.17980154547252677,0.17913203784594742
Tropical_&_subtropical_moist_broadleaf_forests,Proechimys_guairae,1.50657263818299,2.51929810522343,2.1947414423818423,3.534061527363954,RODENTIA,MAMMALIA,ECHIMYIDAE,Proechimys,Least_Concern,6,0.0196410978999724,0.01963377285196864,0.019631306446138995,0.01962532034909547
Tropical_&_subtropical_moist_broadleaf_forests,Proechimys_guyannensis,1.44833228791384,2.64883575674068,1.6372240882265543,2.695102570675097,RODENTIA,MAMMALIA,ECHIMYIDAE,Proechimys,Least_Concern,3,7.08330325480006,6.210390960327946,4.8348900796176055,2.8628310105781005
Tropical_&_subtropical_moist_broadleaf_forests,Proechimys_longicaudatus,2.31907396184278,6.94646289657789,1.0552273425920533,4.865781442241998,RODENTIA,MAMMALIA,ECHIMYIDAE,Proechimys,Least_Concern,4,0.428179989499978,0.42471670367869696,0.42301584272969134,0.41800293810763567
Tropical_&_subtropical_moist_broadleaf_forests,Proechimys_pattoni,1.54347549232853,8.47767843155034,1.5434754923285288,8.477678431550341,RODENTIA,MAMMALIA,ECHIMYIDAE,Proechimys,Least_Concern,1,0.0196410978999724,0.01963377285196864,0.019631306446138995,0.01962532034909547
Tropical_&_subtropical_moist_broadleaf_forests,Proechimys_quadruplicatus,2.231646799716,2.98698322086686,2.259779194860767,3.231540222748538,RODENTIA,MAMMALIA,ECHIMYIDAE,Proechimys,Least_Concern,2,7.29211392689999,6.36931120139694,4.909136610791721,2.87222940068011
Tropical_&_subtropical_moist_broadleaf_forests,Proechimys_roberti,1.75491187821997,2.98385954271958,1.7519453506004432,3.59570696890124,RODENTIA,MAMMALIA,ECHIMYIDAE,Proechimys,Least_Concern,3,0.272210724500025,0.27080822785415276,0.27019979406813355,0.2684840384103264
Tropical_&_subtropical_moist_broadleaf_forests,Proechimys_semispinosus,2.78559050605611,1.95971891955708,2.9414460624164853,2.2660560052579295,RODENTIA,MAMMALIA,ECHIMYIDAE,Proechimys,Least_Concern,5,0.102712869799968,0.1025127582984347,0.10243886735846978,0.10224739426793909
Tropical_&_subtropical_moist_broadleaf_forests,Proechimys_simonsi,1.22891092027512,2.36022560580816,1.2741846225155675,2.9671121432271033,RODENTIA,MAMMALIA,ECHIMYIDAE,Proechimys,Least_Concern,4,0.284130478899996,0.2826026962129805,0.2819331121780427,0.2800368438337308
Tropical_&_subtropical_moist_broadleaf_forests,Proechimys_steerei,1.07282672034008,3.10526460310816,1.077213978894602,3.1787873369138437,RODENTIA,MAMMALIA,ECHIMYIDAE,Proechimys,Least_Concern,2,0.284130478899996,0.2826026962129805,0.2819331121780427,0.2800368438337308
Tropical_&_subtropical_moist_broadleaf_forests,Promops_centralis,0.7260020593200052,1.06275846673445,0.962300337006218,1.3839553327031568,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Promops,Least_Concern,8,1.13989364647998,1.1155676874224545,1.0978665119525521,1.0434947751897705
Tropical_&_subtropical_moist_broadleaf_forests,Promops_nasutus,0.718949841851466,1.15797530171433,0.6649359713622998,1.3167158935644714,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Promops,Least_Concern,8,1.13989364647998,1.1155676874224545,1.0978665119525521,1.0434947751897705
Tropical_&_subtropical_moist_broadleaf_forests,Pseudoryzomys_simplex,2.38463192325054,3.9317832660953,1.0254298474455157,3.212047026256954,RODENTIA,MAMMALIA,CRICETIDAE,Pseudoryzomys,Least_Concern,6,4.12378708718008,3.8170284204527953,3.402590618976104,2.5048067432482917
Tropical_&_subtropical_moist_broadleaf_forests,Pteronotus_davyi,0.833949873097177,1.2056341259489,1.034575238514968,1.3377909051779775,CHIROPTERA,MAMMALIA,MORMOOPIDAE,Pteronotus,Least_Concern,8,1.26789678980004,1.2378491354282262,1.2148306764560275,1.1445153800152426
Tropical_&_subtropical_moist_broadleaf_forests,Pteronotus_gymnonotus,0.606861154484705,1.39232032993619,1.1026227476590031,1.7025499614021873,CHIROPTERA,MAMMALIA,MORMOOPIDAE,Pteronotus,Least_Concern,8,1.26789678980004,1.2378491354282262,1.2148306764560275,1.1445153800152426
Tropical_&_subtropical_moist_broadleaf_forests,Pteronotus_parnellii,1.51328872905454,3.01162327652387,1.826522041435525,4.381157494647217,CHIROPTERA,MAMMALIA,MORMOOPIDAE,Pteronotus,Least_Concern,6,3.91041876380001,3.6338553804860347,3.268090321928553,2.451225375336271
Tropical_&_subtropical_moist_broadleaf_forests,Pteronotus_personatus,0.544943044142376,1.26460119545045,0.7587213930316462,1.6305177507056672,CHIROPTERA,MAMMALIA,MORMOOPIDAE,Pteronotus,Least_Concern,8,8.71039687480005,7.41600540617059,5.338732858647662,2.912838667406846
Tropical_&_subtropical_moist_broadleaf_forests,Pteronura_brasiliensis,0.739577843261961,1.71528726812509,0.8360867086563954,1.964356919301139,CARNIVORA,MAMMALIA,MUSTELIDAE,Pteronura,Endangered,4,7.61306177840007,6.611131566178376,5.017424366365738,2.8846117576242403
Tropical_&_subtropical_moist_broadleaf_forests,Puma_concolor,0.0262079029952724,1.00007017217335,0.262152502473633,1.0668244428734042,CARNIVORA,MAMMALIA,FELIDAE,Puma,Least_Concern,10,0.913268436800119,0.8976089932525131,0.8873262111651098,0.8556408826824196
Tropical_&_subtropical_moist_broadleaf_forests,Pygoderma_bilabiatum,2.89705719411681,2.65104131132706,1.8561586223647784,2.506754566195189,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Pygoderma,Least_Concern,7,1.83589347660008,1.7733409429393199,1.7156546534239268,1.5471601039192133
Tropical_&_subtropical_moist_broadleaf_forests,Reithrodon_auritus,7.19579850763829,3.34099577020712,0.7321186658602958,1.660886101015532,RODENTIA,MAMMALIA,CRICETIDAE,Reithrodon,Least_Concern,5,0.118092266180092,0.11782779355524028,0.11772856120509062,0.11746884233393949
Tropical_&_subtropical_moist_broadleaf_forests,Reithrodon_typicus,6.20825707722615,28.3232734565142,4.265059383769521,8.184235696757751,RODENTIA,MAMMALIA,CRICETIDAE,Reithrodon,Least_Concern,4,0.118092266180092,0.11782779355524028,0.11772856120509062,0.11746884233393949
Tropical_&_subtropical_moist_broadleaf_forests,Reithrodontomys_brevirostris,1.14334758133585,7.86745788317377,1.5457940414097489,8.5338396305948,RODENTIA,MAMMALIA,CRICETIDAE,Reithrodontomys,Least_Concern,3,0.0339968047800913,0.03397486277915466,0.03396735040578506,0.03394888036330056
Tropical_&_subtropical_moist_broadleaf_forests,Reithrodontomys_creper,3.16897130455501,6.11478939679555,3.1689713045550074,6.114789396795551,RODENTIA,MAMMALIA,CRICETIDAE,Reithrodontomys,Least_Concern,1,3.9619850857801,3.678260317425943,3.3010175637130192,2.464692388158576
Tropical_&_subtropical_moist_broadleaf_forests,Reithrodontomys_darienensis,2.37131856548173,4.56381319754606,2.4949324436019764,4.778437556139342,RODENTIA,MAMMALIA,CRICETIDAE,Reithrodontomys,Least_Concern,3,1.62042985038009,1.5715666018827994,1.5292683070591497,1.4032164767478281
Tropical_&_subtropical_moist_broadleaf_forests,Reithrodontomys_fulvescens,3.32846987100852,2.67812634877547,1.7148810283755973,1.915866974261057,RODENTIA,MAMMALIA,CRICETIDAE,Reithrodontomys,Least_Concern,5,5.54006904128009,4.995965039555338,4.1832998335775,2.744781703661026
Tropical_&_subtropical_moist_broadleaf_forests,Reithrodontomys_gracilis,1.72890492544571,2.53960405231459,1.4616537730850092,2.626882002499661,RODENTIA,MAMMALIA,CRICETIDAE,Reithrodontomys,Least_Concern,5,0.264001332380053,0.26268201685722076,0.2621137213297528,0.2605160194497586
Tropical_&_subtropical_moist_broadleaf_forests,Reithrodontomys_megalotis,3.62478737726725,4.75546945710928,2.303879815614424,3.8033620213396175,RODENTIA,MAMMALIA,CRICETIDAE,Reithrodontomys,Least_Concern,4,1.44675904978011,1.407723522209312,1.3758040330132832,1.279371382736297
Tropical_&_subtropical_moist_broadleaf_forests,Reithrodontomys_mexicanus,1.53568176842424,1.4357570301899,1.3362786001491056,1.6082410851764877,RODENTIA,MAMMALIA,CRICETIDAE,Reithrodontomys,Least_Concern,6,0.618030342380103,0.6108322955146369,0.6068147340524733,0.5946216530735493
Tropical_&_subtropical_moist_broadleaf_forests,Reithrodontomys_microdon,3.28891861295918,3.32460815281156,1.843493270897675,5.4487462449611,RODENTIA,MAMMALIA,CRICETIDAE,Reithrodontomys,Least_Concern,3,2.04245558568007,1.9652349822323498,1.8900617482583026,1.6752060303472174
Tropical_&_subtropical_moist_broadleaf_forests,Reithrodontomys_rodriguezi,2.61580422588571,3.55290816364256,2.6158042258857095,3.552908163642561,RODENTIA,MAMMALIA,CRICETIDAE,Reithrodontomys,Least_Concern,1,0.635747828780085,0.6281328656520032,0.6238361015234345,0.6107724453048385
Tropical_&_subtropical_moist_broadleaf_forests,Reithrodontomys_sumichrasti,2.5017066793862,2.3276839000854,1.2509368250264428,2.2537021356928846,RODENTIA,MAMMALIA,CRICETIDAE,Reithrodontomys,Least_Concern,4,0.975387679080112,0.9575394798152029,0.9454650464917568,0.908254299964612
Tropical_&_subtropical_moist_broadleaf_forests,Reithrodontomys_tenuirostris,3.64116581707564,18.2879880386045,2.521019461492803,8.98035752939137,RODENTIA,MAMMALIA,CRICETIDAE,Reithrodontomys,Endangered,2,2.63398710828008,2.5065046888352036,2.3655993727963693,1.9905512578850657
Tropical_&_subtropical_moist_broadleaf_forests,Rhagomys_longilingua,2.16201735020852,0.672312504634584,2.162017350208525,0.6723125046345844,RODENTIA,MAMMALIA,CRICETIDAE,Rhagomys,Least_Concern,1,2.23813031048005,2.145631280102192,2.0513285957101006,1.7877426031375538
Tropical_&_subtropical_moist_broadleaf_forests,Rhagomys_rufescens,2.90851091530391,5.15052299720505,2.873265012528633,5.9265730686459515,RODENTIA,MAMMALIA,CRICETIDAE,Rhagomys,Vulnerable,3,5.96885731618011,5.340566516572985,4.383667819175236,2.788325221411813
