"species_name","marginality","specialization"
"Abrawayaomys_ruschii",1.33349899038158,7.09467819558433
"Abrocoma_bennettii",3.33077152207392,23.2064250699252
"Abrocoma_cinerea",4.02660241629638,11.2111818617319
"Abrocoma_shistacea",3.42384839719106,77.4896466523738
"Abrothrix_andinus",4.10973980582759,5.01562587003789
"Abrothrix_jelskii",3.92223832638993,7.94212856682538
"Abrothrix_lanosus",4.36854939342822,15.1823084700899
"Abrothrix_longipilis",3.4492739597091,3.83261556407247
"Abrothrix_manni",3.2452064936354,16.8994987815652
"Abrothrix_olivaceus",3.27267076418766,2.24326360543795
"Aconaemys_fuscus",3.74625682540667,24.6416036333162
"Aegialomys_xanthaeolus",1.98512135943251,3.44246530552891
"Aepeomys_lugens",2.1667150949345,16.8093612763382
"Aepeomys_reigi",1.57136237442042,12.8542928368681
"Akodon_aerosus",1.52549745846119,5.45416568510915
"Akodon_affinis",3.02989543117707,8.34010028630102
"Akodon_albiventer",4.38877170119678,15.994116528054
"Akodon_azarae",2.20866731181181,6.18650468069572
"Akodon_boliviensis",3.60426613308175,8.24202637006754
"Akodon_budini",2.1055846513333,30.9390317438015
"Akodon_cursor",0.823125072198487,4.02291560644067
"Akodon_dayi",1.24467702544519,5.21479208311924
"Akodon_dolores",2.92236863709345,6.79829770467588
"Akodon_fumeus",1.5610388349199,5.17985214632826
"Akodon_iniscatus",3.44321214491803,9.59521378434361
"Akodon_juninensis",3.12666596981434,10.6731162839175
"Akodon_kofordi",1.93654818652831,13.4286240907231
"Akodon_lutescens",3.19286628993726,9.37501204149907
"Akodon_mimus",3.04491691468327,11.4384261162836
"Akodon_molinae",3.23797853405791,14.4491817066029
"Akodon_mollis",1.73926964883902,3.68482666937855
"Akodon_montensis",1.43173028375076,4.01665039083865
"Akodon_orophilus",1.79013457988916,12.0542993586337
"Akodon_paranaensis",2.16758540414797,4.68736739484999
"Akodon_polopi",2.39608132982881,29.7611384929662
"Akodon_reigi",2.8407809120749,19.3391519257346
"Akodon_serrensis",1.59906665928201,4.41057875581253
"Akodon_siberiae",1.76069888171849,7.55129635106105
"Akodon_simulator",2.38231089987494,9.53463360477367
"Akodon_spegazzinii",3.02269421596052,8.03030679768574
"Akodon_subfuscus",3.55483873432147,6.91646049348774
"Akodon_surdus",2.20598865230897,15.1478843131903
"Akodon_sylvanus",2.24696356007444,37.9466811268212
"Akodon_toba",1.7353193943399,8.64533296807953
"Akodon_torques",1.77579818860097,9.38476779425029
"Alouatta_arctoidea",1.75588517410892,5.45619959758553
"Alouatta_belzebul",2.02297239699939,5.56383108132489
"Alouatta_caraya",1.11452848798473,3.13339525057563
"Alouatta_discolor",2.10237226476765,10.2010599335868
"Alouatta_guariba",1.30689778826677,3.04506808362048
"Alouatta_juara",2.63006539342104,4.16632981100923
"Alouatta_macconnelli",2.17278675299281,5.08376881617205
"Alouatta_nigerrima",2.19606061968451,12.862964485378
"Alouatta_pigra",1.08145794575687,4.97215170397302
"Alouatta_puruensis",1.25413163989713,7.97021243877053
"Alouatta_sara",1.49469774669583,7.32434555083344
"Alouatta_seniculus",2.55444961693121,4.02359684063202
"Alouatta_ululata",2.67784749190712,10.0728036503386
"Ametrida_centurio",1.63523855969071,3.28678305302248
"Ammospermophilus_leucurus",3.02261214878135,34.6953729109624
"Amorphochilus_schnablii",2.110373318406,18.1099778109502
"Andalgalomys_olrogi",2.76993338435017,21.0353334855553
"Andalgalomys_pearsoni",1.6953395694535,22.1832084544605
"Andinomys_edax",3.53552594259892,20.1365052051822
"Anoura_caudifer",1.00980829067254,1.79944544179686
"Anoura_cultrata",1.64719434191069,3.73228022298355
"Anoura_latidens",1.66128798195654,3.15562979972551
"Anoura_luismanueli",1.86412866056074,5.60420930549163
"Antrozous_pallidus",2.07842878618176,3.17264439119401
"Aotus_azarae",1.1173559573035,5.40802893542463
"Aotus_brumbacki",2.60021936382313,6.90159525791051
"Aotus_griseimembra",1.78951965580259,4.30247777301428
"Aotus_lemurinus",2.37880334562892,4.97538330469473
"Aotus_miconax",1.86779129347851,16.5627137676503
"Aotus_nancymaae",2.63122841245002,12.7029661243651
"Aotus_nigriceps",1.3350659777928,6.84345292397968
"Aotus_trivirgatus",2.52259210791829,5.46088028349991
"Aotus_vociferans",3.63117371186757,6.31560816297768
"Aotus_zonalis",4.16029870622251,5.06915053326226
"Artibeus_amplus",1.65314790192568,3.09915996290847
"Artibeus_concolor",1.70046523075706,3.56480117668605
"Artibeus_fimbriatus",1.07435435437191,2.61337100632377
