"species_name","marginality","specialization"
"Abronia_deppii",2.41971411361021,34.7533561074925
"Abronia_fimbriata",1.49445376452504,69.5462679103925
"Abronia_gaiophantasma",1.33758115293794,94.834570554958
"Abronia_graminea",2.32318758264853,8.84644792345282
"Abronia_lythrochila",1.79556212423876,14.5613632066727
"Abronia_martindelcampoi",2.05482722387599,38.0905834308278
"Abronia_mixteca",2.29049103729723,68.6918028775021
"Abronia_oaxacae",1.86023902195912,28.5948475404036
"Abronia_smithi",2.0786761575563,26.171377355596
"Abronia_vasconcelosii",2.07471858097926,15.6492317597589
"Acratosaura_mentalis",1.32322573753177,3.77744503356453
"Adelophis_copei",3.46712226864255,2.56726425837763
"Adelphicos_nigrilatum",2.02999680531968,16.0345899617805
"Adelphicos_quadrivirgatum",1.5585171167484,6.25434916930061
"Adelphicos_veraepacis",1.79087018843202,25.4931293998347
"Agkistrodon_bilineatus",2.4015046062559,3.6850665063036
"Agkistrodon_taylori",1.85147223244931,10.1711660915237
"Alexandresaurus_camacan",2.71744030894947,15.6805113820446
"Alopoglossus_angulatus",1.88548340285053,5.14578157958341
"Alopoglossus_atriventris",2.51359302544205,6.94263018330983
"Alopoglossus_buckleyi",3.26895878233444,7.94568297444529
"Alopoglossus_copii",4.20247861363299,14.2769438515676
"Alopoglossus_festae",3.3841599834706,7.52284211843305
"Amapasaurus_tetradactylus",2.52627862887811,64.5561763756885
"Amastridium_sapperi",2.06603709448018,10.5409898813927
"Amastridium_veliferum",3.07462207941927,6.85169263991012
"Ameiva_aggerecusans",1.99216180137907,15.9768853739087
"Ameiva_ameiva",2.4722318600962,39.0074495482418
"Ameiva_atrigularis",1.50822469309312,9.34608869060346
"Ameiva_bifrontata",1.89449178907587,3.47219783166347
"Ameiva_nodam",1.73775269467234,69.6881944724753
"Ameiva_parecis",1.50076621212361,92.8748840817122
"Ameiva_praesignis",2.36696172688601,3.28245558378044
"Ameivula_abaetensis",1.84187040803605,17.0265108696915
