"species_name","marginality","specialization"
"Adelophryne_adiastola",3.93245856493806,17.518025218561
"Adelophryne_gutturosa",2.09193548039098,8.58448418346406
"Adelphobates_castaneoticus",1.6959485737093,15.6360837979833
"Adelphobates_galactonotus",2.17438253979248,9.84777385607227
"Adelphobates_quinquevittatus",1.58587219174711,7.38472045297553
"Adenomera_andreae",1.79496076454299,3.9474175420757
"Adenomera_araucaria",2.78052056630525,46.4841028276994
"Adenomera_bokermanni",1.66642173789928,8.10789344179724
"Adenomera_diptyx",1.19836739544711,5.23166273117042
"Adenomera_heyeri",2.06991479590298,15.1146299980336
"Adenomera_hylaedactyla",1.20667618445292,2.35366277238513
"Adenomera_lutzi",1.56396016712688,46.1307141732998
"Adenomera_marmorata",1.55573612784226,6.62787538089682
"Adenomera_martinezi",1.34633579834689,7.94064334288158
"Adenomera_nana",2.35972639715188,43.8535888521374
"Adenomera_thomei",1.04198586633221,54.2008997473901
"Agalychnis_callidryas",1.22909797273108,2.93554812759837
"Agalychnis_hulli",4.82670259688114,47.4932239407241
"Agalychnis_lemur",2.57186371095549,6.3633615380188
"Agalychnis_moreletii",1.14215104577058,2.33615724561617
"Agalychnis_saltator",2.30783736073758,34.3272234982125
"Agalychnis_spurrelli",2.36546612442854,11.1247891867495
"Agalychnis_terranova",2.85733108279827,13.5694556718396
"Allobates_algorei",1.99923667439214,31.2543489841455
"Allobates_brunneus",1.54841117042231,7.05630592013749
"Allobates_crombiei",2.55286975138149,49.4478422708937
"Allobates_femoralis",1.76131965649447,4.97006148760268
"Allobates_granti",2.21753321498805,32.7962223594683
"Allobates_insperatus",4.6721779793245,13.1078215831759
"Allobates_kingsburyi",4.23558797822088,3.13421803517429
"Allobates_marchesianus",1.94874917507041,7.0449369020259
"Allobates_melanolaemus",3.78301001436353,70.2048370053804
"Allobates_myersi",3.75014624409015,12.460339668479
"Allobates_niputidea",2.92038049275868,23.526459803624
"Allobates_olfersioides",0.943192909677208,4.31009651391372
"Allobates_paleovarzensis",2.8037640457641,96.9746727678518
"Allobates_pittieri",1.6726202384884,16.9828874170324
"Allobates_talamancae",4.17419334058649,5.35399473248887
"Allobates_trilineatus",2.38712213136952,5.77389010324844
"Allobates_vanzolinius",2.42585976843597,37.8804891480855
"Allobates_zaparo",4.81376252326861,41.2022518490165
"Allophryne_ruthveni",1.9953698259834,5.9876025358395
"Alsodes_barrioi",3.01199548130697,109.590335846499
"Alsodes_gargola",3.69821255115726,50.5967990466497
"Alsodes_montanus",4.17492882009389,86.4745534607229
"Alsodes_neuquensis",3.81458065495504,50.8091515599208
"Alsodes_nodosus",3.28818733705132,21.2034953231281
"Amazophrynella_bokermanni",2.62068737699284,27.7362165394437
"Amazophrynella_minuta",1.93994697294,4.92324591373985
"Ambystoma_granulosum",3.00372099047871,37.933943578322
"Ambystoma_rosaceum",2.96923448507696,13.9694146176176
"Ambystoma_velasci",2.89292773585161,7.01661545141451
"Ameerega_bassleri",2.16039395703952,26.0109890470024
"Ameerega_berohoka",1.58919326194348,36.0197331946413
"Ameerega_bilinguis",4.48992736602831,16.5356203032186
"Ameerega_boliviana",1.18482907087513,25.7578048383882
"Ameerega_braccata",1.46430612540779,11.7321823473527
"Ameerega_cainarachi",2.27083351848974,55.7946781349528
"Ameerega_flavopicta",1.17535138793724,5.49856613362267
"Ameerega_hahneli",2.17148484048949,5.7134405643176
"Ameerega_macero",1.88059790667705,44.6288147496647
"Ameerega_parvula",4.37515550062384,8.77545545194098
"Ameerega_pepperi",2.63592835732886,62.2074074590143
"Ameerega_petersi",2.08302691477045,18.9851484394475
"Ameerega_picta",1.40914328798564,4.17745217121325
"Ameerega_pongoensis",2.35294333607525,48.2516903384003
"Ameerega_pulchripecta",2.68020375373903,162.347340478491
"Ameerega_silverstonei",3.08868287068538,24.0419603370098
"Ameerega_simulans",4.08255706341521,32.7185080577236
"Ameerega_trivittata",2.07503998485318,5.83393332516421
"Ameerega_yungicola",1.21390219247918,12.627496210135
"Anaxyrus_cognatus",3.03014486026418,68.4648580283088
"Anaxyrus_compactilis",2.94096540011956,6.87237129686347
"Anaxyrus_debilis",2.4439370199727,11.2118617506705
"Anaxyrus_kelloggi",3.23336795784514,15.7446196825268
"Anaxyrus_mexicanus",2.91888118411087,16.5036554374636
"Anaxyrus_punctatus",3.06203740876769,8.33160644925953
"Anaxyrus_speciosus",1.88054091038693,18.1557673172897
"Andinobates_fulguritus",7.14309525608597,8.00486278080444
"Andinobates_minutus",5.86950808865332,6.57505088626719
"Andinobates_opisthomelas",3.38668961142797,19.1799826094514
"Andinobates_virolinensis",1.97215289045439,16.1888627666087
"Anomaloglossus_beebei",1.63987040915338,15.1374736496338
"Anomaloglossus_kaiei",1.60150122517695,33.5060595668241
"Anomaloglossus_shrevei",3.18346535022189,23.9213292745964
"Anomaloglossus_stepheni",2.83368829385708,38.8571568679408
"Anomaloglossus_surinamensis",2.16041065780567,23.1267572798331
"Aplastodiscus_albofrenatus",1.32296726488959,18.2458602288581
"Aplastodiscus_albosignatus",1.88492287776041,10.256204504299
"Aplastodiscus_arildae",1.49596341812162,8.45775307594077
"Aplastodiscus_callipygius",2.29295045270589,35.9229997061284
"Aplastodiscus_cavicola",1.11033866058436,18.7318996178143
"Aplastodiscus_cochranae",2.47142645285506,107.661973435568
"Aplastodiscus_ehrhardti",2.36766045017994,27.9732915787378
"Aplastodiscus_eugenioi",1.86706608966435,147.709127242444
"Aplastodiscus_ibirapitanga",1.99144936443603,27.6573817104568
