term,Estimate,Std. Error,t value,p_value,adj.r.squared,lambda,lam_low,lam_up,class,ext,biome,variable
Beta,-0.01983682094789903,0.05780138372836231,-0.34318937832219043,0.7316110953126023,-0.00189676914221385,0.5198920371506196,0.3156297842288587,0.6944923949297094,Mammals,low,Deserts_and_xeric_shrublands,specialization
Beta,-0.01775416503978252,0.06600643069952142,-0.2689762929403672,0.7880672268242586,-0.00199463966699939,0.5204983879838547,0.3163713850854233,0.6948923841939654,Mammals,int,Deserts_and_xeric_shrublands,specialization
Beta,-0.01507875467761336,0.08448201022752588,-0.17848479974616438,0.8584199914733992,-0.00208188570751446,0.521132952503021,0.31713863396323233,0.6953191853436852,Mammals,high,Deserts_and_xeric_shrublands,specialization
Beta,-0.00647613154418288,0.06209679877071044,-0.10429090826558868,0.9169834595183296,-0.00212709735673127,0.5376693435803946,0.32350225383465503,0.7132862415912182,Mammals,low,Deserts_and_xeric_shrublands,specialization
Beta,-2.8589625691970155e-4,0.07088839933801241,-0.00403304715002071,0.9967838322742066,-0.00215050257968143,0.5379859258716633,0.32409785418343023,0.7134329576342316,Mammals,int,Deserts_and_xeric_shrublands,specialization
Beta,0.01903258285477267,0.0915083685445795,0.2079873475779508,0.8353299094678057,-0.00205731670177582,0.5383034974161036,0.32483014147303274,0.713550288146587,Mammals,high,Deserts_and_xeric_shrublands,specialization
Beta,-0.01102670559267626,0.06137741646747929,-0.17965411754531482,0.8575023746706918,-0.00208098329690431,0.5297599623191713,0.3139087683581755,0.7078896309588032,Mammals,low,Deserts_and_xeric_shrublands,specialization
Beta,-0.01288183296451132,0.07122525544153628,-0.1808604670443773,0.8565558998432996,-0.00208004613353656,0.5298240544027292,0.31401336379714095,0.7079244693834299,Mammals,int,Deserts_and_xeric_shrublands,specialization
Beta,-0.01513620166059227,0.09466464418158962,-0.15989287015707135,0.8730348953460383,-0.00209544236249454,0.5298795332824019,0.3141719450080309,0.70793562583053,Mammals,high,Deserts_and_xeric_shrublands,specialization
Beta,-0.02349058462970514,0.05887980275955477,-0.39895827650158344,0.6901070969274801,-0.00180762274934271,0.536611554464096,0.3271870449567547,0.7109820601476184,Mammals,low,Deserts_and_xeric_shrublands,specialization
Beta,-0.02291814903998183,0.06827386513437411,-0.33567967764641965,0.7372638326027974,-0.00190775093983911,0.5368292150023722,0.32764221624471945,0.7110540121555469,Mammals,int,Deserts_and_xeric_shrublands,specialization
Beta,-0.01436835071587015,0.0902815675052868,-0.1591504347222234,0.873619453523071,-0.00209595279791714,0.5370496415707491,0.3282512301836402,0.7111266520899051,Mammals,high,Deserts_and_xeric_shrublands,specialization
Beta,0.02282568693896834,0.05920399322543801,0.3855430300461709,0.7000114418541461,-0.00183028927206736,0.5474225122662765,0.32803783717104773,0.7234846157770932,Mammals,low,Deserts_and_xeric_shrublands,specialization
Beta,0.04357181663160804,0.06830681019603237,0.6378839314346864,0.5238632230810514,-0.00127437752906111,0.5490060164157415,0.3305275699125186,0.7243577560686463,Mammals,int,Deserts_and_xeric_shrublands,specialization
Beta,0.08866917420358456,0.08996735465556863,0.985570538814284,0.32485643333676606,-6.148599708023313e-5,0.5497235224867042,0.33218146859416203,0.7246563858718689,Mammals,high,Deserts_and_xeric_shrublands,specialization
Beta,0.02853963293037206,0.06196971111061405,0.4605416487972598,0.6453427807302008,-0.00169363907790993,0.5584882545178617,0.3569637422850892,0.7233966005768159,Mammals,low,Deserts_and_xeric_shrublands,specialization
Beta,0.04163550387657645,0.07142843066336073,0.5828982029971074,0.5602443920583742,-0.00141881207465979,0.5588165242536091,0.3573546094748533,0.7236710345130959,Mammals,int,Deserts_and_xeric_shrublands,specialization
Beta,0.07707755702187041,0.09315455002764804,0.8274159125774746,0.40842577614954423,-6.772457067244289e-4,0.5593097368130711,0.35800794691397003,0.7240054785114178,Mammals,high,Deserts_and_xeric_shrublands,specialization
Beta,0.01935778218029446,0.06102205293112257,0.3172260068363183,0.7512145011054787,-0.00193370552102526,0.560962356043726,0.3468312406175004,0.7308329452550636,Mammals,low,Deserts_and_xeric_shrublands,specialization
Beta,0.03664637587312917,0.07046246306597727,0.5200836626845626,0.6032527717842271,-0.00156793307154918,0.5616475284661542,0.3481765604913563,0.7311078037540846,Mammals,int,Deserts_and_xeric_shrublands,specialization
Beta,0.07087683609199433,0.09241745318640802,0.7669204641360783,0.44351799833684824,-8.845435319902087e-4,0.5615188730541594,0.34858117469091765,0.7308593503414559,Mammals,high,Deserts_and_xeric_shrublands,specialization
Beta,-0.04549887069346714,0.05956616637644764,-0.763837484620419,0.4453514855054856,-8.946888020718949e-4,0.5564800488376862,0.35021138656258854,0.7239724843793929,Mammals,low,Deserts_and_xeric_shrublands,specialization
Beta,-0.05017730506880364,0.06837431247157677,-0.7338619322814013,0.4634027395864351,-9.912104186470838e-4,0.5571287825165667,0.3511687784812977,0.7242932361289439,Mammals,int,Deserts_and_xeric_shrublands,specialization
Beta,-0.05833391867968934,0.08901802951463045,-0.6553045377184175,0.5125957513554711,-0.00122591295989869,0.5577912929698203,0.35216553396250666,0.724648507675931,Mammals,high,Deserts_and_xeric_shrublands,specialization
