term,Estimate,Std. Error,t value,p_value,adj.r.squared,lambda,lam_low,lam_up,class,ext,biome,variable
Beta,-0.11511805991374986,0.02103638388595041,-5.472331201877042,5.634316702085584e-8,0.02852013518402589,0.0954589524396966,0.00818558392811512,0.26528639573621476,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.13479825001042903,0.02481633409206111,-5.431835722003426,7.02848936828815e-8,0.02809729259664848,0.10538204405749203,0.01419163198765575,0.275516447164131,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.08559840079561098,0.01875106537400591,-4.564988660018951,5.626321891938346e-6,0.01972395092088208,0.08472277719707369,0.01262369868609819,0.2410889244562182,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.09589609067298288,0.02190872046922329,-4.377073996981925,1.3312307849844274e-5,0.01808357123897654,0.0958613122415833,0.0174460368250877,0.2552742987211758,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.10481675144584472,0.02588354443370354,-4.049551703180205,5.534535773410454e-5,0.01537735808724927,0.11006480745080402,0.02405203746098296,0.27225503698684594,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.10167822314034414,0.01826281793588834,-5.567499139359858,3.332010201084756e-8,0.02952473805429149,0.06896596663743419,0.00676517542959569,0.19931157705306135,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.11706626163128332,0.02143202839443104,-5.462211017866239,5.955205395480335e-8,0.02841420321103644,0.07900055654145541,0.0117394460748095,0.21220878647947825,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.13257501149648532,0.02536170313643037,-5.227370211823443,2.0991413607340806e-7,0.02600487881549257,0.09160083174333848,0.01816029170722472,0.2278316118487387,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.08258374447500841,0.01789890068442246,-4.613900369137284,4.473063842214131e-6,0.02016130081213283,0.10396337597718888,0.01380533111066489,0.2655150358050301,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.0962858954643912,0.02064854259994703,-4.663084331416117,3.5439620751365197e-6,0.02060538543766608,0.10987731859191774,0.01759395743000624,0.2709721340367267,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.11025308965919914,0.0242665310971786,-4.5434219344197055,6.220897027731098e-6,0.01953246735513202,0.11924248249069178,0.02361292063186473,0.28014930545766115,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.10083291004444073,0.01717169729284999,-5.872040970954331,5.880160136584322e-9,0.03284109227411527,1e-6,NA,0.4457149289992848,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.1174764007794371,0.02030432899179815,-5.785780994136334,9.690648727911366e-9,0.03188615662349765,1e-6,NA,0.4675338932025781,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.1120046159598566,0.02536075233718467,-4.416454782992861,1.1143297200533198e-5,0.01842208003759833,0.15052120247928172,0.03315400300260408,0.33791881542026303,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.08772296136927606,0.01863099749145117,-4.7084414782154145,2.853670387548135e-6,0.02101872903322083,0.0886411752895218,0.00572620596658672,0.24607012190559824,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.1058771416836197,0.02191835139857041,-4.830524876543651,1.5782643520978468e-6,0.02214937831559797,0.09141691711097458,0.00877936107055158,0.2472346886450142,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.12503310609283377,0.026310670889132,-4.752182360522038,2.311592810944063e-6,0.02142079819420117,0.09923242216802662,0.01435348175385458,0.2544462692504231,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.08789573471138022,0.01840139114355505,-4.776580967475659,2.0537756431071585e-6,0.02164654230102862,0.11034691209633277,0.01757910362926812,0.27166438846725577,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.10490913530444285,0.02151296572781788,-4.876553824877219,1.25803452100115e-6,0.02258248543355335,0.1150510327827889,0.02123230360994834,0.2752025672060719,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.12176899885736892,0.0254555928517428,-4.783585264211674,1.9850265584597793e-6,0.02171154266360331,0.12346499263343969,0.02695429012593489,0.2832547981122065,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.0986992431709817,0.01817629704847868,-5.430107293456817,7.09490080019748e-8,0.02807930655244675,0.08454357505566851,0.01019038251033102,0.22900940804894376,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.11667494430449696,0.0211016879699347,-5.529175887290784,4.120898378090487e-8,0.02911836110501773,0.08907592351021991,0.01332718587852489,0.2328877848479795,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.13459771925660077,0.02477923867646295,-5.431874684045519,7.026999293557878e-8,0.02809769809433392,0.0970785672129684,0.01807742346975774,0.24134410831512648,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.07181822880129202,0.01831076085046345,-3.922187034596887,9.383223421499665e-5,0.01437803642218027,0.10887764778662348,0.02040696441907651,0.25864934494359937,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.08418632281054542,0.0214545977513432,-3.92392921024468,9.31663231213964e-5,0.01439150384742003,0.11499832054545026,0.02486372980139136,0.26430709889417237,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.09476972728022516,0.02545074585206325,-3.723652258801773,2.074996958574271e-4,0.01288019761912109,0.12417250634525054,0.03122852108513748,0.27335638195386214,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.08706675794669821,0.01849086603686993,-4.708636024569704,2.8510086098609833e-6,0.02102050981336179,0.0911910182007194,0.01294384105490363,0.2382763028728216,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.10487387564984846,0.02144700279151198,-4.889908238896395,1.1775088497589792e-6,0.02270883951543716,0.09480854919520548,0.01558594185256012,0.24096462110277553,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.1222243232720068,0.02518838234880763,-4.852408605659928,1.4172888134211805e-6,0.02235482783986903,0.1024194668487618,0.0203342616928064,0.2487335216753056,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.08465241085416317,0.0179284847180058,-4.721671250283951,2.6779956860956133e-6,0.02113998058494637,0.1201211155813856,0.01948122917581265,0.2917049444579119,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.09946725992114054,0.02089719437101887,-4.7598380028988965,2.2275189488496494e-6,0.02149151751325257,0.1265334175314393,0.02402850421920147,0.2972044872332421,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.11461522107647704,0.02458705313192134,-4.6616087117684,3.568917370966318e-6,0.02059199935762272,0.13601323783923452,0.03051916872572181,0.30581585085952484,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.0920762468038758,0.0176063250380573,-5.229725488132621,2.07328866741463e-7,0.02602857503303204,0.08755878377091726,0.01221719332296429,0.2388925423747917,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.1091214411632617,0.02022918166836959,-5.394258796631614,8.61784346106731e-8,0.02770740815009765,0.09233583615938436,0.0150705760547141,0.2431954970337072,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.12605257287403723,0.02351672373575831,-5.360124747409785,1.0359826108086169e-7,0.02735532308152856,0.10102608982782103,0.01976925102585592,0.25275393988327827,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.09413833500692136,0.01829576859658728,-5.145361044000142,3.2218082024471073e-7,0.02518574044294493,0.08194609690502672,0.00506347759042238,0.22901532779030617,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.10909830798176308,0.02133156944560841,-5.11440605717942,3.781399731117574e-7,0.02487956430381511,0.08726812001801448,0.00887018700394876,0.2348263490212169,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.12307735321051172,0.02519679680261321,-4.884642844670919,1.208647113060124e-6,0.02265898311788823,0.09699713934907492,0.01480020187634578,0.2460614864311074,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.08039425383687696,0.01828348730076712,-4.397096271317116,1.216349815513773e-5,0.0182553287071319,0.09302530649728329,0.0149179127575979,0.2369923983656723,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.09377698461281404,0.02131719058916534,-4.399124932554529,1.2052537790019358e-5,0.01827277158530605,0.09799073615090025,0.01830945510450387,0.24215166139326344,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.10773057866790452,0.02512556709258279,-4.287687448841988,1.9829748968192007e-5,0.01732562916181668,0.10494624800720256,0.02292606409195728,0.24961851093381,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.07238930864457435,0.01798040975301975,-4.02600995410668,6.10856630731682e-5,0.01519039466758202,0.09986969793462114,0.01446289667773557,0.2465482370303668,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.08427403116706969,0.02109279279570823,-3.995394634712241,6.939835378538817e-5,0.01494877994682325,0.10522714894856328,0.01866893708756705,0.2514264518582053,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.09576314494182986,0.02519740582033848,-3.800516038223789,1.5325600849114274e-4,0.0134514021835104,0.11428605237963715,0.02507184982298099,0.2606215892700881,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.07475229384704493,0.01939289944045975,-3.854621846338659,1.234207957532263e-4,0.01386007619032513,0.11073788078937404,0.02388309109035297,0.2647011081064532,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.09048837317904648,0.02233207381531393,-4.051946716967917,5.47909510322242e-5,0.01539643586023084,0.1131229464803228,0.02588813244761692,0.26598256151888383,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.10611962166945849,0.02603948839794681,-4.075334355563833,4.9647078506520614e-5,0.01558328672871978,0.11851891031662316,0.02936135076316109,0.2709966150901825,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.09389874516472337,0.01853289786559162,-5.066598102774677,4.834411801990512e-7,0.02440995198464561,0.10269542643400732,0.02058971637978826,0.25649032292211066,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.1099446634933183,0.02143626545051983,-5.12890940574969,3.5084162375298433e-7,0.0250228110054267,0.10903321782009388,0.02415586634160123,0.26317818874607435,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.1276878710315882,0.02511808370852019,-5.08350368257893,4.433199920494957e-7,0.0245755612179132,0.11725647333588649,0.02875423766437818,0.27206960263918445,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.10955690515635466,0.01822559539318812,-6.0111564419619405,2.591358461145887e-9,0.03440684739598228,0.06397912609878775,NA,0.20314592289760788,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.12986688634031607,0.02127236192223013,-6.104958481578016,1.4772107981286806e-9,0.03548035223647123,0.069395516808955,0.00213996789962111,0.2080646326094573,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.15040266550339276,0.025191024191321,-5.970486327237564,3.298541217944262e-9,0.03394583722914442,0.07994578743801038,0.00810259769278195,0.21987747059614632,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.08205904750795742,0.01886290218633906,-4.350287495387979,1.5012189207519455e-5,0.01785492070568102,0.0957104810775024,0.01616138201792397,0.24777263241224404,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.09560276681111105,0.02182435716249905,-4.380553621775672,1.31054832976929e-5,0.01811336860322801,0.10233939634845415,0.01971056407804738,0.25539442887662434,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.11024462894313332,0.02555883795456552,-4.313366246897017,1.7697843421426995e-5,0.01754188762296369,0.11162627172987488,0.02488091697659183,0.26606486309149247,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.08706675794669821,0.01849086603686993,-4.708636024569704,2.8510086098609833e-6,0.02102050981336179,0.0911910182007194,0.01294384105490363,0.2382763028728216,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.10487387564984846,0.02144700279151198,-4.889908238896395,1.1775088497589792e-6,0.02270883951543716,0.09480854919520548,0.01558594185256012,0.24096462110277553,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.1222243232720068,0.02518838234880763,-4.852408605659928,1.4172888134211805e-6,0.02235482783986903,0.1024194668487618,0.0203342616928064,0.2487335216753056,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.08466317130346104,0.01805344420887703,-4.689585561841514,3.123305630126083e-6,0.02084644992901592,0.09606745601617828,0.01921276840483064,0.23643501293512392,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.10070958594978782,0.02078017196394029,-4.846426974933054,1.4596460067295425e-6,0.02229858726084338,0.09840602180485292,0.02119249887303426,0.23793704278310995,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.11695742151553606,0.02424194843358981,-4.824588330263052,1.6248827894305151e-6,0.02209378993357461,0.10431356742004626,0.02486312595865645,0.2443908867207079,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.08362735508941072,0.01814507063219176,-4.608819485168864,4.581386496838036e-6,0.02011567077949174,0.09553181078158736,0.01508912744936252,0.24338239747025445,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.10077395458572928,0.02103279913533937,-4.7912764219959945,1.9120868341993003e-6,0.02178301688663318,0.09699707325636478,0.01669948977452973,0.24348353016319504,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.11839624188965264,0.02467537308697537,-4.798154073388532,1.8490518982616775e-6,0.02184701954910748,0.102182475894441,0.02041073472197048,0.24824753733692187,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.10075262412267363,0.01846459545164671,-5.456530276361309,6.143028397076479e-8,0.02835481646244561,0.08214348524023234,0.00951225414176137,0.2226819635836217,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.11973859625452356,0.02141113474489243,-5.592351721717452,2.90107164957476e-8,0.02978959013977614,0.08752408190812501,0.01305768101902265,0.2284871509702589,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.13936719077482365,0.02507774362085274,-5.557405517892626,3.5242540441515764e-8,0.02941746680530701,0.0959476184120001,0.01810541952105331,0.2382745978686771,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.08501615049123235,0.01814663143438851,-4.684954934948627,3.1931742119351014e-6,0.02080423819507539,0.08394829407737642,0.01176730865368377,0.2220153720063184,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.09956739984745994,0.02093646768556629,-4.755692380529988,2.2726739370426685e-6,0.02145320928943392,0.08683923430342837,0.01391573097215866,0.2245921832890682,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.11452530051154364,0.02448158246498066,-4.67801869733563,3.300646592041545e-6,0.02074108026198816,0.09314694312269756,0.01762686776392626,0.23161949134103196,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.08839864901224262,0.01850527675102256,-4.776942825637983,2.050168484313275e-6,0.02164989824828747,0.0922385788723864,0.01846858768405003,0.2395371095168162,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.10462739223205492,0.02152401879060187,-4.860959900190147,1.3587853784358115e-6,0.0224353381628947,0.09816136857830944,0.02195234104595141,0.24558917410109068,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.12101840303592726,0.02530734608605947,-4.7819476062166055,2.000899479437379e-6,0.02169633732582495,0.10635749148324967,0.02651003257544061,0.2546909027357314,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.09179282051184556,0.01815702970262051,-5.055497623523607,5.116694352658158e-7,0.02430147983113358,0.07656952092106911,0.01068699874601668,0.20505154663358735,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.10768634739821728,0.02098121732698853,-5.132511890036921,3.443622360599363e-7,0.02505844838263533,0.08072020658655288,0.0133926918809276,0.20933931826106947,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.1241063858789701,0.02459453526212036,-5.046095994751906,5.368167850239303e-7,0.02420977585081888,0.0877677462358606,0.01750903829751526,0.21769679411171647,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.08714368188749691,0.01811057992729863,-4.811755462128663,1.7302292751875117e-6,0.02197383813099593,0.10047540873603109,0.01611609842831285,0.250277850391098,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.10085142409114148,0.0209028279553115,-4.8247741552843175,1.6234036543938402e-6,0.02209552901346285,0.10827297959717054,0.02060134490573904,0.2585846334230314,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.11556338807688588,0.02447792056037539,-4.721127670622427,2.6850043040038685e-6,0.02113499253929489,0.117698821260146,0.02628139517532769,0.26836308138112225,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.07544980879405538,0.01830419146466416,-4.121996261878574,4.072199274229859e-5,0.01595908099574551,0.11193891496347196,0.01631389801891388,0.2799358596633873,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.0891532987367684,0.02127397688170037,-4.19072086204329,3.0305007372444237e-5,0.01651981524194542,0.11757409772303948,0.02003591718761971,0.28479044900491285,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.1027285362042005,0.02496538866258258,-4.114838250372088,4.198430876045656e-5,0.01590117444597535,0.12609435978267125,0.02543095548153589,0.29269013680902867,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.0813906246208862,0.0182918449418285,-4.4495579795107405,9.585547005031003e-6,0.01870879084141111,0.10329836375212996,0.0184868823737195,0.25862495330834046,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.09269104269852782,0.02103424325196712,-4.406673517472959,1.1648095475269573e-5,0.0183377412015922,0.11145494661648075,0.02311603127944866,0.2677822530631264,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.10398229986936015,0.02449343968676414,-4.245312263166962,2.389277547409918e-5,0.01697137723355088,0.122174621838423,0.02930661490521926,0.27979452331392535,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.07791722109528224,0.01830514139003675,-4.256575758420066,2.274147583625208e-5,0.01706522036936197,0.11596845649914528,0.0250148058344174,0.26859100870176705,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.08967189474810897,0.02155787657494084,-4.159588465792812,3.466338091229204e-5,0.01626473192594163,0.12269935742500308,0.02964912598362222,0.2751632841826494,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.1020603562257162,0.02568706657181959,-3.9732195943963142,7.607696413458598e-5,0.01477485390764898,0.13086229812373418,0.03534548642878202,0.2829410542111747,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.0801717289482145,0.01879251028048783,-4.266153257420665,2.1804293540927944e-5,0.01714519789184,0.09350868169687704,0.0170036356234203,0.2343798083427609,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.09374251395564226,0.02173586626198442,-4.312803217767122,1.7742147599530966e-5,0.01753713315282983,0.09769405388616274,0.01982417836053773,0.23821814729319724,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.10591562583571816,0.0255179207480478,-4.150636992781672,3.602298545812843e-5,0.01619171574478404,0.10551251541054722,0.02457599715178672,0.2469133616721748,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.08520752538577625,0.01844241425394478,-4.620193658623116,4.342297512005544e-6,0.02021788292798114,0.1133876875777428,0.01894675193813952,0.28220121987022223,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.10255896650746292,0.02136268101954347,-4.800847160224772,1.8249181752416632e-6,0.02187210384513149,0.1157436839834844,0.02142249533957485,0.28233918223376164,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.11961414820656932,0.0250874368820796,-4.767890349612073,2.1422644507218536e-6,0.02156601318529529,0.12411542807439932,0.02678049582843194,0.2901404723769574,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.08652099291057548,0.01804025780187453,-4.795995371063113,1.8686182809979357e-6,0.021826921920716,0.08894481688604798,0.00924133771400728,0.24783106708657532,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.09894734982972034,0.02110416298004384,-4.6885228247756245,3.1392095451998614e-6,0.02083675889618387,0.09831493660272336,0.0139809021197143,0.25995373865007243,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.11152620856202416,0.02494195814377747,-4.471429545312093,8.673080214460782e-6,0.01889930505584544,0.1110371310554331,0.02046878977898102,0.27582348803193646,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.09157224196123497,0.01891399070729648,-4.841508245317523,1.495387458749775e-6,0.02225238744248862,0.07862669895384922,0.00489070007087625,0.2302704487017498,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.1071799169696995,0.02212303461302627,-4.844720394126711,1.4719524865647315e-6,0.02228255315495151,0.08654585034013251,0.00932690977073804,0.2390779981574328,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.1218259066526352,0.02623218863389208,-4.644138098916981,3.877501274285322e-6,0.020433809042282,0.09855133745031476,0.01586351319243435,0.25284031130022544,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.087894261805941,0.01835791262777443,-4.787813494272884,1.9446028269864968e-6,0.02175082284866398,0.104062795205553,0.01945188634739595,0.2608109133854232,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.10177484610461209,0.02124666124104365,-4.7901571428082335,1.9225389262800263e-6,0.02177260889285648,0.11050508430278246,0.02338788310012498,0.2669472467798263,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.1151820697428058,0.02487146834131914,-4.631092469576998,4.124465359023333e-6,0.02031603959971687,0.12040109458662736,0.02905477716113327,0.27735868825260407,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.08137199835826484,0.01890441663529153,-4.30439086950487,1.8416842199275862e-5,0.01746616396034993,0.1189982152580112,0.01980424252870162,0.29136475698738445,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.09607416745560216,0.02195389336933929,-4.376179014779169,1.336600655421627e-5,0.01807591069857918,0.1263359008281645,0.02455119784431978,0.2980506449500525,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.11032939843870278,0.02582385259211628,-4.27238337289708,2.121455149417528e-5,0.01719731236200898,0.138799053447305,0.03227868260788073,0.3103250824206162,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.08739768110935237,0.01799608075799821,-4.856484158113658,1.389109698379798e-6,0.02239318308454878,0.099983352871679,0.01815177714775015,0.25109006191035266,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.10123072833853958,0.02080053543108727,-4.866736660405675,1.3205878062194645e-6,0.0224897989900512,0.10520880792021542,0.02132858898318745,0.25653559093844336,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.1136661437833248,0.02425572405394756,-4.686157524323661,3.1748861322178357e-6,0.02081519706537023,0.11335971521156574,0.02598185145870276,0.26569280596878453,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.08581963435381368,0.01797164677088099,-4.775279385797027,2.066800915523359e-6,0.02163447307551443,0.09959177339025922,0.00948030448767402,0.2613333054632811,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.10215523775712662,0.02089192829654783,-4.889698849579466,1.1787322309331216e-6,0.02270685594405377,0.10407634014886376,0.01312454735462461,0.26453748929121856,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.11942268082366445,0.02462620442231388,-4.8494148255934695,1.4383382507254794e-6,0.02232667181298282,0.11292610371695563,0.01910336097832634,0.2730991381801333,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.09055347551364872,0.01824439417523693,-4.963358862118685,8.160491393738312e-7,0.02340938339585305,0.0904236393773356,0.01194536710192291,0.2428754722034008,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.10350274349304388,0.02112566805882265,-4.899383214999363,1.1234126420234247e-6,0.0227986776000155,0.09802324851954596,0.01639360178147098,0.2515514506377362,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.11621617863073724,0.02480167680919263,-4.6858194115190726,3.1800177060503643e-6,0.02081211567578789,0.10828439930159796,0.02230234486366368,0.26336142066518364,birds,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.0783207495437801,0.01838916111181609,-4.259071366417826,2.24936416808319e-5,0.01708604404134591,0.08695215145679959,0.0136899663489456,0.22992756118365573,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.09106589385149266,0.02133504908315402,-4.26837048729349,2.1592641737067098e-5,0.0171637367778164,0.0927353822483592,0.01701471895303123,0.23583424908029693,birds,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.08145385259583181,0.01863770749492518,-4.370379383731109,1.3719031354719746e-5,0.01802630421753033,0.12125721371466802,0.02276693715244886,0.2847639855728586,birds,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.09417614270348278,0.02167285292902441,-4.345350518083455,1.5347319282987826e-5,0.01781292010222803,0.128424956523832,0.02745128015875844,0.29143434848081967,birds,int,Deserts_and_xeric_shrublands,marginality
