term,Estimate,Std. Error,t value,p_value,adj.r.squared,lambda,lam_low,lam_up,class,ext,biome,variable
Beta,0.00531699779164899,0.03666418441711286,0.1450188481260013,0.8848609926662725,-0.00553024423770207,0.804212813454541,0.6205303417001947,0.9113584259689844,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,0.02423531573573497,0.03238387058177224,0.7483761298557126,0.45522657411661394,-0.00247765827143478,0.8199169835919159,0.6443198542816246,0.918275148544714,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,0.03031858774806535,0.03655586833690846,0.8293767629492836,0.4080083551675291,-0.00175664322179984,0.8197247650284925,0.6442649342464729,0.918083545168049,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,0.03717344701569601,0.04254225501921119,0.8738005777763604,0.3834108551849851,-0.00133026472679802,0.8193009366689195,0.6438340225128373,0.9177869159308552,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,0.07674944782743622,0.03201601490228246,2.3972205179716055,0.01756083059299484,0.02597402354953593,0.8387749447159302,0.6635540982746416,0.9341586107360054,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,0.08491193040025286,0.035140993024179,2.416321312884602,0.01669441930094306,0.02646382359746011,0.8378377099710939,0.6624101489317304,0.9336065823070514,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,0.09685838998547276,0.04014140421820941,2.4129297883788214,0.01684543821514794,0.02637660726121479,0.8362577046071873,0.6603344782925173,0.9327481301635162,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.00256090120225116,0.03018346733911268,-0.08484450025172119,0.9324809046849728,-0.00560881940785396,0.7925992605109313,0.585829095444491,0.9103871977690564,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.00242809098341838,0.03325201853708161,-0.07302085979263657,0.9418719689986456,-0.00561942367802217,0.7926374078989433,0.5859136673139974,0.9104070733454848,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.00310573289592146,0.03778618129937877,-0.08219229329671698,0.9345866737310412,-0.00561133626627405,0.79267851924896,0.585968873340548,0.9104459649250516,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.00502023068396081,0.03092730313022635,-0.16232358388385854,0.8712362037214516,-0.0055000346553652,0.818179766627816,0.6351160440152414,0.9196522502090791,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.00355851882151667,0.03458816259034612,-0.1028825631376524,0.9181726462198982,-0.0055895819970218,0.8177812205164264,0.6339940426916604,0.9195674491539464,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.00292083811932367,0.03972320990091188,-0.07352976072703096,0.9414675911044784,-0.00561899996868844,0.8175811351219229,0.6331027769306581,0.9196042884576916,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,0.00706299457706285,0.02973232525864275,0.237552714616888,0.8125027754806724,-0.00532919759475271,0.828514686864778,0.6526378479714111,0.9255517200272678,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,0.00973067674327687,0.03266379633551711,0.2979040355053949,0.766125796224935,-0.00514574303574869,0.8282833803966061,0.6523675769017006,0.925436429467194,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,0.01281502219809392,0.03702626160486582,0.3461062943608067,0.7296738895792105,-0.00496957700297588,0.8280027148330796,0.651958804118918,0.925312442347936,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,0.03547767674557844,0.02998164530459917,1.183313203299626,0.23827191681400703,0.00224343957850054,0.7787438654802953,0.5720143009399707,0.9043345352589218,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,0.03808031205721418,0.03266440356047494,1.165804603984647,0.24526199240071844,0.00201335605482108,0.7780717590634073,0.5706351796560041,0.904116111384102,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,0.04081272665367929,0.03668473696855324,1.1125260810419504,0.2674207289765329,0.00133369237794341,0.7776153547365695,0.5694762157338537,0.9040339573052472,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,0.00375058480994291,0.03252442249120817,0.1153159540636504,0.9083254107717132,-0.00557417009441015,0.7949774478036684,0.5988738817771448,0.908417438521628,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,0.00906750913392887,0.03641182286333705,0.2490265089985076,0.8036290068210041,-0.00529749874383019,0.7954428127953553,0.5999631646178997,0.9085482768982436,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,0.01264190060947503,0.04170866872041047,0.30310007481223256,0.7621695422595436,-0.0051280182789657,0.7953913713403168,0.6001080486080156,0.908465583142968,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,0.01295958376447689,0.0270896191621158,0.4783966761186725,0.6329582729933485,-0.00435107806692976,0.8569066539383818,0.6909004813196481,0.9429420536888576,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,0.01602131554298639,0.02953513733191237,0.5424493329061163,0.588191328413846,-0.0039806633105106,0.8562658195212767,0.6898116810509279,0.9426670396266948,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,0.01772191877205975,0.03293532088041007,0.5380824688609834,0.5911960758817831,-0.00400738411180335,0.8556072789690883,0.688590850229706,0.9424190662842148,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,0.03527627526646933,0.03355856199108333,1.051185544715605,0.29460641714663227,5.894896532691936e-4,0.7738923397700027,0.5635685940693244,0.900918964447883,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,0.03830079164606249,0.03765116517145576,1.0172538212734843,0.3104211559388157,1.9549737384086464e-4,0.7728357562547511,0.5616687104705466,0.9004603030742044,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,0.04010262220220767,0.04327243995529336,0.9267474226930452,0.3553196155124514,-7.935461517552012e-4,0.7722764155560972,0.560628688402989,0.9002376326241677,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,0.05112886128140011,0.03357337767946103,1.5228989400336357,0.12956859524995545,0.00735683086767304,0.7606335244666524,0.5563096488726424,0.8884344254324178,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,0.05699518292867414,0.03684450197408731,1.546911475930894,0.12367069022697574,0.00776471555849515,0.7590219179331461,0.5537833751869684,0.8876844583454825,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,0.06532459656157323,0.04196516587363179,1.5566385882587206,0.12134253555091457,0.00793166268178241,0.757169644481351,0.5506977118626906,0.8868990908710128,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,0.02298831859525442,0.03068924366769429,0.749067616138536,0.45481077212392274,-0.00247181224256517,0.7727110681927077,0.5728601432686536,0.8938484691407884,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,0.02709561694057857,0.03402712011327064,0.7962947452027016,0.4269274575937505,-0.00205993505188397,0.7718022337542837,0.5714592905277461,0.8934042620208532,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,0.03086542681741881,0.03875125057103813,0.7965014383429212,0.4268076742181619,-0.00205807787675511,0.7711263915927891,0.5701802534819214,0.8931449956269691,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,0.04800969288845486,0.02983011409277317,1.6094371191186958,0.10930286309580728,0.00885508820950544,0.7571045089801389,0.5640086552236045,0.876397913558333,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,0.05009496043003128,0.03292749102742282,1.5213719256141005,0.12995098177243802,0.00733109706285746,0.7558690374403788,0.5615459945854431,0.8759316787136796,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,0.05108147657828092,0.0373269334234463,1.3684884316319146,0.17289371820105215,0.00487922579516258,0.754476396277749,0.5586811674771613,0.8754458613690105,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,0.03087735341825476,0.0311864891030189,0.9900875124563407,0.3234828947105979,-1.1083653999498164e-4,0.810690470234134,0.6269372252810038,0.9168398861406102,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,0.03402168416300145,0.0340336805145711,0.9996475153028336,0.3188457725996612,-3.959819887569013e-6,0.8101537643674648,0.6260686118313715,0.9165726264979192,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,0.03751581389917704,0.03852394206833488,0.9738311264363964,0.3314693876879926,-2.9026927215693025e-4,0.8095083363323946,0.6249515045232155,0.916274158133087,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,0.04368296493287005,0.02852106695105342,1.5316034637777327,0.12740565880380927,0.00750399006523902,0.8067936510581913,0.6299473185762121,0.9060999120515308,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,0.0516436260091426,0.03137626147340635,1.6459458069252229,0.10154943245205604,0.00951057704781431,0.8063022812829287,0.6292542442685926,0.9057948627993208,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,0.06119083052863158,0.03568322554527934,1.714834620289161,0.08812573568402549,0.01078498766726525,0.805697297555792,0.6283479651164439,0.9054302063573691,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,0.0821084076900186,0.03145653898491002,2.610217472729811,0.00982377111770871,0.03162577083680211,0.8716754690702092,0.6989654259007276,0.9543640610238808,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,0.09169975218987558,0.03451771710752141,2.656599563181836,0.00861478966299245,0.03291102258857869,0.871074784714454,0.6974391809711483,0.9541128561536985,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,0.10352450773370732,0.03892494305438623,2.6595930426683503,0.00854157695390878,0.03299463145007618,0.8699710176193393,0.6951723135074266,0.953633556070972,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,0.04345643481792555,0.03079675669617081,1.4110717971587188,0.15997869741986115,0.00553727803206027,0.82396132265235,0.6510486871751873,0.9216120224164256,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,0.05067507660995629,0.03368887795284465,1.504207907455028,0.13431010758693285,0.00704352796983245,0.8233470058994972,0.6502267724934104,0.9212209157911202,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,0.05926790093139534,0.0379018244367631,1.5637215836477805,0.11966909996066644,0.00805385147265034,0.8225682485364778,0.6491776361910684,0.9207272781177334,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.00314485983097246,0.02818279040056021,-0.11158795088331462,0.911276565725628,-0.00557897548325331,0.8047067655722793,0.5976063151879414,0.9213252466701064,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.0095124151520631,0.03163495030393504,-0.300693222548855,0.7640013426882164,-0.0051362665712322,0.8072009050820133,0.6006338983544066,0.9225705240472708,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,0.02120189650555447,0.03239071138356418,0.6545671768207233,0.5135961229015442,-0.0032212521985638,0.7852013174992286,0.5834934706888679,0.9016486118287438,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,0.02151320044892436,0.03600755836427276,0.5974634611790308,0.5509615729860855,-0.00362566771089642,0.7851014953584147,0.5831931392141363,0.901624615549822,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,0.01978048429511432,0.04130231987751533,0.4789194494104595,0.6325870456635792,-0.00434824198588443,0.7854459954113043,0.5839167018384117,0.9017669710765022,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,0.02515579098056875,0.03169503847374439,0.7936822983006429,0.4284431323471234,-0.00208336740351362,0.7935515779845475,0.5868160233122549,0.9178948980565677,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,0.02639760807128374,0.03529282214568931,0.7479596831988672,0.45547709439734985,-0.00248117646214294,0.7929324808522512,0.5857438223583875,0.9176400435178996,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,0.02471513686526318,0.04067990710046458,0.6075514578788436,0.5442636756335038,-0.00355688312819163,0.7922153219562095,0.5843298852174192,0.9173921432722668,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,0.05333854363800452,0.0293787424451959,1.8155489036844936,0.07113201486254717,0.01273580693712165,0.8044549435492944,0.6089433492063856,0.9163104416922998,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,0.05967594723131273,0.03219620471481634,1.8535087523483944,0.06547386378192765,0.01349786913682686,0.8035344205959984,0.6074068009719398,0.915827321518248,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,0.06578108547053385,0.03634132336223376,1.8100905356378456,0.07197792748180287,0.01262742875290315,0.8027066721524738,0.605985621427195,0.9153998513855274,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,0.08469573923300125,0.02933760943595639,2.8869339002515155,0.0043749823748278,0.03957380737332566,0.7873335383982047,0.5938054013384655,0.9041551397719866,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,0.09442453670829028,0.03228012193652666,2.9251604716351447,0.00389378200480416,0.04072377516960208,0.7853295320457232,0.5905866087775568,0.9031050215455076,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,0.10756112288049384,0.03676582225698935,2.9255737061625484,0.00388885594623333,0.04073627397968099,0.7827563607183056,0.5863230173605599,0.9018387744812528,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,0.02297514455619147,0.03290295016674245,0.6982700469033996,0.4859246919606008,-0.00288706927291474,0.7970308505807701,0.6000515550846407,0.9130126218916114,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,0.03030961411953834,0.03672153934958464,0.8253906196849337,0.4102609176167116,-0.00179383187388841,0.7965168910432451,0.5987698468695148,0.9129042725517662,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,0.03816525604293837,0.04220642144192099,0.9042523563732228,0.36709069994509846,-0.00102536307899164,0.7958739466341983,0.597323455480361,0.9126834340054144,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,0.06537819256904563,0.03064382635654092,2.1334865890561563,0.0342621983668876,0.01956337370325159,0.820242774768404,0.6334533474756945,0.9246519378692152,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,0.07295061098545888,0.03382993652821427,2.15639219200479,0.03240247107649541,0.02009373375979685,0.8197358758138767,0.632633161913072,0.9243711581870137,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,0.08219444339530127,0.03877721898678983,2.1196580245556627,0.03542891523108449,0.01924565190189745,0.8183871379115015,0.6304216001230859,0.923703818333224,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,0.00533683876792239,0.03223989186837185,0.16553525643669945,0.8687116196188396,-0.00549405384884808,0.7839185653850486,0.582961670278812,0.9021331931595706,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,0.00329954207489212,0.03496362275102073,0.09437071491099404,0.924921423678038,-0.00559912035786909,0.7834245666932169,0.5820968150516478,0.901906116866244,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,-8.427368588387191e-4,0.03935633603576001,-0.02141299073351214,0.9829403306842082,-0.00564711239850511,0.782575309127839,0.5806438525416926,0.9015048514714248,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,0.00683872370934746,0.0327719582841278,0.20867607758000867,0.8349410639207222,-0.00540236748442499,0.7899157703683221,0.5868905117973054,0.908890988082766,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,0.01057456234553962,0.03643236884318195,0.2902518469511645,0.7719633456180248,-0.00517128928930884,0.7893958386925753,0.5863667507000265,0.9085665660795824,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,0.01551724691499324,0.0419979072113385,0.3694766702757021,0.7122141115827718,-0.00487469791207778,0.7886420358648066,0.5855360239684304,0.9081341465201782,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,0.01164771244688549,0.02927843401042375,0.3978256638568393,0.6912380890583445,-0.00475131510204855,0.7814850549234956,0.5814794143620178,0.9005172937031548,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,0.01228350899560123,0.03241120895487617,0.37898953453734774,0.7051498746298839,-0.00483430828352653,0.7813910316161913,0.5812738398833793,0.9004770500087136,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,0.01148859717176115,0.03730892693603683,0.30793158944124654,0.7584964492695048,-0.00511126258067843,0.7814424461316096,0.5812669312438363,0.9005330129070462,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,0.03966056520312698,0.02914655383966901,1.360729142158419,0.17532943588530858,0.00476139925760712,0.8217764635429731,0.6369592402147813,0.9274964476656532,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,0.04368947498029896,0.03173370682937564,1.376752965394385,0.17032755296201318,0.00500543045723415,0.8208081800126661,0.6354771013127198,0.9270407127241936,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,0.04819520253005754,0.03567623038998611,1.3509051265569063,0.17845021764872637,0.00461314087093293,0.8197504206033347,0.6338700468408568,0.9265980604941728,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,0.00375058480994291,0.03252442249120817,0.1153159540636504,0.9083254107717132,-0.00557417009441015,0.7949774478036684,0.5988738817771448,0.908417438521628,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,0.00906750913392887,0.03641182286333705,0.2490265089985076,0.8036290068210041,-0.00529749874383019,0.7954428127953553,0.5999631646178997,0.9085482768982436,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,0.01264190060947503,0.04170866872041047,0.30310007481223256,0.7621695422595436,-0.0051280182789657,0.7953913713403168,0.6001080486080156,0.908465583142968,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,0.01009602044580669,0.02760598915068061,0.3657184819822976,0.715011854346276,-0.0048903723423528,0.8365667790714627,0.6513946138332111,0.9333090438061602,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,0.01304825207553893,0.03054963469658643,0.427116468171612,0.669813603849585,-0.00461429234062605,0.8361275096853694,0.6506258407639396,0.9330890156552252,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,0.01433378922834776,0.0347471797818257,0.41251662202078815,0.6804600181301481,-0.00468380222656947,0.8356356578367016,0.6497081211644296,0.9328939680646228,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,0.07318943571697664,0.02894524272994028,2.528548003547097,0.01232766004920948,0.02940973038042927,0.9043453149775194,0.7684956737254961,0.9649665903305168,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,0.08644446548547613,0.03171588504591491,2.725588939433062,0.00706365889466864,0.03485807988990874,0.9046847101230212,0.7696868887470603,0.9649169388339424,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,0.1038508293865162,0.03577295569685751,2.90305420291673,0.00416578794345845,0.0400572447132368,0.9040688342291484,0.7690319420438586,0.9645293185527062,amphibians,high,Deserts_and_xeric_shrublands,marginality
Beta,-0.01284289326521639,0.0320173182763418,-0.4011233281428899,0.6888131516992084,-0.00473637284512386,0.8217030074008841,0.6441984753758263,0.9209450893313132,amphibians,low,Deserts_and_xeric_shrublands,marginality
Beta,-0.01686469874914951,0.03533231547038008,-0.4773165450559728,0.6337255818002532,-0.00435692809132929,0.8221494892334292,0.6451047431059792,0.9211508083736878,amphibians,int,Deserts_and_xeric_shrublands,marginality
Beta,-0.02481597223189102,0.04011403955622259,-0.6186355826146535,0.5369517718025301,-0.00347998976889184,0.8227432042962962,0.6465786477519794,0.9213684100205624,amphibians,high,Deserts_and_xeric_shrublands,marginality
