term,Estimate,Std. Error,t value,p_value,adj.r.squared,lambda,lam_low,lam_up,class,ext,biome,variable
Beta,0.13663938871992176,0.0627449873250925,2.177694100278796,0.03016116245064282,0.01155966025439369,1e-6,NA,0.07951948286379927,amphibians,low,mangroves,specialization
Beta,0.15841377784308364,0.06972905553160115,2.2718474620854523,0.02376126943756329,0.01283709994967883,1e-6,NA,0.07884823403941883,amphibians,int,mangroves,specialization
Beta,0.18155566867699235,0.07978245384909692,2.2756340513215165,0.02353073863555588,0.01288953524775359,1e-6,NA,0.07806714296808262,amphibians,high,mangroves,specialization
Beta,-0.00869157953551003,0.05903842680932392,-0.14721902335882314,0.8830521463053804,-0.00306664606391738,1e-6,NA,0.0778279908390995,amphibians,low,mangroves,specialization
Beta,-6.001423063617395e-4,0.06610566237354475,-0.00907853101857601,0.9927621545856552,-0.00313453705933223,1e-6,NA,0.07727282882488025,amphibians,int,mangroves,specialization
Beta,0.01000089673801518,0.07611100718357772,0.1313988226945058,0.8955426509881244,-0.00308050521149874,1e-6,NA,0.07666139943892614,amphibians,high,mangroves,specialization
Beta,0.00561958699874942,0.06361927320227809,0.08833151835736783,0.9296686149432712,-0.00311026105074141,1e-6,NA,0.08638352978842401,amphibians,low,mangroves,specialization
Beta,0.01567276600251155,0.07177062043255611,0.2183730042746318,0.8272781303885552,-0.00298486173226468,1e-6,NA,0.08702796871220657,amphibians,int,mangroves,specialization
Beta,0.02740379757124955,0.08344852840223609,0.32839162170911623,0.7428310315344362,-0.00279579135327979,1e-6,NA,0.08759679335795778,amphibians,high,mangroves,specialization
Beta,0.07590139515186944,0.05863344161583556,1.2945069069827584,0.1964266438539319,0.00210726297876344,1e-6,NA,0.09925174923431898,amphibians,low,mangroves,specialization
Beta,0.08720021301954706,0.06526383839515733,1.3361183645309076,0.18246292103270623,0.00244778204844842,1e-6,NA,0.10013419739325508,amphibians,int,mangroves,specialization
Beta,0.09720129166647772,0.07469830993794647,1.3012515510354248,0.1941114061519695,0.00216174050114473,1e-6,NA,0.09988361828964148,amphibians,high,mangroves,specialization
Beta,-0.00744400265257549,0.0625579645783917,-0.11899368374185802,0.9053552582351136,-0.00309027193270849,1e-6,NA,0.07233423272633786,amphibians,low,mangroves,specialization
Beta,3.0254380130045888e-5,0.07075579100291207,4.275887485845606e-4,0.9996591008162066,-0.00313479566330647,1e-6,NA,0.07260083329454439,amphibians,int,mangroves,specialization
Beta,0.00981839509365478,0.08224632592896508,0.11937791728392567,0.9050510991838584,-0.00308998394117494,1e-6,NA,0.07285587303774214,amphibians,high,mangroves,specialization
Beta,0.0433863952279605,0.06100055174512343,0.7112459475652029,0.4774515811322919,-0.00154654185488902,1e-6,NA,0.0815315186099841,amphibians,low,mangroves,specialization
Beta,0.0564393873113902,0.0689951803266943,0.8180192738702612,0.41395677565003175,-0.00103495899385651,1e-6,NA,0.08053288974599218,amphibians,int,mangroves,specialization
Beta,0.06984757989757462,0.08035015508988426,0.8692899200933606,0.3853421542702322,-7.641304333116925e-4,1e-6,NA,0.07976195750390909,amphibians,high,mangroves,specialization
Beta,-0.04819076251978327,0.06181538110909609,-0.779591772389672,0.4362091947224811,-0.00122724387021736,1e-6,NA,0.08620071568112939,amphibians,low,mangroves,specialization
Beta,-0.04866769158350781,0.06982162552156439,-0.6970289107416556,0.4862923417802096,-0.00160930663662631,1e-6,NA,0.08661683188046701,amphibians,int,mangroves,specialization
Beta,-0.05027056907164962,0.08123773024671005,-0.6188081439373482,0.5364843833845334,-0.00193208977548975,1e-6,NA,0.08694776142158686,amphibians,high,mangroves,specialization
Beta,0.04846840639381789,0.05954280747752177,0.8140094235918482,0.416246756188523,-0.00105545236237516,1e-6,NA,0.07544476652060203,amphibians,low,mangroves,specialization
Beta,0.0575852346352459,0.06647549035475299,0.8662626530159707,0.38699720567055507,-7.805744962812056e-4,1e-6,NA,0.0746136093718035,amphibians,int,mangroves,specialization
Beta,0.06703104172604313,0.07619886496578805,0.8796855669193876,0.3796918633465305,-7.072288921997676e-4,1e-6,NA,0.07389538832866696,amphibians,high,mangroves,specialization
Beta,-0.0805623395207089,0.06112235563132933,-1.3180503056301591,0.1884324836070617,0.002298631022688,1e-6,NA,0.07035495744051828,amphibians,low,mangroves,specialization
Beta,-0.09175752884732712,0.06856948306259306,-1.338168595548067,0.1817945403600716,0.00246483206017766,1e-6,NA,0.07032025004626569,amphibians,int,mangroves,specialization
Beta,-0.10900854250032133,0.07889596104748471,-1.3816745629692362,0.16803851698215055,0.00283265513986534,1e-6,NA,0.07008618523179527,amphibians,high,mangroves,specialization
Beta,0.08133636853900494,0.06446821508348517,1.261650697691503,0.20799625527276988,0.00184584431740239,1e-6,NA,0.07414007856138083,amphibians,low,mangroves,specialization
Beta,0.09021790436271716,0.07243329832857268,1.2455308048167262,0.21385076571127384,0.00171999584756715,1e-6,NA,0.07396880302996613,amphibians,int,mangroves,specialization
Beta,0.1005332648222872,0.08395946653418568,1.197402377269193,0.232038760376176,0.00135370391756359,1e-6,NA,0.07396801517550575,amphibians,high,mangroves,specialization
Beta,0.04486630920291468,0.05996427140682313,0.7482173659465075,0.4548803183665773,-0.00137742836563993,1e-6,NA,0.08399015042510335,amphibians,low,mangroves,specialization
Beta,0.05826247881799773,0.0666831002074228,0.8737218071260621,0.38292702865000505,-7.399540138209845e-4,1e-6,NA,0.08440274907535919,amphibians,int,mangroves,specialization
Beta,0.07569759641322982,0.07639341864582,0.990891594525751,0.322489520289855,-5.667148615859557e-5,1e-6,NA,0.08477268683051326,amphibians,high,mangroves,specialization
Beta,0.0901985785065138,0.05884825686154361,1.5327315253998135,0.12633312900858384,0.00419875217406747,1e-6,NA,0.09022445085610067,amphibians,low,mangroves,specialization
Beta,0.11028821877779917,0.06598814710093451,1.6713337716408965,0.09563641451412108,0.00557300683677274,1e-6,NA,0.08946470042460403,amphibians,int,mangroves,specialization
Beta,0.13528741966623414,0.0759492390488316,1.781287361934608,0.0758168898898619,0.00674477615819415,1e-6,NA,0.08866897119527398,amphibians,high,mangroves,specialization
Beta,0.03007981624037281,0.06394220034305438,0.47042197608140623,0.638375034918671,-0.00243938350021818,1e-6,NA,0.10704932504361768,amphibians,low,mangroves,specialization
Beta,0.04287949204635666,0.07120494510895085,0.6021982318889039,0.5474699825705716,-0.00199571648111423,1e-6,NA,0.10604434435866052,amphibians,int,mangroves,specialization
Beta,0.05713376314512608,0.08188327383188801,0.6977464440714184,0.4858440281686152,-0.00160616907902356,1e-6,NA,0.10514931314981414,amphibians,high,mangroves,specialization
Beta,0.00418695472403829,0.06103033560954359,0.06860448467505333,0.9453474311328682,-0.0031199960507406,1e-6,NA,0.07756891638278159,amphibians,low,mangroves,specialization
Beta,0.01412397005927701,0.06816030405904801,0.20721694620143224,0.8359726460918662,-0.00299978786748477,1e-6,NA,0.07782875936323912,amphibians,int,mangroves,specialization
Beta,0.02780421485990203,0.07831958322058283,0.3550097397938518,0.7228168924542866,-0.00273862987424334,1e-6,NA,0.07799155138301397,amphibians,high,mangroves,specialization
Beta,-0.10360175081386114,0.063321255966868,-1.6361291201815291,0.10279876678748368,0.00521305198313676,1e-6,NA,0.07564003309149872,amphibians,low,mangroves,specialization
Beta,-0.12217281664422686,0.07134063669301494,-1.712527702408198,0.0877712049141044,0.0060035865401127,1e-6,NA,0.07477095124549098,amphibians,int,mangroves,specialization
Beta,-0.1490822172396733,0.0828227186890788,-1.8000159811142693,0.07280280533267791,0.00695151791313643,1e-6,NA,0.07367669844060223,amphibians,high,mangroves,specialization
Beta,0.0038101831366113,0.06443975414057743,0.05912783478812258,0.9528873110397268,-0.00312380243895032,1e-6,NA,0.07150219226006997,amphibians,low,mangroves,specialization
Beta,0.01457772958964209,0.07225848177096386,0.20174419988298137,0.8402452950325461,-0.00300682413134834,1e-6,NA,0.07192268345898836,amphibians,int,mangroves,specialization
Beta,0.02783981922339862,0.0840233488583378,0.331334320777147,0.7406095245091344,-0.00278969062336674,1e-6,NA,0.07230301327460399,amphibians,high,mangroves,specialization
Beta,0.12629556273503884,0.06170871678754917,2.0466405608440916,0.04151263960458373,0.0098664873321921,1e-6,NA,0.0811442632647874,amphibians,low,mangroves,specialization
Beta,0.1503187805796493,0.0691274442081067,2.1745166814950925,0.03040090551128171,0.01151743678892886,1e-6,NA,0.0799514025388355,amphibians,int,mangroves,specialization
Beta,0.17732993570603384,0.07992872968898829,2.218600700849928,0.027217513376665,0.01210842974689534,1e-6,NA,0.07878665700824068,amphibians,high,mangroves,specialization
Beta,-0.01783165837296252,0.0630519985741406,-0.2828087733332499,0.7775068496785194,-0.00288334979653912,1e-6,NA,0.07785868675448895,amphibians,low,mangroves,specialization
Beta,-0.01978170031642978,0.07042361636542155,-0.2808958320712244,0.7789723942275675,-0.00288673906171509,1e-6,NA,0.07789011192381103,amphibians,int,mangroves,specialization
Beta,-0.02683860508200908,0.08130114039004802,-0.3301135132084121,0.7415308759628874,-0.00279222816778577,1e-6,NA,0.07791937245369562,amphibians,high,mangroves,specialization
Beta,0.0094798507748619,0.06021475709662106,0.1574340117265684,0.8750024114751713,-0.00305686133609099,1e-6,NA,0.0741483794411832,amphibians,low,mangroves,specialization
Beta,0.01933025061125892,0.06835193093144575,0.2828047481298867,0.7775099326386605,-0.00288335695234364,1e-6,NA,0.0742467850540724,amphibians,int,mangroves,specialization
Beta,0.03273753102764765,0.07981827507320768,0.4101508206939007,0.6819706318020067,-0.00260607492391656,1e-6,NA,0.07422254639123622,amphibians,high,mangroves,specialization
Beta,-0.05778735395396151,0.0626369740319525,-0.9225757605161914,0.35692557945875825,-4.653851266548007e-4,1e-6,NA,0.08505961601492529,amphibians,low,mangroves,specialization
Beta,-0.06622648618117122,0.07099009772251887,-0.9328975210040236,0.3515784314390471,-4.054837732760082e-4,1e-6,NA,0.08546975084711708,amphibians,int,mangroves,specialization
Beta,-0.07914295199457477,0.08270269692224616,-0.956957329565466,0.33931345906909627,-2.6329639859157e-4,1e-6,NA,0.08590220540219817,amphibians,high,mangroves,specialization
Beta,0.01229665584886863,0.06231745672907793,0.19732281280874053,0.8437005963387878,-0.00301237121310029,1e-6,NA,0.07652716458441419,amphibians,low,mangroves,specialization
Beta,0.02351769854340801,0.06955270517624147,0.3381277332609262,0.7354893503826199,-0.00277539913356464,1e-6,NA,0.07712665030959703,amphibians,int,mangroves,specialization
Beta,0.03787625287674956,0.08006810516777704,0.4730504462092934,0.6365007086178742,-0.00243159605247967,1e-6,NA,0.07763622209327523,amphibians,high,mangroves,specialization
Beta,-0.11525901164444984,0.06063246301980517,-1.900945564536959,0.05821023419030102,0.00810131404138496,1e-6,NA,0.08622384000900418,amphibians,low,mangroves,specialization
Beta,-0.13126713669260592,0.06796096837092046,-1.9315077439181,0.05430587955102828,0.00846130218560603,1e-6,NA,0.0864452892519636,amphibians,int,mangroves,specialization
Beta,-0.1558764287359402,0.07886369206447313,-1.9765296888269843,0.04895585437554173,0.00900157811641959,1e-6,NA,0.08668089968459174,amphibians,high,mangroves,specialization
Beta,0.01289665790213323,0.05985005794661049,0.2154827972537262,0.8295286291775199,-0.00298880371616051,1e-6,NA,0.07885051994239771,amphibians,low,mangroves,specialization
Beta,0.01851491949553896,0.06783376676501089,0.27294547212272874,0.7850717406368286,-0.0029005789289927,1e-6,NA,0.07903670236700121,amphibians,int,mangroves,specialization
Beta,0.02209648902995731,0.07892809620033574,0.27995720274149116,0.7796917871213997,-0.00288839367958631,1e-6,NA,0.07897579523395996,amphibians,high,mangroves,specialization
Beta,-0.01602403941285857,0.06479320264809924,-0.2473105010704182,0.8048270264918176,-0.00294250014245359,1e-6,NA,0.07842451029962509,amphibians,low,mangroves,specialization
Beta,-0.01848507514945474,0.07274704849067165,-0.254100689072287,0.7995814784974411,-0.00293179793713414,1e-6,NA,0.07846037447286393,amphibians,int,mangroves,specialization
Beta,-0.02741530800894587,0.08446713745849807,-0.32456774118119086,0.7457209766981789,-0.00280363772526308,1e-6,NA,0.07869371669249445,amphibians,high,mangroves,specialization
Beta,0.05220838902193936,0.06228171775233391,0.8382618673034742,0.4025112999110876,-9.299798145999572e-4,1e-6,NA,0.0916128566195928,amphibians,low,mangroves,specialization
Beta,0.07056665556532948,0.07069256592995694,0.99821890232769,0.31892980615522015,-1.11220706851354e-5,1e-6,NA,0.0921156808763507,amphibians,int,mangroves,specialization
Beta,0.09171963614314294,0.08276407822410523,1.1082058558640406,0.2686077662273987,7.123678545656335e-4,1e-6,NA,0.09183990727876767,amphibians,high,mangroves,specialization
Beta,-0.01483878422669526,0.05996693474719366,-0.24744943674796877,0.8047196066810458,-0.00294228406457327,1e-6,NA,0.08456227616454864,amphibians,low,mangroves,specialization
Beta,-0.00980541197443773,0.06737499655084285,-0.14553487905618415,0.8843804943622349,-0.00306819628009529,1e-6,NA,0.08468824615590112,amphibians,int,mangroves,specialization
Beta,-0.0055524132698963,0.07788225233851613,-0.07129240748922715,0.9432097122590392,-0.00311881360792813,1e-6,NA,0.08472147625218661,amphibians,high,mangroves,specialization
Beta,-0.02948738410951623,0.05924431740726169,-0.49772510512378537,0.619020732310609,-0.00235638235883254,1e-6,NA,0.06843311232459115,amphibians,low,mangroves,specialization
Beta,-0.03243099598744958,0.06575629817721639,-0.4931998437632011,0.6222107315880925,-0.0023704617823251,1e-6,NA,0.06882244135067367,amphibians,int,mangroves,specialization
Beta,-0.03701620412641659,0.07497067077578225,-0.4937424694667922,0.621827839677787,-0.00236878027817242,1e-6,NA,0.06930102448270321,amphibians,high,mangroves,specialization
Beta,0.01022704042884292,0.0610609157757169,0.1674891425868539,0.8670913167468628,-0.00304658909821541,1e-6,NA,0.09295604440089549,amphibians,low,mangroves,specialization
Beta,0.02029666500579186,0.06840118104615568,0.2967297449454286,0.7668659523955459,-0.00285799315465638,1e-6,NA,0.0927163025272419,amphibians,int,mangroves,specialization
Beta,0.02954206534615622,0.07877095035223287,0.3750375641534812,0.7078817506694537,-0.00269268993757348,1e-6,NA,0.09255206785217324,amphibians,high,mangroves,specialization
Beta,-0.05454043814198606,0.06285674122456672,-0.8676943328501677,0.38621394296849143,-7.728047182611808e-4,1e-6,NA,0.08899607199643127,amphibians,low,mangroves,specialization
Beta,-0.06240438923026215,0.07046941549604208,-0.88555281452231,0.37652558383998613,-6.748182372248524e-4,1e-6,NA,0.08937864593206811,amphibians,int,mangroves,specialization
Beta,-0.07463535172833957,0.0812668450927486,-0.9183985380896648,0.35910412707318007,-4.894398255134896e-4,1e-6,NA,0.0896160231637667,amphibians,high,mangroves,specialization
Beta,0.02970473019303199,0.05857387915311074,0.5071327120982465,0.6124120928042618,-0.00232670226546683,1e-6,NA,0.07641344966807928,amphibians,low,mangroves,specialization
Beta,0.04020263423660086,0.06527248444209331,0.6159200860856884,0.5383864794644131,-0.00194327664853595,1e-6,NA,0.07648605749029809,amphibians,int,mangroves,specialization
Beta,0.05360724390058458,0.07477247428777603,0.7169382103669185,0.47393681377559993,-0.00152105886412266,1e-6,NA,0.07656278850590938,amphibians,high,mangroves,specialization
Beta,0.05189272063465999,0.06200678997820456,0.8368877126666342,0.40328218547100114,-9.371867353085716e-4,1e-6,NA,0.07604362784653064,amphibians,low,mangroves,specialization
Beta,0.0656554942213683,0.07010188713538491,0.9365724220029984,0.3496870340411715,-3.839977049602254e-4,1e-6,NA,0.07567666971502518,amphibians,int,mangroves,specialization
Beta,0.08238048167448575,0.08163884577152943,1.0090843506660032,0.31369896676516174,5.7031830807790704e-5,1e-6,NA,0.07551106668400308,amphibians,high,mangroves,specialization
Beta,-0.04648501443497022,0.06414117377246141,-0.7247297126160209,0.46914909416316153,-0.00148585086367572,1e-6,NA,0.07967533366893742,amphibians,low,mangroves,specialization
Beta,-0.04355778764950546,0.0711381999635346,-0.6122981418117575,0.5407767132845196,-0.00195723260622731,1e-6,NA,0.07972946573613837,amphibians,int,mangroves,specialization
Beta,-0.0440347535883383,0.08127634752577807,-0.5417905076796419,0.5883410467314842,-0.00221258172817255,1e-6,NA,0.07962343027684775,amphibians,high,mangroves,specialization
Beta,-0.05529742161159134,0.06161569349329698,-0.8974567756444551,0.37015204657097733,-6.084053565393983e-4,1e-6,NA,0.06671501856316729,amphibians,low,mangroves,specialization
Beta,-0.06100732597553104,0.06861825727375843,-0.8890829991810645,0.3746284182893764,-6.552147144901915e-4,1e-6,NA,0.06684832716857797,amphibians,int,mangroves,specialization
Beta,-0.07298137356875856,0.07902603039697477,-0.9235105597756608,0.3564392011902231,-4.599872596923725e-4,1e-6,NA,0.06672580696461043,amphibians,high,mangroves,specialization
Beta,-0.05135105916464067,0.06381093979934219,-0.8047375469804636,0.4215705008345876,-0.00110245619770883,1e-6,NA,0.08945357020510213,amphibians,low,mangroves,specialization
Beta,-0.05137901483100293,0.0714600602956745,-0.7189892454388668,0.4726738840476696,-0.00151182737470919,1e-6,NA,0.0891095988677344,amphibians,int,mangroves,specialization
Beta,-0.05259836655333316,0.08249305847483113,-0.6376096065026015,0.5241852192578198,-0.00185798944044379,1e-6,NA,0.08876127971469021,amphibians,high,mangroves,specialization
Beta,0.0855396222968281,0.06181613296692151,1.3837750469218333,0.16739480601941592,0.00285070456496726,1e-6,NA,0.08467320153367189,amphibians,low,mangroves,specialization
Beta,0.10302729901748986,0.0693611837266691,1.4853740014514236,0.13843231401218614,0.00375564174572333,1e-6,NA,0.08535323256559303,amphibians,int,mangroves,specialization
Beta,0.12237911258889156,0.08011434255977376,1.5275555996428956,0.12761381238002434,0.00414966511931954,1e-6,NA,0.08507419588463129,amphibians,high,mangroves,specialization
Beta,-0.04405588282853312,0.06339947080265883,-0.6948935420244158,0.48762784509232326,-0.00161862497938271,1e-6,NA,0.08742495917933497,amphibians,low,mangroves,specialization
Beta,-0.04416897315260115,0.07207858203888598,-0.6127891518283788,0.5404523685002851,-0.00195534546257677,1e-6,NA,0.08807534153783937,amphibians,int,mangroves,specialization
Beta,-0.04574925438340038,0.08434241732730081,-0.5424228500099179,0.5879059696344289,-0.00221042976022255,1e-6,NA,0.08866362957760239,amphibians,high,mangroves,specialization
Beta,-0.05598318001746882,0.0590203643238633,-0.9485400617026272,0.3435726052836694,-3.1344744146512965e-4,1e-6,NA,0.0707070066932065,amphibians,low,mangroves,specialization
Beta,-0.05911260800959361,0.06594622030609473,-0.8963759823567999,0.3707279229533942,-6.144714002772517e-4,1e-6,NA,0.07077163413485751,amphibians,int,mangroves,specialization
Beta,-0.06389151512455005,0.07583264063330777,-0.8425331702940481,0.40012081979592873,-9.075036190911756e-4,1e-6,NA,0.07076175629333435,amphibians,high,mangroves,specialization
Beta,-0.07679386765382468,0.05941145189916233,-1.2925768551181869,0.19709289896530624,0.00209172466176768,1e-6,NA,0.08259077956249822,amphibians,low,mangroves,specialization
Beta,-0.0842198548035693,0.06596474213396657,-1.2767404537491978,0.20262250268081972,0.00196508765922703,1e-6,NA,0.08230050235620268,amphibians,int,mangroves,specialization
Beta,-0.09763213269390114,0.07537386646734899,-1.295304822079071,0.19615168787236617,0.00211369340590291,1e-6,NA,0.08196027970944994,amphibians,high,mangroves,specialization
Beta,0.07573663514547757,0.06349343186243776,1.1928262959476723,0.2338238694483017,0.0013196143554131,1e-6,NA,0.07310589703173061,amphibians,low,mangroves,specialization
Beta,0.08735389444158503,0.07137760823816433,1.223827704482797,0.22192038096779276,0.0015530662653913,1e-6,NA,0.07263410772537882,amphibians,int,mangroves,specialization
Beta,0.09702615031868866,0.08302463996064324,1.1686428313893642,0.24342014589649152,0.00114158924504037,1e-6,NA,0.07293675063304406,amphibians,high,mangroves,specialization
Beta,-0.06102322080068223,0.0646054059012946,-0.9445528582223398,0.345602056593185,-3.3705074625171107e-4,1e-6,NA,0.08553594841381205,amphibians,low,mangroves,specialization
Beta,-0.06247773345324958,0.0728350879183004,-0.8577971859295519,0.3916484757035707,-8.262570990825932e-4,1e-6,NA,0.08548402607037486,amphibians,int,mangroves,specialization
Beta,-0.06952924901520774,0.08492021090044577,-0.8187597307868056,0.4135347297473433,-0.00103116377605892,1e-6,NA,0.08530980826681792,amphibians,high,mangroves,specialization
Beta,-0.0195626636703956,0.05969019161231442,-0.32773665391216,0.7433257745044395,-0.00279714182132667,1e-6,NA,0.07081669599647772,amphibians,low,mangroves,specialization
Beta,-0.0219101482619779,0.06666030859280177,-0.3286835708459928,0.742610536308093,-0.00279518852026007,1e-6,NA,0.0707843431818696,amphibians,int,mangroves,specialization
Beta,-0.0282843247760649,0.07649529422077019,-0.3697524803870233,0.7118122683383157,-0.00270505729219198,1e-6,NA,0.07047888566592318,amphibians,high,mangroves,specialization
Beta,-0.0952283605966473,0.05991301015617219,-1.5894437676962043,0.1129507945375563,0.00474714305230301,1e-6,NA,0.08832779486965565,amphibians,low,mangroves,specialization
Beta,-0.10689355613046114,0.06735563315816194,-1.5870024691098628,0.113502771659324,0.00472313871223497,1e-6,NA,0.08812123228408407,amphibians,int,mangroves,specialization
Beta,-0.12307608559781436,0.078015125501533375,-1.5775926117736658,0.11565033429934336,0.00463094968131736,1e-6,NA,0.08776023724766825,amphibians,high,mangroves,specialization
Beta,0.03804945213757094,0.06287997761549517,0.6051123677276027,0.545534549056047,-0.00198467809013599,1e-6,NA,0.1250402419729316,amphibians,low,mangroves,specialization
Beta,0.0496383272547618,0.0715964898566745,0.6933067159316098,0.48862156530297174,-0.00162553118100476,1e-6,NA,0.12548558213231875,amphibians,int,mangroves,specialization
Beta,0.06405046680268178,0.08367986936890862,0.7654226432920297,0.4445858421108002,-0.00129582754949052,1e-6,NA,0.1255416173355239,amphibians,high,mangroves,specialization
Beta,0.01451010096007543,0.05926783481882122,0.2448225248051001,0.8067512604703593,-0.00294634900589059,1e-6,NA,0.08125831549233814,amphibians,low,mangroves,specialization
Beta,0.0174654865312247,0.06605761609998381,0.26439777216285265,0.7916441670984,-0.00291501580078494,1e-6,NA,0.08125018384787926,amphibians,int,mangroves,specialization
Beta,0.01705332670715798,0.07593847412899711,0.22456767669823596,0.8224593854053412,-0.00297623594073658,1e-6,NA,0.08125191472387644,amphibians,high,mangroves,specialization
Beta,0.01646360115779455,0.06511706474693245,0.2528308243281209,0.8005617902753628,-0.00293382142430621,1e-6,NA,0.08787271569277075,amphibians,low,mangroves,specialization
Beta,0.02735384538399543,0.07329765713247988,0.37318853636147553,0.7092559902480353,-0.00269703667988427,1e-6,NA,0.08710372255106949,amphibians,int,mangroves,specialization
Beta,0.04061061414365596,0.08540299545419756,0.4755174444137129,0.6347436495720664,-0.00242424763900515,1e-6,NA,0.08638268873024758,amphibians,high,mangroves,specialization
Beta,0.01264886317375602,0.0628406862787328,0.2012846122916513,0.8406043186263492,-0.00300740645232891,1e-6,NA,0.08305706160649134,amphibians,low,mangroves,specialization
Beta,0.01060733139337699,0.07032846012560202,0.15082558859433287,0.8802086282573025,-0.0030632663245941,1e-6,NA,0.08312508016106533,amphibians,int,mangroves,specialization
Beta,0.00249178639461256,0.08124957869024886,0.03066829926727499,0.9755532511742682,-0.00313183858867225,1e-6,NA,0.08337293262549351,amphibians,high,mangroves,specialization
Beta,-0.07796459345635043,0.06269498851671382,-1.2435538358152167,0.21457691426334757,0.00170467083082481,1e-6,NA,0.0662194601262073,amphibians,low,mangroves,specialization
Beta,-0.08377677690586527,0.07015496690055924,-1.194167435423556,0.23329968678543445,0.00132959190621735,1e-6,NA,0.06662198421651039,amphibians,int,mangroves,specialization
Beta,-0.09397918843877127,0.08090188043094364,-1.16164405497336,0.2462485095585465,0.00109073683924414,1e-6,NA,0.06695977151626335,amphibians,high,mangroves,specialization
Beta,0.01666855876769801,0.06181066077111483,0.26967125993721,0.7875875299378914,-0.00290616322210687,1e-6,NA,0.07120345339229384,amphibians,low,mangroves,specialization
Beta,0.02389801593311968,0.06952692991926288,0.3437231582189938,0.7312809338931929,-0.00276341036270477,1e-6,NA,0.07150510204662869,amphibians,int,mangroves,specialization
Beta,0.03126300354967171,0.08067526863021934,0.387516572060861,0.6986322467989272,-0.00266279321985484,1e-6,NA,0.07158111591833025,amphibians,high,mangroves,specialization
Beta,-0.03029314906480262,0.06118112787501067,-0.49513878081309143,0.620843036121874,-0.00236444487374938,1e-6,NA,0.08659544800171806,amphibians,low,mangroves,specialization
Beta,-0.03108999095542231,0.06848736929693788,-0.4539521852653839,0.6501719314450463,-0.00248719395298365,1e-6,NA,0.08688501165765719,amphibians,int,mangroves,specialization
Beta,-0.03590802843829799,0.07887904104965046,-0.45522901851324055,0.6492541617282694,-0.00248354817061165,1e-6,NA,0.08688214650030548,amphibians,high,mangroves,specialization
Beta,-0.05067482938211398,0.06123469480660012,-0.8275509421931836,0.4085434992294054,-9.8584417553517e-4,1e-6,NA,0.07693607572670436,amphibians,low,mangroves,specialization
Beta,-0.05229193287050648,0.06867529190672132,-0.7614373585995434,0.44695841255980184,-0.00131489276299135,1e-6,NA,0.07751753068483813,amphibians,int,mangroves,specialization
Beta,-0.05765957176018332,0.07934579751758569,-0.7266871537513254,0.46795052447059104,-0.00147694621740345,1e-6,NA,0.0777900734705211,amphibians,high,mangroves,specialization
Beta,-0.4926424725472055,0.15757398249986765,-3.126420140759083,0.01219182090063997,0.46736272831805503,1,NA,NA,amphibians,low,Mediterranean_forests_woodlands_and_scrub,specialization
Beta,-0.5627098812092032,0.1739072100251078,-3.2356903496293343,0.01022899849695502,0.4863811928750101,1,NA,NA,amphibians,int,Mediterranean_forests_woodlands_and_scrub,specialization
Beta,-0.664515121218207,0.2008499713633212,-3.308514891526439,0.00910544117874367,0.4986531514306526,1,NA,NA,amphibians,high,Mediterranean_forests_woodlands_and_scrub,specialization
Beta,0.11818482119225936,0.24379840335766595,0.4847645413775561,0.6394234958875362,-0.08283742458605398,0.3117193517782563,NA,NA,amphibians,low,Mediterranean_forests_woodlands_and_scrub,specialization
Beta,0.1651473951923208,0.2809563056211137,0.5878045514131721,0.571115512067025,-0.07003208127295102,0.3397516620997686,NA,NA,amphibians,int,Mediterranean_forests_woodlands_and_scrub,specialization
Beta,0.18635420151756144,0.33611722792653376,0.5544321624546228,0.5927910568025991,-0.07441448176873401,0.3125738008860138,NA,NA,amphibians,high,Mediterranean_forests_woodlands_and_scrub,specialization
Beta,-0.00337440152501589,0.2458387453685437,-0.01372607690442461,0.9893479776448716,-0.11108785169836886,1e-6,NA,0.9578324014423968,amphibians,low,Mediterranean_forests_woodlands_and_scrub,specialization
Beta,-0.00305992883323469,0.27975747746774365,-0.0109377910500623,0.9915116985485342,-0.11109634152064354,1e-6,NA,0.9482234743904504,amphibians,int,Mediterranean_forests_woodlands_and_scrub,specialization
Beta,-0.02242925738183387,0.3298994254712445,-0.06798816745374693,0.947281559079262,-0.1105407385090003,1e-6,NA,0.936526327703788,amphibians,high,Mediterranean_forests_woodlands_and_scrub,specialization
Beta,-0.32409489660797774,0.19554684176386475,-1.6573772999072158,0.13182163278361592,0.14871153976663615,1e-6,NA,0.9761837594728148,amphibians,low,Mediterranean_forests_woodlands_and_scrub,specialization
Beta,-0.3597666821606662,0.21233203326638683,-1.694358955764867,0.124439894739381,0.1576005014866605,1e-6,NA,0.9727708000735332,amphibians,int,Mediterranean_forests_woodlands_and_scrub,specialization
Beta,-0.40807625795982894,0.2382663625083224,-1.7126893350108336,0.12092270416470964,0.16200916656567477,1e-6,NA,0.9685364119336548,amphibians,high,Mediterranean_forests_woodlands_and_scrub,specialization
Beta,-0.11696823459800763,0.2697889776275689,-0.4335545344609179,0.6748181413316854,-0.08837975165376744,1e-6,NA,NA,amphibians,low,Mediterranean_forests_woodlands_and_scrub,specialization
Beta,-0.10540714537063955,0.3125873009114243,-0.33720866159085605,0.7436904552428247,-0.09724803066218717,1e-6,NA,NA,amphibians,int,Mediterranean_forests_woodlands_and_scrub,specialization
